"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1KSNS0005","2006","38.5716","-100.2294","769.6","UTICA 5.9 SSW, KS US","82","N","45","N","3","N","89",",N,1221,","71.9",",N,1230,","612.7",",N","247",",N"
"US1KSNS0005","2007","38.5716","-100.2294","769.6","UTICA 5.9 SSW, KS US","77","N","39","N","4","N","178",",N,0121,","43.7",",N,0712,","592.9",",N","395",",N"
"US1KSNS0005","2014","38.5716","-100.2294","769.6","UTICA 5.9 SSW, KS US","83","N","43","N","","","","","45.7",",N,0628,","629.7",",N","",""
"US1KSNS0005","2015","38.5716","-100.2294","769.6","UTICA 5.9 SSW, KS US","89","N","55","N","","","","","47.8",",N,0505,","690.7",",N","",""
"US1KSNS0005","2017","38.5716","-100.2294","769.6","UTICA 5.9 SSW, KS US","76","N","39","N","","","","","41.4",",N,0430,","603.1",",N","",""
