"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00014706","1949","40.01667","-74.6","39.9","MCGUIRE AFB, NJ US","632.1","","632.1","X","112","X","72","X","9","","2","X","0","X","87","X","4","X","155","X","26","X","-9.4","X,1217,","152",",X,0301,","145",",X,0228,","52.8",",X,0831,","36.7","X,0730,","-1.7","X,1028","-6.7","X,1122","-6.7","X,1122","-6.7","X,1122","-9.4","X,1217","0.0","X,0402","-2.8","X,0321","-7.8","X,0320","-7.8","X,0320","-8.9","X,0319","","","","","868.1",",X","326",",X","13.17","X","18.40","X","7.94","X","","","",""
"USW00014706","1950","40.01667","-74.6","39.9","MCGUIRE AFB, NJ US","395.9","","395.9","X","115","X","64","X","0","","0","X","0","X","107","X","14","X","145","X","9","X","-15.0","X,1228,","0","T,X,1228,+","10",",X,0313,","61.7",",X,1125,","34.4","X,0731,","-1.1","X,1112","-2.2","X,1114","-4.4","X,1115","-6.7","X,1218","-10.0","X,1220","-0.6","X,0416","-4.4","X,0414","-4.4","X,0414","-6.7","X,0319","-12.8","X,0304","2754.4","","2754.4","X","847.0",",X","18",",X","11.50","X","16.56","X","6.43","X","","","",""
"USW00014706","1951","40.01667","-74.6","39.9","MCGUIRE AFB, NJ US","483.5","","483.5","X","102","X","74","X","3","","2","X","0","X","95","X","13","X","148","X","12","X","-13.9","X,1217,","127",",X,1214,","112",",X,1214,","50.8",",X,1007,","33.9","X,0810,+","-2.2","X,1103","-2.2","X,1103","-5.6","X,1104","-7.2","X,1128","-8.9","X,1214","-5.0","X,0327","-5.0","X,0327","-5.0","X,0327","-11.1","X,0211","-11.1","X,0211","2794.2","","2794.2","X","977.1",",X","199",",X","12.08","X","17.41","X","6.75","X","","","",""
"USW00014706","1952","40.01667","-74.6","39.9","MCGUIRE AFB, NJ US","566.1","","566.1","X","99","X","72","X","4","","4","X","0","X","91","X","5","X","143","X","24","X","-13.9","X,0130,","229",",X,0302,","51",",X,1130,","70.4",",X,0709,","37.2","X,0626,","-3.3","X,1021","-3.3","X,1021","-4.4","X,1105","-7.8","X,1227","-10.6","X,1228","-0.6","X,0410","-3.3","X,0316","-6.7","X,0302","-6.7","X,0302","-11.1","X,0131","2667.0","","2667.0","X","1204.9",",X","176",",X","12.32","X","17.25","X","7.39","X","203","X","44.7","X"
"USW00014706","1953","40.01667","-74.6","39.9","MCGUIRE AFB, NJ US","565.9","","565.9","X","105","X","77","X","8","","6","X","0","X","83","X","6","X","157","X","26","X","-10.6","X,1218,","152",",X,0308,","173",",X,0308,","51.1",",X,0809,","37.8","X,0903,+","-1.1","X,1106","-2.2","X,1127","-8.9","X,1217","-8.9","X,1217","-8.9","X,1217","-1.7","X,0322","-5.6","X,0311","-5.6","X,0311","-8.9","X,0309","-8.9","X,0309","2605.7","","2605.7","X","1125.0",",X","544",",X","13.02","X","18.27","X","7.76","X","","","92.1","X"
"USW00014706","1954","40.01667","-74.6","39.9","MCGUIRE AFB, NJ US","521.8","","521.8","X","99","X","66","X","10","","4","X","2","X","95","X","16","X","155","X","19","X","-17.8","X,0118,+","254",",X,0113,+","163",",X,0111,","72.6",",X,0911,","37.8","X,0731,+","0.0","X,1101","-5.0","X,1111","-5.0","X,1111","-8.3","X,1206","-9.4","X,1207","-0.6","X,0410","-4.4","X,0404","-4.4","X,0404","-13.3","X,0213","-13.3","X,0213","2516.5","","2516.5","X","1051.4",",X","280",",X","12.27","X","17.44","X","7.10","X","","","",""
"USW00014706","1955","40.01667","-74.6","39.9","MCGUIRE AFB, NJ US","666.8","","666.8","X","113","X","66","X","9","","6","X","0","X","107","X","21","X","171","X","31","X","-16.7","X,0203,","102",",X,0203,","112",",X,0202,","81.5",",X,1014,","37.8","X,0802,+","-1.7","X,1110","-6.7","X,1128","-6.7","X,1128","-6.7","X,1128","-9.4","X,1129","-2.2","X,0329","-2.2","X,0329","-4.4","X,0327","-7.2","X,0308","-11.7","X,0214","2781.9","","2781.9","X","922.1",",X","371",",X","12.22","X","17.25","X","7.20","X","","","",""
"USW00014706","1956","40.01667","-74.6","39.9","MCGUIRE AFB, NJ US","497.6","","497.6","X","134","X","99","X","","","10","X","0","X","86","X","14","X","138","X","13","X","-10.0","X,0102,","","","160",",X,0318,","105.4",",X,0713,","36.1","X,0614,","-3.3","X,1110","-3.3","X,1110","-4.4","X,1111","-8.3","X,1230","","","-0.6","X,0421","-2.8","X,0328","-6.1","X,0325","-7.2","X,0320","-9.4","X,0222","3055.8","","3055.8","X","1354.1",",X","710",",X","11.87","X","16.63","X","7.10","X","","","",""
"USW00014706","1957","40.01667","-74.6","39.9","MCGUIRE AFB, NJ US","573.4","","573.4","X","122","X","73","X","10","","5","X","0","X","94","X","14","X","152","X","21","X","-17.2","X,0118,","152",",X,1205,","127",",X,1204,","63.5",",X,1220,","37.2","X,0722,+","0.0","X,1028","-2.2","X,1111","-6.1","X,1205","-8.9","X,1206","-8.9","X,1206","-0.6","X,0416","-2.2","X,0311","-5.0","X,0305","-7.2","X,0212","-11.1","X,0120","2666.0","","2666.0","X","959.2",",X","395",",X","12.25","X","17.22","X","7.28","X","","","",""
"USW00014706","1958","40.01667","-74.6","39.9","MCGUIRE AFB, NJ US","432.9","","432.9","X","129","X","85","X","31","","8","X","0","X","101","X","36","X","140","X","6","X","-14.4","X,0217,","406",",X,0218,+","511",",X,0320,","79.0",",X,0825,","33.3","X,0731,","-0.6","X,1108","-4.4","X,1123","-4.4","X,1123","-7.8","X,1130","-8.9","X,1201","-1.7","X,0409","-2.8","X,0309","-6.1","X,0223","-10.6","X,0219","-10.6","X,0219","2952.2","","2952.2","X","1595.5",",X","1282",",X","10.83","X","15.43","X","6.23","X","","","",""
"USW00014706","1959","40.01667","-74.6","39.9","MCGUIRE AFB, NJ US","697.8","","697.8","X","130","X","84","X","9","","5","X","0","X","106","X","17","X","162","X","21","X","-13.3","X,1223,+","127",",X,1225,+","140",",X,1207,","56.9",",X,0602,","35.6","X,0630,+","-0.6","X,1029","-3.3","X,1117","-5.6","X,1118","-8.9","X,1222","-8.9","X,1222","0.0","X,0413","-6.1","X,0329","-6.1","X,0329","-7.8","X,0226","-10.6","X,0221","2978.9","","2978.9","X","1091.8",",X","446",",X","12.51","X","17.67","X","7.34","X","270","X","22.1","X"
"USW00014706","1960","40.01667","-74.6","39.9","MCGUIRE AFB, NJ US","492.5","","492.5","X","119","X","74","X","35","","9","X","0","X","111","X","22","X","166","X","7","X","-14.4","X,1223,","254",",X,1215,+","170",",X,1212,","98.3",",X,0730,","33.3","X,0803,","-1.1","X,1107","-3.3","X,1108","-5.0","X,1202","-8.9","X,1209","-8.9","X,1209","-0.6","X,0411","-7.2","X,0326","-7.2","X,0326","-7.2","X,0326","-9.4","X,0312","2802.7","","2802.7","X","1101.0",",X","651",",X","11.75","X","16.80","X","6.69","X","315","X","28.8","X"
