"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00346612","1993","36.08333","-96.58333","268.2","OILTON, OK US","1","","0","0","178",",0,0215,","0","T,0,0119,+","0","T,0"
"USC00346612","1996","36.08333","-96.58333","268.2","OILTON, OK US","0","","3","0","0",",0,1231,+","152",",0,0202,+","355",",0"
