"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00044536","1941","36.0725","-120.08778","154.8","KETTLEMAN STATION, CA US","","","","","71","6","37","6","","","","","","","","","","","","","","","","","","","","","21.1",",6,0304,","","","","","","","","","","","","","","","","","","","","","332.6",",6","","","","","","","",""
"USC00044536","1942","36.0725","-120.08778","154.8","KETTLEMAN STATION, CA US","1132.8","","1132.8","6","","","","","","","","","0","6","7","6","0","6","217","6","97","6","-2.8","6,0102,","","","","","","","43.9","6,0724,","0.0","6,1215","","","","","0.0","6,0223","-2.8","6,0102","","","","","1236.1","","1236.1","6","","","","","17.91","6","24.33","6","11.49","6"
"USC00044536","1943","36.0725","-120.08778","154.8","KETTLEMAN STATION, CA US","1051.8","","1051.8","6","31","6","17","6","","","","","0","6","6","6","0","6","224","6","102","6","-2.2","6,0119,","","","","","20.6",",6,0122,","42.2","6,0730,","","","","","","","-2.2","6,0119","-2.2","6,0119","","","","","1171.1","","1171.1","6","174.4",",6","","","18.07","6","24.94","6","11.20","6"
"USC00044536","1944","36.0725","-120.08778","154.8","KETTLEMAN STATION, CA US","1081.8","","1081.8","6","36","6","13","6","","","","","0","6","6","6","0","6","213","6","98","6","0.0","6,1231,+","","","","","36.3",",6,0222,","41.7","6,0910,+","0.0","6,1127","","","","","","","","","","","","","1223.9","","1223.9","6","141.5",",6","","","17.70","6","24.48","6","10.92","6"
"USC00044536","1945","36.0725","-120.08778","154.8","KETTLEMAN STATION, CA US","1231.4","","1231.4","6","25","6","13","6","","","","","0","6","8","6","0","6","213","6","104","6","-2.2","6,1217,+","","","","","14.5",",6,0131,","42.8","6,0727,","-2.2","6,1209","-2.2","6,1209","","","-1.1","6,0122","","","","","","","1340.6","","1340.6","6","94.1",",6","","","17.93","6","24.76","6","11.11","6"
"USC00044536","1946","36.0725","-120.08778","154.8","KETTLEMAN STATION, CA US","1084.6","","1084.6","6","25","6","16","6","","","0","6","0","6","19","6","0","6","210","6","105","6","-2.8","6,1220,+","","","0",",6,1231,+","21.3",",6,0202,","43.3","6,0803,","-2.2","6,1219","-2.2","6,1219","","","0.0","6,0212","-2.2","6,0119","","","","","1314.8","","1314.8","6","151.0",",6","0",",6","17.19","6","24.15","6","10.23","6"
"USC00044536","1947","36.0725","-120.08778","154.8","KETTLEMAN STATION, CA US","","","","","19","6","7","6","","","0","6","","","","","0","6","222","6","117","6","","","","","0",",6,1231,+","6.9",",6,0127,","42.2","6,0806,","","","","","","","","","","","","","","","1426.9","","1426.9","6","39.6",",6","0",",6","","","24.71","6","",""
"USC00044536","1948","36.0725","-120.08778","154.8","KETTLEMAN STATION, CA US","971.3","","971.3","0","32","0","13","0","","","0","0","0","0","6","0","0","0","210","0","87","0","-2.2","0,1223,","","","0",",0,1231,+","16.0",",0,0429,","42.8","0,0716,","0.0","0,1222","-2.2","0,1223","","","-1.1","6,0213","","","","","","","","","","","113.7",",0","0",",0","17.11","0","24.23","0","9.99","0"
"USC00044536","1949","36.0725","-120.08778","154.8","KETTLEMAN STATION, CA US","1112.0","","1112.0","0","32","0","15","0","0","","0","0","0","0","29","0","0","0","223","0","106","0","-5.0","0,0110,","0",",0,1231,+","0","T,0,1018,+","20.1",",0,1208,","42.2","0,0717,","-0.6","0,1211","-2.2","0,1220","","","-2.2","0,0213","-2.2","0,0213","-4.4","0,0126","","","1535.8","","1535.8","0","112.4",",0","0","T,0","17.44","0","24.36","0","10.51","0"
"USC00044536","1950","36.0725","-120.08778","154.8","KETTLEMAN STATION, CA US","","","","","31","0","14","0","0","","0","0","","","","","0","0","229","0","102","0","","","0",",0,1231,+","0","T,0,0111,","13.2",",0,0324,","45.0","0,0701,","","","","","","","","","","","","","","","1300.1","","1300.1","0","119.1",",0","0","T,0","","","25.31","0","",""
