"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0013D19S","1981","45.17","-113.58","2621.3","DARKHORSE LAKE, MT US","","","","","145","T","145","T","","","","","","","","","","","","","","","","","25.4",",T,1121,+","","","","","","","","","","","","","","","","","","","","","","","","","","","1223.7",",T","","","","","",""
"USS0013D19S","1982","45.17","-113.58","2621.3","DARKHORSE LAKE, MT US","","","","","174","T","174","T","","","","","","","","","","","","","","","","","30.5",",T,0928,","","","","","","","","","","","","","","","","","","","","","","","","","","","1276.3",",T","","","","","",""
"USS0013D19S","1983","45.17","-113.58","2621.3","DARKHORSE LAKE, MT US","","","","","174","T","174","T","","","","","","","","","","","","","","","","","40.6",",T,0709,","","","","","","","","","","","","","","","","","","","","","","","","","","","1357.1",",T","","","","","",""
"USS0013D19S","1984","45.17","-113.58","2621.3","DARKHORSE LAKE, MT US","","","","","183","T","183","T","","","","","","","","","","","","","","","","","33.0",",T,0515,","","","","","","","","","","","","","","","","","","","","","","","","","","","1367.3",",T","","","","","",""
"USS0013D19S","1985","45.17","-113.58","2621.3","DARKHORSE LAKE, MT US","","","","","121","T","121","T","","","","","","","","","","","","","","","","","35.6",",T,0906,+","","","","","","","","","","","","","","","","","","","","","","","","","","","928.1",",T","","","","","",""
"USS0013D19S","1986","45.17","-113.58","2621.3","DARKHORSE LAKE, MT US","","","","","156","T","156","T","","","","","","","","","","","","","","","","","50.8",",T,0218,","","","","","","","","","","","","","","","","","","","","","","","","","","","1291.8",",T","","","","","",""
"USS0013D19S","1987","45.17","-113.58","2621.3","DARKHORSE LAKE, MT US","","","","","94","T","94","T","","","","","","","","","","","","","","","","","43.2",",T,0822,","","","","","","","","","","","","","","","","","","","","","","","","","","","850.3",",T","","","","","",""
"USS0013D19S","1988","45.17","-113.58","2621.3","DARKHORSE LAKE, MT US","","","","","123","T","123","T","","","","","","","","","","","","","","","","","30.5",",T,0209,","","","","","","","","","","","","","","","","","","","","","","","","","","","1012.6",",T","","","","","",""
"USS0013D19S","1989","45.17","-113.58","2621.3","DARKHORSE LAKE, MT US","","","","","146","T","146","T","","","","","","","","","","","","","","","","","33.0",",T,0109,","","","","","","","","","","","","","","","","","","","","","","","","","","","1088.1",",T","","","","","",""
"USS0013D19S","1990","45.17","-113.58","2621.3","DARKHORSE LAKE, MT US","","","","","154","T","154","T","","","","","","","","","","","","","","","","","38.1",",T,0427,","","","","","","","","","","","","","","","","","","","","","","","","","","","1105.4",",T","","","","","",""
