"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES"
"USC00385360","1904","34.45","-80.65","51.2","LUGOFF, SC US","1658.3","","1658.3","6"
