"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DSNW","DSNW_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00118091","2004","40.4918","-89.598","182.9","SOUTH PEKIN 2 E, IL US","4","0","152",",0,1125,","367",",0"
