"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00365623","1915","39.933333","-75.366667","64.0","MEDIA, PA US","","","","","118","6","83","6","17","","9","6","","","","","","","","","","","","","305",",6,0402,","312",",6,0402,","95.0",",6,0201,","","","","","","","","","","","","","","","","","","","","","","","1259.6",",6","1015",",6","","","","","",""
"USC00365623","1916","39.933333","-75.366667","64.0","MEDIA, PA US","363.3","","363.3","6","114","6","75","6","33","","14","6","0","6","143","6","19","6","138","6","2","6","-16.7","6,0214,+","229",",6,1219,+","155",",6,0409,","60.5",",6,0915,","32.2","6,0807,+","-1.7","6,1010","-2.8","6,1014","-5.6","6,1115","-6.7","6,1116","-9.4","6,1213","0.0","6,0415","-2.2","6,0410","-6.1","6,0323","-7.2","6,0319","-14.4","6,0317","915.4",",6","1072",",6","10.06","6","15.89","6","4.23","6"
"USC00365623","1917","39.933333","-75.366667","64.0","MEDIA, PA US","","","","","103","6","71","6","","","","","","","","","","","","","","","","","","","","","78.2",",6,0823,","","","","","","","","","","","","","","","","","","","","","","","994.6",",6","","","","","","","",""
"USC00365623","1919","39.933333","-75.366667","64.0","MEDIA, PA US","368.6","","368.6","6","","","","","","","","","1","6","135","6","21","6","182","6","11","6","-18.3","6,1217,","","","","","","","37.8","6,0705,+","0.0","6,1012","-2.2","6,1108","-5.6","6,1109","-7.8","6,1115","-13.3","6,1203","-2.2","6,0427","-2.2","6,0427","-5.0","6,0418","-6.7","6,0401","-10.0","6,0210","","","","","11.21","6","17.98","6","4.45","6"
