"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0018A21S","2004","48.86","-118.4","1426.5","SENTINEL BUTTE, WA US","105.8","","105.8","T","111","T","111","T","183","","4","T","152","T","66","T","50","T","0","T","-26.0","T,0104,","914",",T,0305,","25.4",",T,0625,","30.0","T,0814,","-1.1","T,1021","-2.5","T,1023","-5.9","T,1119","-7.3","T,1128","","","-0.5","T,0424","-2.5","T,0401","-6.0","T,0306","-8.0","T,0205","-9.0","T,0202","","","","","557.0",",T","6.11","T","9.77","T","2.45","T"
"USS0018A21S","2005","48.86","-118.4","1426.5","SENTINEL BUTTE, WA US","45.1","","45.1","T","100","T","100","T","178","","3","T","140","T","62","T","49","T","0","T","-22.4","T,0114,","660",",T,1230,+","22.9",",T,0617,","28.1","T,0805,+","0.0","T,1026","-3.4","T,1102","-4.4","T,1104","-7.6","T,1114","-10.2","T,1127","0.0","T,0429","-2.5","T,0414","-5.4","T,0324","-7.1","T,0323","-9.0","T,0216","4578.8","","4578.8","T","613.2",",T","5.48","T","9.22","T","1.75","T"
"USS0018A21S","2006","48.86","-118.4","1426.5","SENTINEL BUTTE, WA US","128.4","","128.4","T","113","T","113","T","183","","5","T","167","T","75","T","69","T","1","T","-25.3","T,1129,","1168",",T,0316,","22.9",",T,0526,","32.8","T,0723,","-0.9","T,1007","-5.8","T,1029","-5.8","T,1029","-9.0","T,1030","-9.0","T,1030","0.0","T,0513","-2.8","T,0422","-4.6","T,0416","-6.7","T,0313","-9.0","T,0312","4800.8","","4800.8","T","653.8",",T","5.83","T","9.68","T","1.98","T"
"USS0018A21S","2007","48.86","-118.4","1426.5","SENTINEL BUTTE, WA US","96.4","","96.4","T","87","T","87","T","167","","1","T","162","T","80","T","66","T","0","T","-18.1","T,0111,","1041",",T,0228,","22.9",",T,0527,","30.7","T,0714,","0.0","T,1004","-2.8","T,1026","-6.2","T,1119","-8.7","T,1120","-10.3","T,1123","-1.0","T,0504","-2.5","T,0415","-6.3","T,0403","-6.9","T,0321","-9.5","T,0302","4646.2","","4646.2","T","437.6",",T","5.45","T","9.35","T","1.55","T"
"USS0018A21S","2008","48.86","-118.4","1426.5","SENTINEL BUTTE, WA US","66.7","","66.7","T","107","T","107","T","184","","8","T","180","T","72","T","57","T","0","T","-26.0","T,1220,","1143",",T,0408,+","38.1",",T,0601,","30.6","T,0630,","-0.6","T,1008","-2.3","T,1015","-4.7","T,1124","-6.8","T,1128","-9.9","T,1204","-0.3","T,0610","-2.4","T,0501","-6.6","T,0422","-6.8","T,0421","-8.9","T,0401","4961.9","","4961.9","T","574.5",",T","4.72","T","8.68","T","0.76","T"
"USS0018A21S","2009","48.86","-118.4","1426.5","SENTINEL BUTTE, WA US","70.2","","70.2","T","106","T","106","T","209","","5","T","183","T","77","T","66","T","0","T","-22.1","T,0310,","940",",T,0403,","25.4",",T,0713,","29.9","T,0801,","-0.3","T,1004","-4.8","T,1009","-4.8","T,1009","-7.7","T,1012","-10.4","T,1202","-0.2","T,0514","-2.9","T,0429","-4.8","T,0428","-6.9","T,0326","-10.3","T,0312","4949.0","","4949.0","T","587.7",",T","4.89","T","8.85","T","0.92","T"
"USS0018A21S","2010","48.86","-118.4","1426.5","SENTINEL BUTTE, WA US","41.5","","41.5","T","124","T","124","T","199","","3","T","164","T","58","T","46","T","0","T","-22.9","T,1124,","1016",",T,0408,+","20.3",",T,1229,+","28.7","T,0726,","-0.9","T,1016","-2.3","T,1108","-5.1","T,1119","-8.9","T,1120","-8.9","T,1120","0.0","T,0523","-2.3","T,0506","-6.4","T,0410","-6.7","T,0409","-9.9","T,0108","4831.5","","4831.5","T","648.3",",T","5.25","T","8.84","T","1.66","T"
"USS0018A21S","2011","48.86","-118.4","1426.5","SENTINEL BUTTE, WA US","48.0","","48.0","T","117","T","117","T","212","","3","T","188","T","86","T","52","T","0","T","-21.4","T,0225,","1219",",T,0328,","25.4",",T,0607,+","28.4","T,0911,","-0.1","T,1013","-2.3","T,1025","-5.5","T,1102","-8.1","T,1105","-8.9","T,1116","-0.5","T,0517","-4.5","T,0422","-4.5","T,0422","-7.2","T,0301","-14.5","T,0227","5186.7","","5186.7","T","625.5",",T","4.39","T","8.21","T","0.57","T"
"USS0018A21S","2012","48.86","-118.4","1426.5","SENTINEL BUTTE, WA US","71.2","","71.2","T","129","T","129","T","197","","0","T","173","T","80","T","59","T","0","T","-15.0","T,0227,","1143",",T,0404,","30.5",",T,0605,+","29.0","T,0805,","-0.8","T,1002","-4.5","T,1021","-4.5","T,1021","-6.8","T,1109","-10.4","T,1110","-2.5","T,0510","-2.5","T,0510","-4.7","T,0406","-7.0","T,0318","-9.5","T,0307","4943.1","","4943.1","T","818.5",",T","5.45","T","9.29","T","1.62","T"
"USS0018A21S","2013","48.86","-118.4","1426.5","SENTINEL BUTTE, WA US","63.4","","63.4","T","97","T","97","T","189","","4","T","170","T","64","T","69","T","0","T","-22.7","T,1207,","914",",T,0308,+","35.6",",T,0620,","30.9","T,0702,","-0.1","T,1001","-4.1","T,1028","-4.4","T,1103","-7.8","T,1119","-14.5","T,1120","-2.2","T,0501","-2.2","T,0501","-7.1","T,0416","-7.1","T,0416","-9.1","T,0220","4570.5","","4570.5","T","565.1",",T","5.49","T","9.38","T","1.60","T"
"USS0018A21S","2014","48.86","-118.4","1426.5","SENTINEL BUTTE, WA US","91.3","","91.3","T","113","T","113","T","174","","5","T","160","T","71","T","53","T","0","T","-24.9","T,0205,","889",",T,0331,","33.0",",T,0815,","31.9","T,0729,","-0.2","T,0910","-2.8","T,1027","-14.0","T,1111","-14.0","T,1111","-14.0","T,1111","0.0","T,0511","-2.4","T,0428","-6.5","T,0322","-7.9","T,0321","-10.1","T,0303","4841.3","","4841.3","T","668.5",",T","5.57","T","9.53","T","1.60","T"
"USS0018A21S","2015","48.86","-118.4","1426.5","SENTINEL BUTTE, WA US","","","","","82","T","82","T","168","","","","","","","","","","","","","","610",",T,1228,+","33.0",",T,0602,","","","","","","","","","","","","","","","","","","","","","","","4237.5","","4237.5","T","527.4",",T","","","","","",""
"USS0018A21S","2016","48.86","-118.4","1426.5","SENTINEL BUTTE, WA US","67.7","","67.7","T","117","T","117","T","148","","2","T","125","T","47","T","48","T","0","T","-20.9","T,1216,","991",",T,0313,","27.9",",T,1013,","29.3","T,0606,","-1.5","T,1010","-2.2","T,1116","-5.0","T,1129","-9.0","T,1204","-9.0","T,1204","-0.6","T,0415","-2.9","T,0319","-4.7","T,0318","-10.3","T,0203","-10.3","T,0203","","","","","659.0",",T","6.45","T","10.07","T","2.81","T"
"USS0018A21S","2017","48.86","-118.4","1426.5","SENTINEL BUTTE, WA US","175.0","","175.0","T","106","T","106","T","186","","4","T","159","T","84","T","78","T","0","T","-19.0","T,1226,","1016",",T,0309,+","25.4",",T,0531,","30.2","T,0811,","-0.3","T,1008","-2.4","T,1013","-9.3","T,1103","-9.3","T,1103","-9.3","T,1103","-0.4","T,0513","-4.4","T,0411","-4.4","T,0411","-8.0","T,0307","-11.6","T,0228","4907.7","","4907.7","T","618.4",",T","5.64","T","9.38","T","1.89","T"
