"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00053911","1998","32.71","-96.26722","144.8","TERRELL MUNICIPAL AIRPORT, TX US","","","1727.5","","1727.5","W","","","","","","","","","0","W","18","W","3","W","230","W","128","W","-6.1","W,1222,","","","","","","","42.2","W,0904,","-3.3","W,1221","-3.3","W,1221","-6.1","W,1222","","","","","-4.4","M,0312","-4.4","M,0312","-4.4","M,0312","","","","","","","","","","","","","19.75","W","25.45","W","14.04","W","","","","","","","",""
"USW00053911","1999","32.71","-96.26722","144.8","TERRELL MUNICIPAL AIRPORT, TX US","3.7","W","1444.3","","1444.3","W","81","W","43","W","","","","","0","W","22","W","1","W","261","W","90","W","-7.8","W,0104,","","","","","81.8",",W,0129,","40.6","W,0810,","-1.7","W,1103","-4.4","W,1206","-4.4","W,1206","","","","","-0.6","W,0315","-6.1","W,0110","-6.1","W,0110","-7.8","W,0104","","","1077.8","","1077.8","W","663.2",",W","","","19.57","W","25.72","W","13.42","W","240","W","210","W","24.1","W","33.1","W"
"USW00053911","2000","32.71","-96.26722","144.8","TERRELL MUNICIPAL AIRPORT, TX US","3.7","W","1470.5","","1470.5","W","97","W","65","W","","","","","0","W","37","W","4","W","243","W","99","W","-6.7","W,1212,+","","","","","86.6",",W,0519,","43.3","W,0904,","-1.7","W,1114","-2.8","W,1121","-5.6","W,1211","-6.7","W,1212","","","-3.9","W,0205","-3.9","W,0205","-6.7","W,0130","-6.7","W,0130","","","1004.1","","1004.1","W","1156.6",",W","","","18.67","W","24.52","W","12.82","W","110","W","110","W","20.6","W","25.0","W"
"USW00053911","2001","32.71","-96.26722","144.8","TERRELL MUNICIPAL AIRPORT, TX US","3.4","W","1365.7","","1365.7","W","101","W","64","W","","","","","0","W","38","W","1","W","242","W","78","W","-7.2","W,0103,","","","","","151.1",",W,1216,","39.4","W,0805,","-1.1","W,1121","-2.8","W,1210","","","","","","","-1.7","W,0218","-2.2","W,0217","-5.0","W,0122","-6.7","W,0120","","","1614.2","","1614.2","W","1218.9",",W","","","18.47","W","24.16","W","12.78","W","290","W","290","W","19.7","W","23.2","W"
"USW00053911","2002","32.71","-96.26722","144.8","TERRELL MUNICIPAL AIRPORT, TX US","3.5","W","1425.9","","1425.9","W","95","W","55","W","","","","","0","W","42","W","0","W","233","W","93","W","-9.4","W,0103,","","","","","72.6",",W,1018,","37.8","W,0825,+","-2.2","W,1128","-2.2","W,1128","","","","","","","-1.1","W,0322","-7.8","W,0304","-7.8","W,0304","-7.8","W,0304","-9.4","W,0103","1309.5","","1309.5","W","947.7",",W","","","18.70","W","24.44","W","12.97","W","310","W","300","W","17.4","W","24.1","W"
"USW00053911","2003","32.71","-96.26722","144.8","TERRELL MUNICIPAL AIRPORT, TX US","3.6","W","1510.2","","1510.2","W","89","W","44","W","","","","","0","W","35","W","1","W","254","W","90","W","-6.7","W,0124,","","","","","39.4",",W,0525,","42.2","W,0806,","-2.2","W,1124","-2.2","W,1124","-4.4","W,1214","","","","","-1.7","W,0306","-5.6","W,0225","-5.6","W,0225","-6.7","W,0124","","","1222.2","","1222.2","W","596.5",",W","","","19.12","W","25.00","W","13.24","W","30","W","30","W","18.3","W","22.8","W"
"USW00053911","2004","32.71","-96.26722","144.8","TERRELL MUNICIPAL AIRPORT, TX US","3.6","W","1314.5","","1314.5","W","102","W","66","W","","","","","0","W","40","W","0","W","246","W","66","W","-8.3","W,1225,+","","","","","70.1",",W,1004,","36.1","W,0804,+","0.0","W,1125","-2.8","W,1201","-5.0","W,1214","-8.3","W,1223","","","0.0","W,0227","-2.8","W,0213","-4.4","W,0207","","","","","1170.8","","1170.8","W","965.3",",W","","","18.66","W","24.08","W","13.25","W","120","W","290","W","18.3","W","25.0","W"
"USW00053911","2005","32.71","-96.26722","144.8","TERRELL MUNICIPAL AIRPORT, TX US","3.4","B","1528.3","","1528.3","B","81","B","40","B","","","","","0","B","34","B","1","B","262","B","120","B","-9.4","B,1209,","","","","","66.3",",B,0714,","39.4","B,0823,","-1.1","B,1116","-3.3","B,1117","-4.4","B,1205","-7.2","B,1208","-9.4","B,1209","-1.1","W,0317","-2.2","W,0210","-5.0","W,0123","","","","","1151.4","","1151.4","B","568.7",",B","","","19.17","B","25.52","B","12.81","B","50","B","110","B","20.1","B","28.6","B"
"USW00053911","2006","32.71","-96.26722","144.8","TERRELL MUNICIPAL AIRPORT, TX US","3.7","W","1540.1","","1540.1","W","77","W","40","W","","","","","0","W","32","W","1","W","268","W","109","W","-7.1","W,1208,","","","","","94.0",",W,0319,","41.7","W,0718,","0.0","W,1117","-2.7","W,1130","-5.5","W,1201","-7.1","W,1208","","","0.0","W,0325","-2.7","W,0219","-6.0","W,0213","","","","","1090.1","","1090.1","W","798.1",",W","","","19.74","W","26.16","W","13.32","W","","","","","","","",""
"USW00053911","2007","32.71","-96.26722","144.8","TERRELL MUNICIPAL AIRPORT, TX US","3.2","W","1451.0","","1451.0","W","110","W","65","W","","","","","0","W","39","W","3","W","254","W","77","W","-9.3","W,0216,","","","","","87.4",",W,0905,","38.9","W,0814,","-0.5","W,1123","-3.8","W,1216","-6.0","W,1223","","","","","-0.5","W,0305","-3.2","W,0304","-9.3","W,0216","-9.3","W,0216","-9.3","W,0216","1292.4","","1292.4","W","1277.1",",W","","","18.75","W","24.29","W","13.21","W","240","W","210","W","19.7","W","23.7","W"
"USW00053911","2008","32.71","-96.26722","144.8","TERRELL MUNICIPAL AIRPORT, TX US","3.7","W","1472.1","","1472.1","W","85","W","52","W","","","","","0","W","48","W","0","W","265","W","95","W","-7.7","W,0120,","","","","","73.4",",W,0318,","41.1","W,0803,","0.0","W,1028","-2.7","W,1201","-5.5","W,1211","","","","","-3.8","W,0308","-3.8","W,0308","-5.5","W,0201","-7.7","W,0120","","","1228.2","","1228.2","W","874.8",",W","","","18.90","W","25.27","W","12.53","W","280","W","330","W","19.2","W","28.2","W"
"USW00053911","2009","32.71","-96.26722","144.8","TERRELL MUNICIPAL AIRPORT, TX US","3.6","W","1384.6","","1384.6","W","126","W","62","W","","","","","0","W","38","W","0","W","250","W","91","W","-5.5","W,1205,","","","","","76.7",",W,1013,","39.4","W,0713,","-3.8","W,1204","-3.8","W,1204","-5.5","W,1205","","","","","0.0","W,0329","-3.8","W,0302","-4.9","W,0116","","","","","1147.5","","1147.5","W","1103.6",",W","","","18.78","W","24.71","W","12.84","W","80","W","300","W","21.5","W","31.7","W"
"USW00053911","2010","32.71","-96.26722","144.8","TERRELL MUNICIPAL AIRPORT, TX US","","","1799.3","","1799.3","W","80","W","51","W","","","","","0","W","33","W","1","W","248","W","127","W","-9.3","W,0109,","","","","","56.6",",W,1102,","41.7","W,0823,","-0.5","W,1126","-3.2","W,1207","-4.9","W,1227","","","","","-0.5","W,0303","-2.7","W,0112","-8.8","W,0110","-8.8","W,0110","-9.3","W,0109","1378.4","","1378.4","W","709.1",",W","","","19.67","W","25.72","W","13.63","W","","","","","","","",""
"USW00053911","2011","32.71","-96.26722","144.8","TERRELL MUNICIPAL AIRPORT, TX US","3.7","W","1862.7","","1862.7","W","","","","","","","","","0","W","43","W","4","W","255","W","127","W","-12.1","W,0205,","","","","","","","42.8","W,0804,+","-0.5","W,1127","-4.9","W,1207","-4.9","W,1207","","","","","-1.6","W,0306","-4.3","W,0212","-8.2","W,0211","-8.2","W,0211","-9.9","W,0210","1294.5","","1294.5","W","","","","","19.73","W","26.15","W","13.31","W","290","W","330","W","23.7","W","58.1","W"
