"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1ILRH0005","2008","37.8945","-89.8103","175.3","CHESTER 1.9 SSE, IL US","129","N","81","N","4","N","94",",N,0201,","125.2",",N,0319,","1268.5",",N","231",",N"
"US1ILRH0005","2009","37.8945","-89.8103","175.3","CHESTER 1.9 SSE, IL US","119","N","82","N","","","","","99.3",",N,1009,","1397.1",",N","",""
