"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00044534","1966","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","1176.4","","1176.4","0","26","0","11","0","0","","0","0","0","0","34","0","0","0","234","0","103","0","-5.6","0,0126,","0",",0,1231,+","0",",0,1231,+","23.9",",0,1206,","42.2","0,0818,+","2772.0","0","0.0","0,1124","","","","","","","-1.7","0,0304","-2.2","0,0303","-5.6","0,0126","","","","","1406.4","","1406.4","0","","","","","100.4",",0","0",",0","17.64","0","24.95","0","10.34","0","42842","0"
"USC00044534","1968","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","","","","","37","0","19","0","0","","0","0","0","0","44","0","","","","","","","-6.1","0,1221,","0",",0,1231,+","0",",0,1231,+","24.6",",0,1014,","","","2303.0","0","0.0","0,1114","-2.2","0,1130","-4.4","0,1205","","","-2.8","0,0129","-2.8","0,0129","-5.0","0,0105","","","","","","","","","","","","","142.1",",0","0",",0","","","","","9.75","0","24017","0"
"USC00044534","1969","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","1140.0","","1140.0","0","53","0","22","0","0","","0","0","0","0","28","0","0","0","236","0","116","0","-6.1","0,1229,","0",",0,1231,+","0",",0,1231,+","42.4",",0,0120,","42.2","0,0722,","2270.7","0","-1.7","0,1118","-2.8","0,1126","-6.1","0,1229","","","0.0","0,0308","-2.2","0,0201","","","","","","","","","","","","","","","307.1",",0","0",",0","17.54","0","25.55","0","9.52","0","21126","0"
"USC00044534","1970","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","","","","","35","0","20","0","0","","0","0","0","0","11","0","","","","","","","-6.1","0,0106,+","0",",0,1231,+","0",",0,1231,+","18.8",",0,0301,","","","2367.1","0","0.0","0,1114","","","","","","","0.0","0,0319","-3.3","0,0107","-6.1","0,0106","","","","","1237.2","","1237.2","0","","","","","184.8",",0","0",",0","","","","","9.79","0","18632","0"
"USC00044534","1971","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","1106.8","","1106.8","0","25","0","12","0","0","","0","0","0","0","50","0","0","0","217","0","114","0","-5.6","0,0105,","0",",0,1231,+","0",",0,1231,+","20.3",",0,0414,","43.3","0,0812,","2170.9","0","-3.9","0,1030","-3.9","0,1030","-5.0","0,1209","","","0.0","0,0317","-3.3","0,0305","-4.4","0,0107","","","","","","","","","","","","","106.0",",0","0",",0","16.83","0","24.96","0","8.70","0","15206","0"
"USC00044534","1972","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","1190.9","","1190.9","0","27","0","5","0","0","","0","0","0","0","39","0","0","0","235","0","108","0","-5.6","0,1212,","0",",0,1231,+","0",",0,1231,+","16.5",",0,1114,","44.4","0,0716,","","","-0.6","0,1031","-2.2","0,1206","-5.0","0,1209","","","0.0","0,0204","-3.9","0,0203","","","","","","","1437.7","","1437.7","0","","","","","67.3",",0","0",",0","17.57","0","24.88","0","10.26","0","",""
"USC00044534","1973","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","1121.8","","1121.8","0","59","0","34","0","0","","0","0","0","0","26","0","0","0","213","0","113","0","-6.7","0,0105,","0",",0,1231,+","0",",0,1231,+","33.8",",0,0119,","43.3","0,0629,","","","0.0","0,1104","-2.2","0,1206","","","","","0.0","0,0318","-3.3","0,0108","-5.6","0,0107","-6.7","0,0105","","","1545.2","","1545.2","0","     11.33","0,P,N","     24.89","0,P,N","285.2",",0","0",",0","17.51","0","25.41","0","9.60","0","",""
"USC00044534","1974","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","","","","","33","0","14","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","22.1",",0,1204,","","","","","","","","","","","","","","","","","","","","","","","1272.3","","1272.3","","","","","","181.0",",0","0",",0","","","","","","","26179","0"
"USC00044534","2005","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","1032.0","","1032.0","0","59","0","24","0","0","","0","0","0","0","11","0","0","0","229","0","99","0","-3.3","0,1206,","0",",0,1231,+","0",",0,1231,+","25.9",",0,0506,","42.2","0,0722,","","","-1.7","0,1128","-2.8","0,1205","","","","","0.0","0,0202","","","","","","","","","1283.3","","1283.3","0","","","","","244.8",",0","0",",0","17.94","0","25.25","0","10.63","0","",""
"USC00044534","2006","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","1105.1","","1105.1","H","47","H","19","H","","","","","0","H","41","H","0","H","207","H","110","H","-5.6","H,1219,","","","","","52.1",",H,0102,","44.4","H,0724,","","","0.0","0,1125","-3.3","0,1130","-5.6","H,1219","","","-0.6","0,0316","-2.2","0,0216","","","","","","","1278.5","","1278.5","H","","","","","212.6",",H","","","17.48","H","25.23","H","9.73","H","",""
"USC00044534","2007","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","1118.1","","1118.1","0","28","0","10","0","0","","0","0","0","0","47","0","0","0","242","0","108","0","-9.4","0,0114,","0",",0,1231,+","0",",0,1231,+","12.7",",0,1220,","44.4","0,0707,","","","-0.6","0,1126","-3.9","0,1201","","","","","-0.6","0,0228","-4.4","0,0124","-4.4","0,0124","-6.7","0,0119","-9.4","0,0114","1275.6","","1275.6","0","","","","","78.4",",0","0",",0","17.91","0","25.70","0","10.12","0","",""
"USC00044534","2008","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","1217.2","","1217.2","0","23","0","11","0","0","","0","0","0","0","23","0","0","0","228","0","112","0","-4.4","0,1219,+","0",",0,1231,+","0",",0,1231,+","22.9",",0,0124,","44.4","0,0622,","","","-1.1","0,1210","-4.4","0,1218","-4.4","0,1218","","","0.0","0,0131","-2.8","0,0120","","","","","","","1279.5","","1279.5","0","","","","","114.3",",0","0",",0","18.25","0","25.91","0","10.58","0","",""
"USC00044534","2009","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","1197.7","","1197.7","0","37","0","19","0","0","","0","0","0","0","27","0","0","0","215","0","116","0","-3.3","0,1210,+","0",",0,1231,+","0",",0,1231,+","11.9",",0,1213,","44.4","0,0720,","","","0.0","0,1120","-2.8","0,1206","","","","","-2.8","0,0310","-2.8","0,0310","","","","","","","1232.1","","1232.1","0","","","","","127.9",",0","0",",0","18.04","0","25.81","0","10.28","0","",""
"USC00044534","2010","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","989.5","","989.5","0","","","","","0","","0","0","0","0","6","0","0","0","205","0","106","0","-3.3","0,1127,+","0",",0,1231,+","0",",0,1231,+","","","44.4","0,0826,","","","-3.3","0,1125","-3.3","0,1125","","","","","","","","","","","","","","","1387.7","","1387.7","0","","","","","","","0",",0","17.38","0","24.70","0","10.06","0","",""
"USC00044534","2011","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","1021.6","","1021.6","7","30","7","15","7","","","","","0","7","44","7","0","7","212","7","104","7","-6.7","7,1210,","","","","","24.1",",7,0321,","41.1","7,0623,","","","0.0","7,1122","-3.3","7,1204","-6.7","7,1210","-6.7","7,1210","0.0","7,0318","-2.8","7,0301","-4.4","7,0110","","","","","1444.3","","1444.3","7","","","","","129.4",",7","","","16.65","7","24.14","7","9.16","7","",""
"USC00044534","2012","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","1254.0","","1254.0","7","37","7","15","7","","","","","0","7","35","7","0","7","229","7","127","7","-5.6","7,0118,+","","","","","18.3",",7,0413,","42.8","7,0618,","","","-0.6","7,1024","-2.2","7,1208","-4.4","7,1220","","","-1.7","7,0308","-2.2","7,0120","-5.0","7,0119","","","","","1467.5","","1467.5","7","","","","","120.1",",7","","","18.15","7","25.98","7","10.32","7","",""
"USC00044534","2013","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","1209.2","","1209.2","7","14","7","7","7","","","","","0","7","56","7","0","7","247","7","116","7","-7.2","7,1210,","","","","","16.8",",7,0308,","42.8","7,0703,","","","0.0","7,1204","-5.6","7,1205","-5.6","7,1205","-7.2","7,1210","-0.6","7,0227","-3.3","7,0212","-4.4","7,0115","","","","","1246.4","","1246.4","7","","","","","55.1",",7","","","18.03","7","26.10","7","9.97","7","",""
"USC00044534","2014","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","1424.7","","1424.7","7","23","7","15","7","","","","","0","7","15","7","0","7","262","7","139","7","-1.7","7,1231,+","","","","","27.9",",7,1101,","42.8","7,0709,","","","-1.7","7,1227","","","","","","","-0.6","7,0205","","","","","","","","","1110.0","","1110.0","7","","","","","140.5",",7","","","19.65","7","27.36","7","11.92","7","",""
"USC00044534","2015","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","1323.1","","1323.1","7","33","7","13","7","","","","","0","7","27","7","0","7","256","7","121","7","-5.0","7,1227,+","","","","","18.0",",7,1220,","42.8","7,0818,","","","-2.8","7,1129","-2.8","7,1129","-5.0","7,1227","","","0.0","7,0225","-5.0","7,0127","-5.0","7,0127","","","","","985.0","","985.0","7","","","","","111.2",",7","","","18.81","7","26.55","7","11.06","7","",""
"USC00044534","2016","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","1276.5","","1276.5","7","28","7","22","7","","","","","0","7","18","7","0","7","262","7","121","7","-3.3","7,1221,+","","","","","25.4",",7,1127,","43.3","7,0730,","","","-1.1","7,1203","-3.3","7,1219","","","","","0.0","7,0205","","","","","","","","","1160.8","","1160.8","7","","","","","184.3",",7","","","18.95","7","26.64","7","11.25","7","",""
"USC00044534","2017","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1212.8","","1212.8","7","","","","","","","","","","","","","","","",""
