"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00419976","1910","26.8705","-99.2536","97.5","ZAPATA 1 S, TX US","2486.8","","2486.8","0","33","0","24","0","0","","0","0","0","0","12","0","0","0","340","0","197","0","-7.2","0,0107,","0",",0,1231,+","0",",0,1231,+","58.4",",0,0909,","45.0","0,0704,","0.0","0,1206","","","","","-2.8","0,0219","-2.8","0,0219","-5.6","0,0218","-7.2","0,0107","384.6","","384.6","0","397.8",",0","0",",0","24.21","0","32.24","0","16.18","0"
"USC00419976","1949","26.8705","-99.2536","97.5","ZAPATA 1 S, TX US","","","","","37","0","22","0","","","","","","","","","","","","","","","","","","","","","90.4",",0,0422,","","","","","","","","","","","","","","","","","","","","","455.9",",0","","","","","","","",""
"USC00419976","1964","26.8705","-99.2536","97.5","ZAPATA 1 S, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","592.1","","592.1","0","","","","","","","","","",""
"USC00419976","1966","26.8705","-99.2536","97.5","ZAPATA 1 S, TX US","","","","","46","0","29","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","154.9",",0,0414,","","","","","","","","","","","","","","","","","","","","","614.3",",0","0",",0","","","","","",""
"USC00419976","1967","26.8705","-99.2536","97.5","ZAPATA 1 S, TX US","2331.0","","2331.0","0","44","0","33","0","1","","1","0","0","0","4","0","0","0","320","0","163","0","-1.7","0,0104,","178",",0,0109,","203",",0,0109,","79.0",",0,0922,","40.0","0,0805,+","-0.6","0,1223","","","","","-1.1","0,0207","","","","","","","358.4","","358.4","0","670.3",",0","203",",0","23.70","0","29.91","0","17.49","0"
"USC00419976","1968","26.8705","-99.2536","97.5","ZAPATA 1 S, TX US","2181.4","","2181.4","0","48","0","42","0","0","","0","0","0","0","4","0","0","0","305","0","157","0","-1.7","0,0113,","0",",0,1231,+","0",",0,1231,+","147.6",",0,0902,","39.4","0,0814,+","","","","","","","0.0","0,0224","","","","","","","529.9","","529.9","0","609.8",",0","0",",0","22.86","0","29.02","0","16.69","0"
"USC00419976","1969","26.8705","-99.2536","97.5","ZAPATA 1 S, TX US","2413.5","","2413.5","0","46","0","31","0","0","","0","0","0","0","2","0","0","0","326","0","193","0","-2.8","0,0105,","0",",0,1231,+","0",",0,1231,+","118.1",",0,0516,","41.7","0,0727,+","0.0","0,1120","","","","","-2.8","0,0105","-2.8","0,0105","","","","","369.5","","369.5","0","476.8",",0","0",",0","23.88","0","30.49","0","17.28","0"
"USC00419976","1970","26.8705","-99.2536","97.5","ZAPATA 1 S, TX US","2138.4","","2138.4","0","48","0","35","0","0","","0","0","0","0","5","0","0","0","321","0","167","0","-4.4","0,0107,","0",",0,1231,+","0",",0,1231,+","37.8",",0,0524,","41.7","0,0811,+","-0.6","0,1124","","","","","-1.1","0,0203","-4.4","0,0107","-4.4","0,0107","","","481.9","","481.9","0","414.6",",0","0",",0","22.99","0","29.86","0","16.13","0"
"USC00419976","1971","26.8705","-99.2536","97.5","ZAPATA 1 S, TX US","2423.1","","2423.1","0","47","0","39","0","0","","0","0","0","0","3","0","0","0","345","0","175","0","-0.6","0,0209,+","0",",0,1231,+","0",",0,1231,+","86.4",",0,0912,","42.2","0,0505,","","","","","","","-0.6","0,0209","","","","","","","279.2","","279.2","0","764.5",",0","0",",0","24.22","0","31.27","0","17.18","0"
"USC00419976","1972","26.8705","-99.2536","97.5","ZAPATA 1 S, TX US","","","","","","","","","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","0",",0","","","","","",""
"USC00419976","1973","26.8705","-99.2536","97.5","ZAPATA 1 S, TX US","","","","","53","0","44","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","84.6",",0,0621,","","","","","","","","","","","","","","","","","","","","","824.7",",0","0",",0","","","","","",""
"USC00419976","1974","26.8705","-99.2536","97.5","ZAPATA 1 S, TX US","","","","","37","0","24","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","35.6",",0,0913,","","","","","","","","","","","","","","","","","","","","","295.3",",0","0",",0","","","","","",""
"USC00419976","1976","26.8705","-99.2536","97.5","ZAPATA 1 S, TX US","2030.9","","2030.9","0","","","","","0","","0","0","0","0","9","0","0","0","308","0","157","0","-3.3","0,0108,","0",",0,1231,+","0",",0,1231,+","","","40.0","0,0616,","-0.6","0,1128","","","","","-0.6","0,0130","-2.2","0,0109","","","","","309.4","","309.4","0","","","0",",0","22.73","0","29.46","0","15.99","0"
"USC00419976","1977","26.8705","-99.2536","97.5","ZAPATA 1 S, TX US","2326.8","","2326.8","0","18","0","15","0","0","","0","0","0","0","3","0","0","0","312","0","170","0","-2.2","0,0110,","0",",0,1231,+","0",",0,1231,+","97.8",",0,1003,","40.6","0,0830,","0.0","0,1222","","","","","0.0","0,0119","-2.2","0,0110","","","","","536.6","","536.6","0","298.3",",0","0",",0","23.93","0","30.59","0","17.26","0"
"USC00419976","1978","26.8705","-99.2536","97.5","ZAPATA 1 S, TX US","2383.6","","2383.6","0","","","","","0","","0","0","0","0","3","0","0","0","313","0","172","0","-4.4","0,1210,","0",",0,1231,+","0",",0,1231,+","","","41.1","0,0716,","-1.1","0,1209","-4.4","0,1210","-4.4","0,1210","-0.6","0,0120","","","","","","","452.5","","452.5","0","","","0",",0","23.46","0","30.23","0","16.68","0"
"USC00419976","1979","26.8705","-99.2536","97.5","ZAPATA 1 S, TX US","","","","","","","","","0","","0","0","","","","","0","0","314","0","194","0","","","0",",0,1231,+","0",",0,1231,+","","","41.1","0,0811,+","","","","","","","","","","","","","","","431.7","","431.7","0","","","0",",0","","","30.27","0","",""
"USC00419976","1980","26.8705","-99.2536","97.5","ZAPATA 1 S, TX US","","","","","20","0","18","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","89.4",",0,0521,","","","","","","","","","","","","","","","","","","","","","318.3",",0","0",",0","","","","","",""
"USC00419976","1981","26.8705","-99.2536","97.5","ZAPATA 1 S, TX US","","","","","","","","","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","0",",0","","","","","",""
"USC00419976","1982","26.8705","-99.2536","97.5","ZAPATA 1 S, TX US","2522.8","","2522.8","0","36","0","23","0","0","","0","0","0","0","7","0","0","0","325","0","192","0","-2.8","0,0117,+","0",",0,1231,+","0",",0,1231,+","66.5",",0,0524,","40.6","0,0817,+","","","","","","","0.0","0,0212","-2.8","0,0117","","","","","","","","","307.5",",0","0",",0","24.22","0","31.11","0","17.33","0"
"USC00419976","1983","26.8705","-99.2536","97.5","ZAPATA 1 S, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","356.8","","356.8","0","","","","","","","","","",""
"USC00419976","1986","26.8705","-99.2536","97.5","ZAPATA 1 S, TX US","","","","","","","","","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","0",",0","","","","","",""
"USC00419976","1987","26.8705","-99.2536","97.5","ZAPATA 1 S, TX US","2208.7","","2208.7","0","67","0","34","0","0","","0","0","0","0","0","0","0","0","308","0","164","0","1.7","0,1229,","0",",0,1231,+","0","T,0,0121,","34.3",",0,0614,","40.6","0,0810,","","","","","","","","","","","","","","","475.4","","475.4","0","464.3",",0","0","T,0","23.35","0","29.59","0","17.11","0"
"USC00419976","1988","26.8705","-99.2536","97.5","ZAPATA 1 S, TX US","","","","","","","","","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0","T,0,0205,","","","","","","","","","","","","","","","","","","","438.1","","438.1","","","","0","T,0","","","","","",""
"USC00419976","1989","26.8705","-99.2536","97.5","ZAPATA 1 S, TX US","","","","","","","","","","","0","0","","","","","","","","","","","","","","","0","T,0,1223,","","","","","","","","","","","","","","","","","","","","","","","","","0","T,0","","","","","",""
"USC00419976","1990","26.8705","-99.2536","97.5","ZAPATA 1 S, TX US","2432.8","","2432.8","0","63","0","33","0","0","","0","0","0","0","2","0","0","0","318","0","163","0","-2.2","0,1224,","0",",0,1231,+","0",",0,1231,+","71.1",",0,0221,","41.7","0,0430,","-2.2","0,1224","-2.2","0,1224","","","","","","","","","","","","","","","515.8",",0","0",",0","24.15","0","30.16","0","18.13","0"
