"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00157211","1898","38.96667","-84.55","274.3","SCOTT, KY US","742.4","","742.4","6","139","6","79","6","2","6","97","6","18","6","165","6","35","6","-19.4","6,1214,","55.4",",6,0109,","35.6","6,0703,","-3.3","6,1027","-3.3","6,1027","-6.7","6,1122","-6.7","6,1122","-9.4","6,1125","-0.6","6,0408","-5.6","6,0406","-5.6","6,0406","-6.7","6,0226","-17.8","6,0203","2400.1","","2400.1","6","1161.8",",6","12.88","6","18.12","6","7.62","6"
"USC00157211","1899","38.96667","-84.55","274.3","SCOTT, KY US","713.0","","713.0","6","118","6","73","6","10","6","106","6","34","6","169","6","37","6","-29.4","6,0213,","62.0",",6,0811,","38.9","6,0906,","-1.7","6,0930","-3.9","6,1106","-5.6","6,1204","-8.3","6,1205","-9.4","6,1225","-2.8","6,0409","-2.8","6,0409","-4.4","6,0405","-10.6","6,0308","-10.6","6,0308","3055.0","","3055.0","6","1024.4",",6","12.10","6","17.54","6","6.66","6"
"USC00157211","1900","38.96667","-84.55","274.3","SCOTT, KY US","829.5","","829.5","6","120","6","65","6","4","6","102","6","21","6","192","6","45","6","-21.1","6,0225,","47.0",",6,0729,+","37.2","6,0910,","-1.7","6,1108","-2.8","6,1109","-4.4","6,1112","-7.2","6,1114","-9.4","6,1210","-1.1","6,0414","-4.4","6,0410","-4.4","6,0410","-6.7","6,0321","-15.6","6,0317","2763.6","","2763.6","6","850.4",",6","13.05","6","18.75","6","7.34","6"
"USC00157211","1901","38.96667","-84.55","274.3","SCOTT, KY US","741.0","","741.0","6","112","6","63","6","4","6","115","6","28","6","170","6","48","6","-23.3","6,1221,","62.7",",6,0524,","41.7","6,0722,","-0.6","6,1004","-4.4","6,1104","-4.4","6,1104","-7.8","6,1128","-10.6","6,1205","-0.6","6,0423","-2.8","6,0329","-4.4","6,0316","-16.1","6,0306","-16.1","6,0306","2746.5","","2746.5","6","726.6",",6","11.88","6","17.71","6","6.04","6"
"USC00157211","1902","38.96667","-84.55","274.3","SCOTT, KY US","619.2","","619.2","6","118","6","72","6","3","6","100","6","37","6","174","6","34","6","-19.4","6,1231,+","67.8",",6,0523,","36.7","6,0802,+","0.0","6,1029","-6.7","6,1201","-6.7","6,1201","-6.7","6,1201","-10.6","6,1208","0.0","6,0415","-3.9","6,0408","-8.9","6,0319","-8.9","6,0319","-8.9","6,0319","3013.7","","3013.7","6","949.3",",6","12.34","6","17.92","6","6.75","6"
"USC00157211","1903","38.96667","-84.55","274.3","SCOTT, KY US","618.1","","618.1","6","119","6","73","6","5","6","110","6","29","6","175","6","36","6","-21.7","6,0219,","50.5",",6,0408,","36.7","6,0728,+","-2.2","6,1025","-2.2","6,1025","-5.0","6,1107","-8.9","6,1118","-8.9","6,1118","0.0","6,0504","-4.4","6,0405","-4.4","6,0405","-8.9","6,0225","-8.9","6,0225","2496.8","","2496.8","6","912.7",",6","12.08","6","17.90","6","6.25","6"
"USC00157211","1904","38.96667","-84.55","274.3","SCOTT, KY US","610.0","","610.0","6","102","6","67","6","6","6","124","6","30","6","163","6","32","6","-21.7","6,0127,","47.2",",6,0322,","36.1","6,0718,","-3.3","6,1028","-3.3","6,1028","-5.6","6,1112","-7.8","6,1127","-15.0","6,1211","-1.1","6,0421","-3.9","6,0420","-6.7","6,0328","-6.7","6,0328","-14.4","6,0220","3212.2","","3212.2","6","788.9",",6","11.55","6","17.53","6","5.58","6"
"USC00157211","1905","38.96667","-84.55","274.3","SCOTT, KY US","599.1","","599.1","6","120","6","81","6","6","6","108","6","33","6","180","6","21","6","-21.1","6,0214,","48.3",",6,1202,+","35.6","6,0619,+","0.0","6,1012","-5.0","6,1102","-5.0","6,1102","-7.2","6,1201","-10.0","6,1224","0.0","6,0419","-3.3","6,0408","-7.2","6,0219","-7.2","6,0219","-10.6","6,0218","2845.0","","2845.0","6","1047.5",",6","12.01","6","17.60","6","6.42","6"
"USC00157211","1906","38.96667","-84.55","274.3","SCOTT, KY US","692.8","","692.8","6","126","6","86","6","4","6","106","6","24","6","178","6","22","6","-21.1","6,0207,","43.2",",6,0723,","34.4","6,0824,+","-4.4","6,1011","-4.4","6,1011","-4.4","6,1011","-6.7","6,1114","-10.6","6,1219","-0.6","6,0424","-2.8","6,0402","-6.1","6,0324","-7.2","6,0323","-10.0","6,0318","2759.0","","2759.0","6","1172.0",",6","12.56","6","18.20","6","6.91","6"
"USC00157211","1907","38.96667","-84.55","274.3","SCOTT, KY US","511.7","","511.7","6","131","6","83","6","3","6","110","6","20","6","156","6","16","6","-18.3","6,0127,","73.7",",6,0313,","35.6","6,0706,","0.0","6,1014","-3.3","6,1029","-4.4","6,1112","-7.8","6,1202","-12.2","6,1205","-2.8","6,0421","-2.8","6,0421","-5.6","6,0415","-11.1","6,0223","-11.1","6,0223","2710.1","","2710.1","6","1178.1",",6","11.88","6","17.43","6","6.33","6"
