"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00417936","1968","31.0619","-94.1011","57.6","SAM RAYBURN DAM, TX US","1211.7","","1211.7","0","114","0","90","0","0","","0","0","0","0","47","0","0","0","250","0","69","0","-6.7","0,0301,","0",",0,1231,+","0",",0,1231,+","89.4",",0,0602,","35.0","0,0823,+","","","-2.8","0,1112","-2.8","0,1112","-4.4","0,1224","","","","","-1.1","0,0324","-2.2","0,0304","-6.7","0,0301","-6.7","0,0301","","","","","","","","","","","1632.6",",0","0",",0","17.99","0","24.05","0","11.93","0","31112","0"
"USC00417936","1969","31.0619","-94.1011","57.6","SAM RAYBURN DAM, TX US","1373.7","","1373.7","0","83","0","59","0","0","","0","0","0","0","33","0","0","0","246","0","102","0","-7.8","0,0105,","0",",0,1231,+","0",",0,1231,+","113.0",",0,0506,","38.9","0,0811,","","","-4.4","0,1115","-4.4","0,1115","-4.4","0,1115","","","","","-0.6","0,0326","-2.2","0,0304","-6.7","0,0106","-6.7","0,0106","","","1205.3","","1205.3","0","     14.10","0,P,N","     26.48","0,P,N","1309.4",",0","0",",0","18.96","0","25.08","0","12.84","0","29754","0"
"USC00417936","1970","31.0619","-94.1011","57.6","SAM RAYBURN DAM, TX US","1379.6","","1379.6","0","85","0","58","0","0","","0","0","0","0","38","0","0","0","249","0","85","0","-9.4","0,0107,","0",",0,1231,+","0",",0,1231,+","83.3",",0,1012,","37.2","0,0808,+","","","0.0","0,1105","-4.4","0,1116","-4.4","0,1116","","","","","-0.6","0,0403","-2.2","0,0314","-5.6","0,0204","-8.3","0,0108","-9.4","0,0107","1235.0","","1235.0","0","","","","","1149.1",",0","0",",0","18.76","0","24.78","0","12.74","0","30882","0"
"USC00417936","1971","31.0619","-94.1011","57.6","SAM RAYBURN DAM, TX US","1407.8","","1407.8","0","91","0","66","0","0","","0","0","0","0","27","0","1","0","287","0","91","0","-6.1","0,0210,","0",",0,1231,+","0",",0,1231,+","104.6",",0,0803,","37.8","0,0714,","","","0.0","0,1111","","","","","","","","","-1.1","0,0403","-3.9","0,0308","-5.0","0,0304","","","","","1019.8","","1019.8","0","","","","","1125.6",",0","0",",0","19.62","0","25.87","0","13.37","0","28409","0"
"USC00417936","1972","31.0619","-94.1011","57.6","SAM RAYBURN DAM, TX US","1334.4","","1334.4","0","104","0","73","0","0","","0","0","0","0","31","0","1","0","265","0","93","0","-8.3","0,1217,","0",",0,1231,+","0",",0,1231,+","95.3",",0,0321,","37.8","0,0807,","","","-0.6","0,1116","-3.9","0,1201","-8.3","0,1217","-8.3","0,1217","","","-1.1","0,0303","-4.4","0,0209","-4.4","0,0209","-6.7","0,0106","","","836.5","","836.5","0","","","","","1378.4",",0","0",",0","18.89","0","25.11","0","12.68","0","27198","0"
"USC00417936","1973","31.0619","-94.1011","57.6","SAM RAYBURN DAM, TX US","1314.7","","1314.7","0","116","0","91","0","","","","","0","0","31","0","1","0","262","0","84","0","-8.3","0,0113,","","","","","143.8",",0,0615,","36.7","0,0620,","","","-1.1","0,1206","-3.9","0,1208","-6.7","0,1221","-6.7","0,1221","","","-0.6","0,0411","-3.3","0,0212","-7.2","0,0114","-7.2","0,0114","","","1361.6","","1361.6","0","","","","","2202.0",",0","","","18.83","0","24.93","0","12.73","0","23908","0"
"USC00417936","1974","31.0619","-94.1011","57.6","SAM RAYBURN DAM, TX US","1309.6","","1309.6","0","108","0","82","0","0","","0","0","0","0","29","0","0","0","270","0","74","0","-6.1","0,0101,","0",",0,1231,+","0",",0,1231,+","133.4",",0,1029,","38.3","0,0730,","","","0.0","0,1115","-2.2","0,1203","","","","","","","-1.7","0,0227","-3.9","0,0226","-6.1","0,0101","","","","","859.9","","859.9","0","     14.83","0,P,N","     27.54","0,P,N","1829.4",",0","0",",0","19.15","0","25.37","0","12.93","0","24579","0"
"USC00417936","1975","31.0619","-94.1011","57.6","SAM RAYBURN DAM, TX US","1294.4","","1294.4","0","111","0","85","0","0","","0","0","0","0","30","0","0","0","267","0","71","0","-7.2","0,1219,","0",",0,1231,+","0",",0,1231,+","136.7",",0,0202,","36.1","0,0904,","","","-1.7","0,1114","-5.0","0,1123","-5.0","0,1123","-7.2","0,1219","","","0.0","0,0226","-2.8","0,0225","-4.4","0,0114","","","","","1040.2","","1040.2","0","     15.02","0,P,N","     27.51","0,P,N","1788.4",",0","0",",0","18.92","0","24.81","0","13.03","0","27318","0"
"USC00417936","1976","31.0619","-94.1011","57.6","SAM RAYBURN DAM, TX US","1082.4","","1082.4","0","112","0","83","0","0","","0","0","0","0","39","0","0","0","253","0","70","0","-8.9","0,0109,+","0",",0,1231,+","0",",0,1231,+","63.5",",0,0706,","36.7","0,0815,","","","-1.1","0,1021","-2.8","0,1129","-7.8","0,1130","-7.8","0,1130","","","-1.1","0,0317","-2.8","0,0223","-4.4","0,0128","-8.9","0,0109","-8.9","0,0109","1020.4","","1020.4","0","","","","","1276.2",",0","0",",0","17.80","0","24.25","0","11.34","0","26750","0"
"USC00417936","1977","31.0619","-94.1011","57.6","SAM RAYBURN DAM, TX US","1411.0","","1411.0","0","91","0","62","0","0","","0","0","0","0","43","0","0","0","266","0","104","0","-10.6","0,0110,","0",",0,1231,+","0",",0,1231,+","152.9",",0,0819,","37.2","0,0810,+","","","-1.7","0,1110","-2.2","0,1207","-5.6","0,1222","","","","","0.0","0,0308","-2.2","0,0228","-4.4","0,0216","-7.2","0,0120","-9.4","0,0111","1484.3","","1484.3","0","","","","","1234.5",",0","0",",0","18.80","0","25.17","0","12.44","0","24743","0"
