"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0012G17S","1985","42.76","-112.48","1978.2","WILDHORSE DIVIDE, ID US","","","","","","","","","","","","","","","65","T","100","T","9","T","","","","","","","33.6","T,0709,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.67","T","",""
"USS0012G17S","1986","42.76","-112.48","1978.2","WILDHORSE DIVIDE, ID US","","","","","111","T","111","T","","","","","","","35","T","98","T","3","T","","","","","35.6",",T,0217,","33.3","T,0818,","","","","","","","","","","","","","","","","","","","","","","","","","806.6",",T","","","12.95","T","",""
"USS0012G17S","1987","42.76","-112.48","1978.2","WILDHORSE DIVIDE, ID US","","","","","97","T","97","T","","","","","","","51","T","120","T","1","T","","","","","20.3",",T,0101,","32.6","T,0715,","","","","","","","","","","","","","","","","","","","","","","","","","555.7",",T","","","13.56","T","",""
"USS0012G17S","1988","42.76","-112.48","1978.2","WILDHORSE DIVIDE, ID US","","","","","88","T","88","T","","","","","","","","","","","","","","","","","30.5",",T,1123,","","","","","","","","","","","","","","","","","","","","","","","","","","","557.5",",T","","","","","",""
"USS0012G17S","1989","42.76","-112.48","1978.2","WILDHORSE DIVIDE, ID US","","","","","99","T","99","T","","","","","","","60","T","93","T","0","T","","","","","40.6",",T,1028,","31.4","T,0730,","","","","","","","","","","","","","","","","","","","","","","","","","684.7",",T","","","11.34","T","",""
"USS0012G17S","1990","42.76","-112.48","1978.2","WILDHORSE DIVIDE, ID US","22.2","","22.2","T","100","T","100","T","","","14","T","194","T","67","T","89","T","2","T","-32.9","T,1222,","","","25.4",",T,0427,+","32.5","T,0808,+","-2.9","T,1003","-2.9","T,1003","-6.0","T,1006","-7.7","T,1007","-9.1","T,1008","-0.1","T,0615","-3.1","T,0613","-6.9","T,0509","-6.9","T,0509","-9.0","T,0315","","","","","613.5",",T","4.33","T","11.17","T","-2.52","T"
"USS0012G17S","1991","42.76","-112.48","1978.2","WILDHORSE DIVIDE, ID US","","","","","114","T","114","T","","","","","","","71","T","82","T","0","T","","","","","20.3",",T,1026,+","30.6","T,0713,","","","","","","","","","","","","","","","","","","","","","","","","","737.4",",T","","","10.72","T","",""
"USS0012G17S","1992","42.76","-112.48","1978.2","WILDHORSE DIVIDE, ID US","23.9","","23.9","T","77","T","77","T","","","6","T","188","T","66","T","93","T","1","T","-21.8","T,1204,","","","38.1",",T,1122,","32.3","T,0802,","-3.8","T,0825","-3.8","T,0825","-5.4","T,1007","-10.6","T,1103","-10.6","T,1103","-1.7","T,0614","-2.6","T,0613","-5.7","T,0424","-7.2","T,0423","-9.6","T,0218","","","","","550.4",",T","5.14","T","11.80","T","-1.51","T"
"USS0012G17S","1993","42.76","-112.48","1978.2","WILDHORSE DIVIDE, ID US","","","","","145","T","145","T","","","","","","","","","","","","","","","","","48.3",",T,0505,","","","","","","","","","","","","","","","","","","","","","","","4912.4","","4912.4","T","1014.2",",T","","","","","",""
"USS0012G17S","1994","42.76","-112.48","1978.2","WILDHORSE DIVIDE, ID US","","","","","108","T","108","T","","","","","","","","","","","","","","","","","30.5",",T,1005,","","","","","","","","","","","","","","","","","","","","","","","","","","","656.7",",T","","","","","",""
