"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USW00053162","2011","32.9918","-111.5326","434.3","COOLIDGE 5 W, AZ US","1947.5","","1947.5","R","24","R","16","R","0","R","44","R","0","R","283","R","167","R","-8.4","R,0204,","25.8",",R,1213,","46.5","R,0702,","-0.8","R,1109","-3.9","R,1206","-0.1","R,0228","-3.8","R,0211","-8.4","R,0204","-8.4","R,0204","","","962.7","","962.7","R","130.0",",R","20.73","R","29.61","R","11.85","R"
"USW00053162","2012","32.9918","-111.5326","434.3","COOLIDGE 5 W, AZ US","1943.7","","1943.7","R","38","R","17","R","0","R","17","R","0","R","301","R","180","R","-4.1","R,0113,","73.1",",R,0821,","44.3","R,0812,+","-0.4","R,1111","-3.5","R,1211","-1.8","R,0308","-2.2","R,0204","","","","","","","970.4","","970.4","R","247.8",",R","21.26","R","30.23","R","12.29","R"
"USW00053162","2013","32.9918","-111.5326","434.3","COOLIDGE 5 W, AZ US","1852.3","","1852.3","R","34","R","18","R","0","R","42","R","0","R","291","R","160","R","-10.4","R,0115,","40.6",",R,0720,","45.6","R,0629,","-2.5","R,1206","-2.5","R,1206","-0.1","R,0301","-3.2","R,0225","-5.7","R,0116","-10.4","R,0115","-10.4","R,0115","946.6","","946.6","R","251.7",",R","20.68","R","29.46","R","11.90","R"
