"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00014822","1948","42.40917","-83.01","190.8","DETROIT CITY AIRPORT, MI US","","","412.8","","412.8","0","123","0","69","0","63","","10","0","3","0","111","0","56","0","123","0","13","0","-20.6","0,0123,","127",",0,0107,+","56",",0,0302,","59.2",",0,0510,","36.7","0,0827,+","-2.2","0,1018","-2.2","0,1018","-4.4","0,1209","-7.2","0,1218","-13.3","0,1225","-1.1","X,0417","-2.2","X,0410","-6.7","X,0328","-6.7","X,0328","-9.4","X,0313","","","","","798.2",",0","","","496",",0","9.64","0","14.41","0","4.86","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014822","1949","42.40917","-83.01","190.8","DETROIT CITY AIRPORT, MI US","","","544.1","","544.1","0","135","0","78","0","24","","8","0","0","0","118","0","31","0","140","0","21","0","-15.6","0,0130,","102",",0,0204,","71",",0,0126,","83.1",",0,1011,","36.1","0,0704,+","0.0","0,1027","-3.3","0,1101","-7.2","0,1121","-7.2","0,1121","-8.9","0,1125","-1.7","0,0417","-2.2","0,0410","-5.6","0,0320","-10.6","0,0319","-10.6","0,0319","3240.6","","3240.6","0","947.4",",0","","","517",",0","10.74","0","15.57","0","5.91","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014822","1950","42.40917","-83.01","190.8","DETROIT CITY AIRPORT, MI US","","","340.3","","340.3","0","132","0","87","0","54","","16","0","0","0","135","0","62","0","137","0","8","0","-17.2","0,0225,","178",",0,1129,+","127",",0,0311,+","48.8",",0,0214,","35.6","0,0817,","-1.1","0,1104","-3.3","0,1105","-4.4","0,1111","-8.3","0,1123","-13.9","0,1124","-0.6","0,0508","-2.8","0,0415","-6.7","0,0414","-6.7","0,0414","-10.0","0,0319","3543.1","","3543.1","0","1002.7",",0","","","1231",",0","9.07","0","13.83","0","4.32","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014822","1951","42.40917","-83.01","190.8","DETROIT CITY AIRPORT, MI US","","","352.6","","352.6","0","141","0","78","0","50","","13","0","7","0","118","0","45","0","137","0","7","0","-20.0","0,0130,","406",",0,1220,","157",",0,1225,","52.1",",0,1023,","35.0","0,0831,","-1.7","0,1029","-5.6","0,1102","-5.6","0,1102","-8.9","0,1103","-8.9","0,1103","-1.1","0,0420","-6.1","0,0326","-6.1","0,0326","-8.3","0,0322","-11.1","0,0215","3554.4","","3554.4","0","960.7",",0","","","1496",",0","9.47","0","14.23","0","4.71","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014822","1952","42.40917","-83.01","190.8","DETROIT CITY AIRPORT, MI US","","","515.5","","515.5","0","130","0","73","0","34","","11","0","0","0","124","0","37","0","136","0","29","0","-13.9","0,0129,","127",",0,0105,","97",",0,0119,","34.5",",0,0523,","37.8","0,0626,","-0.6","0,1007","-2.2","0,1018","-6.1","0,1128","-7.8","0,1129","-9.4","0,1228","-0.6","0,0412","-3.3","0,0411","-6.1","0,0316","-6.7","0,0314","-8.9","0,0229","3523.4","","3523.4","0","746.6",",0","","","783",",0","10.47","0","15.28","0","5.66","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014822","1953","42.40917","-83.01","190.8","DETROIT CITY AIRPORT, MI US","","","491.9","","491.9","0","133","0","60","0","19","","4","0","0","0","102","0","27","0","146","0","20","0","-13.3","0,0201,","51",",0,1219,+","81",",0,1214,+","43.4",",0,0303,","37.8","0,0903,+","-0.6","0,1104","-2.2","0,1105","-6.7","0,1215","-6.7","0,1215","-10.0","0,1216","-2.2","0,0421","-2.2","0,0421","-6.1","0,0309","-9.4","0,0308","-9.4","0,0308","3292.2","","3292.2","0","607.5",",0","","","519",",0","11.05","0","15.86","0","6.24","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014822","1954","42.40917","-83.01","190.8","DETROIT CITY AIRPORT, MI US","","","425.1","","425.1","0","150","0","77","0","50","","12","0","0","0","126","0","33","0","137","0","17","0","-14.4","0,0212,+","178",",0,0302,","147",",0,0301,","83.6",",0,1003,","37.2","0,0905,","-1.1","0,1031","-2.2","0,1201","-6.1","0,1203","-7.2","0,1205","-9.4","0,1206","0.0","0,0504","-7.8","0,0404","-7.8","0,0404","-7.8","0,0404","-10.0","0,0403","3260.5","","3260.5","0","851.9",",0","","","1000",",0","10.10","0","14.81","0","5.39","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014822","1955","42.40917","-83.01","190.8","DETROIT CITY AIRPORT, MI US","","","600.9","","600.9","0","119","0","63","0","32","","9","0","0","0","127","0","53","0","152","0","32","0","-17.2","0,0212,","102",",0,0215,","84",",0,0326,","35.3",",0,1005,","37.8","0,0821,+","0.0","0,1025","-2.2","0,1105","-6.1","0,1116","-7.8","0,1117","-13.3","0,1128","-1.1","0,0407","-2.8","0,0330","-7.2","0,0328","-7.2","0,0328","-10.6","0,0308","3276.2","","3276.2","0","667.7",",0","","","756",",0","10.73","0","15.52","0","5.93","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014822","1956","42.40917","-83.01","190.8","DETROIT CITY AIRPORT, MI US","","","392.7","","392.7","0","133","0","70","0","57","","18","0","0","0","130","0","45","0","133","0","7","0","-13.9","0,0123,","178",",0,0204,+","135",",0,0323,","92.7",",0,0804,","35.6","0,0613,","-3.3","0,1110","-3.3","0,1110","-4.4","0,1117","-9.4","0,1122","-9.4","0,1122","-2.2","0,0423","-2.2","0,0423","-10.0","0,0325","-10.0","0,0325","-10.0","0,0325","3681.7","","3681.7","0","833.8",",0","","","1219",",0","9.75","0","14.35","0","5.15","0","","","","","","","","","248","X","","","","","","","","","26.7","X","",""
"USW00014822","1957","42.40917","-83.01","190.8","DETROIT CITY AIRPORT, MI US","","","382.1","","382.1","0","138","0","72","0","51","","14","0","2","0","131","0","42","0","136","0","8","0","-19.4","0,0117,","229",",0,0111,+","152",",0,0109,","71.1",",0,0708,","35.0","0,0720,","0.0","0,1025","-2.8","0,1109","-5.6","0,1125","-6.7","0,1130","-9.4","0,1210","-2.2","0,0415","-2.2","0,0415","-4.4","0,0412","-8.9","0,0304","-8.9","0,0304","3410.5","","3410.5","0","1012.8",",0","","","1026",",0","9.73","0","14.36","0","5.11","0","","","","","","","","","225","X","","","","","","","","","27.8","X","",""
