"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1NMRA0011","2006","35.9947","-106.0535","1717.9","ESPANOLA 1.1 SE, NM US","69","N","30","N","7","N","198",",N,1130,","27.4",",N,0815,","311.8",",N","780",",N"
"US1NMRA0011","2007","35.9947","-106.0535","1717.9","ESPANOLA 1.1 SE, NM US","75","N","29","N","5","N","206",",N,0215,","35.6",",N,1201,","279.2",",N","519",",N"
"US1NMRA0011","2008","35.9947","-106.0535","1717.9","ESPANOLA 1.1 SE, NM US","64","N","28","N","6","N","259",",N,1216,","29.0",",N,1012,","243.5",",N","699",",N"
"US1NMRA0011","2009","35.9947","-106.0535","1717.9","ESPANOLA 1.1 SE, NM US","76","N","34","N","","","","","22.1",",N,0327,","306.0",",N","",""
"US1NMRA0011","2010","35.9947","-106.0535","1717.9","ESPANOLA 1.1 SE, NM US","63","N","29","N","","","","","25.1",",N,0923,","288.1",",N","",""
"US1NMRA0011","2011","35.9947","-106.0535","1717.9","ESPANOLA 1.1 SE, NM US","56","N","19","N","","","","","40.4",",N,0703,","202.8",",N","",""
"US1NMRA0011","2012","35.9947","-106.0535","1717.9","ESPANOLA 1.1 SE, NM US","49","N","12","N","","","","","23.4",",N,0403,","107.9",",N","",""
"US1NMRA0011","2013","35.9947","-106.0535","1717.9","ESPANOLA 1.1 SE, NM US","66","N","24","N","","","","","26.4",",N,0913,","240.0",",N","",""
"US1NMRA0011","2014","35.9947","-106.0535","1717.9","ESPANOLA 1.1 SE, NM US","55","N","24","N","","","","","32.3",",N,0715,","257.7",",N","",""
"US1NMRA0011","2015","35.9947","-106.0535","1717.9","ESPANOLA 1.1 SE, NM US","87","N","41","N","","","","","37.3",",N,1022,","399.4",",N","",""
"US1NMRA0011","2016","35.9947","-106.0535","1717.9","ESPANOLA 1.1 SE, NM US","72","N","29","N","","","","","14.5",",N,0808,","195.0",",N","",""
