"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00082200","1958","28.1","-80.9","14.9","DEER PARK, FL US","1627.7","","1627.7","0","123","0","71","0","0","","0","0","0","0","12","0","0","0","311","0","114","0","-3.9","0,0204,+","0",",0,1231,+","0",",0,1231,+","63.5",",0,0123,","37.2","0,0614,","0.0","0,1220","","","","","0.0","0,0220","-2.8","0,0218","","","","","","","1150.6",",0","0",",0","21.35","0","27.74","0","14.96","0"
"USC00082200","1959","28.1","-80.9","14.9","DEER PARK, FL US","","","","","135","0","96","0","0","","0","0","","","","","0","0","336","0","106","0","","","0",",0,1231,+","0",",0,1231,+","103.9",",0,1018,","36.1","0,0716,+","","","","","","","","","","","","","285.1","","285.1","0","1509.0",",0","0",",0","","","28.40","0","",""
"USC00082200","1960","28.1","-80.9","14.9","DEER PARK, FL US","1629.6","","1629.6","0","134","0","94","0","0","","0","0","0","0","13","0","0","0","325","0","91","0","-4.4","0,0123,","0",",0,1231,+","0",",0,1231,+","114.3",",0,0724,","35.6","0,0802,","0.0","0,1214","","","","","-0.6","0,0305","-3.3","0,0124","-4.4","0,0123","","","","","1988.0",",0","0",",0","21.62","0","28.08","0","15.16","0"
"USC00082200","1961","28.1","-80.9","14.9","DEER PARK, FL US","1640.2","","1640.2","0","90","0","61","0","0","","0","0","0","0","9","0","0","0","339","0","124","0","-6.1","0,1230,","0",",0,1231,+","0",",0,1231,+","154.9",",0,0917,","37.2","0,0801,","-1.1","0,1225","-2.8","0,1226","-6.1","0,1230","-1.1","0,0311","-4.4","0,0122","-4.4","0,0122","333.5","","333.5","0","1122.7",",0","0",",0","22.00","0","28.97","0","15.02","0"
"USC00082200","1962","28.1","-80.9","14.9","DEER PARK, FL US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","271.7","","271.7","0","","","","","","","","","",""
