"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00013864","1949","33.91667","-84.51667","325.5","MARIETTA DOBBINS AFB, GA US","858.7","","858.7","X","104","X","72","X","0","","0","X","0","X","45","X","0","X","211","X","31","X","-6.7","X,1224,","0",",X,1231,+","0",",X,1231,+","69.3",",X,0906,","35.6","X,0730,+","-2.2","X,1106","-2.2","X,1106","-5.0","X,1123","-6.7","X,1224","","","-0.6","X,0417","-2.2","X,0320","-4.4","X,0316","","","","","","","","","1179.6",",X","0",",X","16.53","X","22.16","X","10.90","X","","","",""
"USW00013864","1950","33.91667","-84.51667","325.5","MARIETTA DOBBINS AFB, GA US","828.2","","828.2","X","112","X","67","X","0","","0","X","0","X","57","X","1","X","213","X","25","X","-15.6","X,1125,","0",",X,1231,+","0","T,X,1228,+","89.2",",X,0907,","35.0","X,0720,+","0.0","X,1106","-2.8","X,1112","-4.4","X,1118","-11.1","X,1124","-11.1","X,1124","-2.2","X,0416","-2.2","X,0416","-5.0","X,0218","","","","","1549.7","","1549.7","X","1039.7",",X","0","T,X","15.95","X","21.68","X","10.22","X","","","",""
"USW00013864","1951","33.91667","-84.51667","325.5","MARIETTA DOBBINS AFB, GA US","982.9","","982.9","X","110","X","71","X","0","","0","X","0","X","58","X","2","X","213","X","66","X","-13.9","X,0202,","0","T,X,0314,+","5",",X,0314,","71.9",",X,1220,","37.2","X,0901,","-2.2","X,1103","-2.2","X,1103","-4.4","X,1119","-7.8","X,1120","-11.7","X,1216","-0.6","X,0322","-3.3","X,0314","-10.0","X,0208","-10.0","X,0208","-10.0","X,0208","1880.3","","1880.3","X","1134.3",",X","5",",X","16.05","X","22.27","X","9.83","X","","","",""
"USW00013864","1952","33.91667","-84.51667","325.5","MARIETTA DOBBINS AFB, GA US","960.7","","960.7","X","92","X","58","X","1","","1","X","0","X","53","X","0","X","206","X","62","X","-8.9","X,0130,","51",",X,0226,","102",",X,0226,","82.6",",X,0310,","38.9","X,0729,+","-1.1","X,1021","-2.2","X,1022","-5.0","X,1030","-6.7","X,1229","","","0.0","X,0407","-2.2","X,0219","-6.7","X,0131","-6.7","X,0131","-8.9","X,0130","1683.1","","1683.1","X","1033.2",",X","102",",X","16.15","X","22.19","X","10.10","X","270","X","25.0","X"
"USW00013864","1953","33.91667","-84.51667","325.5","MARIETTA DOBBINS AFB, GA US","970.1","","970.1","X","103","X","76","X","0","","0","X","0","X","55","X","1","X","211","X","60","X","-10.6","X,1218,","0","T,X,0215,","20",",X,0214,","86.4",",X,0108,","37.2","X,0610,","-1.1","X,1107","-2.2","X,1127","-4.4","X,1129","-7.8","X,1217","-10.6","X,1218","0.0","X,0421","-3.3","X,0218","-5.6","X,0104","","","","","1750.1","","1750.1","X","1337.0",",X","20",",X","16.40","X","22.48","X","10.33","X","360","X","31.3","X"
"USW00013864","1954","33.91667","-84.51667","325.5","MARIETTA DOBBINS AFB, GA US","1069.1","","1069.1","X","94","X","60","X","0","","0","X","0","X","66","X","1","X","205","X","79","X","-7.2","X,0113,","0",",X,1231,+","0","T,X,1220,+","67.6",",X,0702,","37.8","X,0816,+","-2.2","X,1031","-2.2","X,1031","-4.4","X,1102","","","","","-1.1","X,0322","-2.8","X,0315","-5.0","X,0213","-7.2","X,0113","","","1696.1","","1696.1","X","954.9",",X","0","T,X","16.32","X","22.67","X","9.97","X","293","X","35.8","X"
"USW00013864","1955","33.91667","-84.51667","325.5","MARIETTA DOBBINS AFB, GA US","914.9","","914.9","X","101","X","70","X","0","","0","X","0","X","68","X","1","X","215","X","32","X","-11.1","X,0213,","0",",X,1231,+","0","T,X,1201,+","68.1",",X,0816,","35.0","X,0922,+","-0.6","X,1101","-5.0","X,1128","-5.0","X,1128","-7.8","X,1129","-8.9","X,1216","-0.6","X,0331","-2.8","X,0330","-8.9","X,0327","-8.9","X,0327","-8.9","X,0327","1769.2","","1769.2","X","934.7",",X","0","T,X","15.94","X","21.81","X","10.07","X","","","",""
"USW00013864","1956","33.91667","-84.51667","325.5","MARIETTA DOBBINS AFB, GA US","884.4","","884.4","X","108","X","73","X","0","","0","X","0","X","56","X","0","X","207","X","41","X","-6.1","X,1125,+","0","T,X,0127,","0","T,X,0127,+","85.6",",X,0925,","35.6","X,0810,+","0.0","X,1110","-2.2","X,1122","-5.0","X,1123","","","","","0.0","X,0421","-4.4","X,0321","-4.4","X,0321","","","","","1855.2","","1855.2","X","1244.3",",X","0","T,X","16.29","X","21.98","X","10.60","X","293","X","32.9","X"
"USW00013864","1957","33.91667","-84.51667","325.5","MARIETTA DOBBINS AFB, GA US","947.2","","947.2","X","134","X","82","X","0","","0","X","0","X","38","X","2","X","196","X","45","X","-12.8","X,1212,","0",",X,1231,+","3",",X,0111,","97.8",",X,0404,","36.1","X,0901,+","-1.1","X,1028","-2.8","X,1111","-5.0","X,1201","-8.9","X,1211","-8.9","X,1211","0.0","X,0321","-3.3","X,0218","-7.8","X,0119","-7.8","X,0119","-8.9","X,0117","1487.6","","1487.6","X","1238.7",",X","3",",X","16.44","X","21.75","X","11.12","X","","","",""
"USW00013864","1958","33.91667","-84.51667","325.5","MARIETTA DOBBINS AFB, GA US","859.4","","859.4","X","103","X","71","X","0","","3","X","0","X","66","X","7","X","199","X","25","X","-16.7","X,0217,","0","T,X,0220,+","97",",X,1213,","58.9",",X,1001,","35.0","X,0614,+","0.0","X,1108","-3.3","X,1129","-5.0","X,1207","-7.2","X,1215","","","-1.1","X,0322","-6.1","X,0221","-6.1","X,0221","-7.8","X,0220","-10.6","X,0219","2011.1","","2011.1","X","1143.2",",X","197",",X","15.02","X","20.57","X","9.47","X","225","X","26.7","X"
