"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00014778","1949","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","","","547.4","","547.4","0","137","0","81","0","22","","7","0","1","0","118","0","11","0","153","0","28","0","-18.9","0,0203,","102",",0,0202,+","99",",0,0131,","54.6",",0,0520,","37.8","0,0728,","-1.7","0,1027","-2.2","0,1028","-6.1","0,1122","-7.2","0,1126","-9.4","0,1203","-1.7","0,0429","-4.4","0,0405","-4.4","0,0405","-11.7","0,0320","-11.7","0,0320","3123.0","","3123.0","0","1018.7",",0","480",",0","11.22","0","17.05","0","5.39","0","","","","","","","","","","","","","","","",""
"USW00014778","1950","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","","","271.5","","271.5","0","160","0","80","0","36","","15","0","2","0","137","0","29","0","137","0","4","0","-26.1","0,1228,","178",",0,0323,","226",",0,0323,","62.0",",0,1125,","32.8","0,0717,+","-1.1","0,1026","-4.4","0,1027","-4.4","0,1027","-8.9","0,1125","-8.9","0,1125","-0.6","0,0509","-2.8","0,0422","-6.1","0,0414","-6.7","0,0331","-8.9","0,0319","3307.9","","3307.9","0","1093.8",",0","1385",",0","9.64","0","15.07","0","4.20","0","","","","","","","","","","","","","","","",""
"USW00014778","1951","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","","","392.4","","392.4","0","126","0","72","0","54","","13","0","5","0","128","0","26","0","143","0","20","0","-23.9","0,1217,","381",",0,1220,","206",",0,1218,","40.9",",0,1107,","35.6","0,0830,","0.0","0,0930","-6.7","0,1103","-6.7","0,1103","-6.7","0,1103","-11.1","0,1121","0.0","0,0424","-7.8","0,0327","-7.8","0,0327","-7.8","0,0327","-9.4","0,0215","3339.2","","3339.2","0","884.9",",0","1056",",0","10.18","0","15.99","0","4.37","0","","","","","","","","","","","","","","","",""
"USW00014778","1952","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","","","469.0","","469.0","0","140","0","81","0","32","","8","0","0","0","132","0","11","0","143","0","31","0","-16.1","0,0130,","102",",0,1203,","160",",0,0216,","57.2",",0,0311,","38.9","0,0626,","-1.1","0,1004","-3.3","0,1021","-6.7","0,1026","-6.7","0,1026","-10.6","0,1227","-2.8","0,0412","-2.8","0,0412","-5.6","0,0316","-7.8","0,0309","-9.4","0,0302","3330.4","","3330.4","0","1167.4",",0","876",",0","10.71","0","16.49","0","4.92","0","","","","","","","","","","","","","","","",""
"USW00014778","1953","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","","","445.6","","445.6","0","135","0","73","0","13","","7","0","0","0","117","0","11","0","149","0","36","0","-14.4","0,1218,","203",",0,1107,","180",",0,1107,","56.9",",0,0324,","38.9","0,0903,","-1.7","0,1008","-2.2","0,1105","-6.7","0,1106","-6.7","0,1106","-11.7","0,1217","0.0","0,0429","-3.3","0,0422","-7.8","0,0311","-7.8","0,0311","-8.9","0,0302","3109.4","","3109.4","0","865.5",",0","725",",0","11.29","0","17.41","0","5.17","0","","","","","","","","","","","","","","","",""
"USW00014778","1954","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","","","401.6","","401.6","0","147","0","84","0","25","","8","0","1","0","128","0","23","0","150","0","21","0","-20.6","0,0118,","127",",0,0116,","155",",0,1102,","69.3",",0,0503,","37.2","0,0731,+","-2.2","0,1008","-2.2","0,1008","-5.0","0,1107","-6.7","0,1111","-8.9","0,1206","-1.7","0,0413","-7.8","0,0404","-7.8","0,0404","-7.8","0,0404","-16.7","0,0213","3106.9","","3106.9","0","944.3",",0","655",",0","10.70","0","16.47","0","4.93","0","","","","","","","","","","","","","","","",""
"USW00014778","1955","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","","","563.5","","563.5","0","141","0","71","0","28","","14","0","2","0","135","0","35","0","155","0","35","0","-20.6","0,0203,","102",",0,0215,","112",",0,0211,","111.3",",0,1014,","37.8","0,0805,+","-0.6","0,1023","-2.8","0,1106","-4.4","0,1110","-9.4","0,1128","-9.4","0,1128","-0.6","0,0409","-3.9","0,0331","-6.7","0,0327","-6.7","0,0327","-10.6","0,0308","3161.4","","3161.4","0","952.5",",0","957",",0","10.75","0","16.58","0","4.92","0","","","","","","","","","","","","","","","",""
"USW00014778","1956","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","","","338.3","","338.3","0","181","0","97","0","38","","13","0","0","0","130","0","18","0","121","0","13","0","-13.3","0,0204,+","178",",0,0317,","180",",0,0316,","76.2",",0,1102,","36.7","0,0613,","-1.7","0,1011","-6.1","0,1110","-6.1","0,1110","-6.7","0,1123","-10.0","0,1125","-0.6","0,0525","-3.3","0,0425","-6.1","0,0328","-8.3","0,0325","-10.0","0,0321","3522.2","","3522.2","0","1138.1",",0","1079",",0","10.07","0","15.53","0","4.61","0","","","","","","","","","","","","","","","",""
"USW00014778","1957","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","","","424.2","","424.2","0","144","0","74","0","33","","10","0","4","0","130","0","18","0","147","0","20","0","-23.3","0,0118,","127",",0,0119,+","267",",0,0308,","61.0",",0,1220,","36.1","0,0722,+","-1.1","0,1012","-6.1","0,1111","-6.1","0,1111","-6.7","0,1203","-11.1","0,1212","-2.2","0,0416","-2.2","0,0416","-4.4","0,0411","-8.3","0,0305","-11.1","0,0212","3208.4","","3208.4","0","940.6",",0","1080",",0","10.68","0","16.42","0","4.94","0","","","","","","","","","","","","","","","",""
"USW00014778","1958","41.2433","-76.9217","158.5","WILLIAMSPORT REGIONAL AIRPORT, PA US","","","313.1","","313.1","0","138","0","84","0","54","","14","0","3","0","126","0","41","0","139","0","5","0","-20.6","0,0211,","330",",0,0218,+","234",",0,0125,","64.0",",0,0707,","34.4","0,0702,","-1.7","0,1006","-4.4","0,1108","-4.4","0,1108","-8.3","0,1129","-10.0","0,1130","0.0","0,0510","-2.2","0,0410","-4.4","0,0324","-7.2","0,0223","-13.9","0,0221","3369.8","","3369.8","0","1127.3",",0","1391",",0","9.31","0","14.62","0","4.00","0","","","","","","","","","","","","","","","",""
