"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0006H19S","1981","41.33","-106.5","2572.5","SOUTH BRUSH CREEK, WY US","","","","","126","T","126","T","","","","","","","","","","","","","","","","","48.3",",T,0522,","","","","","","","","","","","","","","","","","","","","","","","","","","","834.6",",T","","","","","",""
"USS0006H19S","1982","41.33","-106.5","2572.5","SOUTH BRUSH CREEK, WY US","","","","","128","T","128","T","","","","","","","","","","","","","","","","","35.6",",T,0513,","","","","","","","","","","","","","","","","","","","","","","","","","","","809.1",",T","","","","","",""
"USS0006H19S","1983","41.33","-106.5","2572.5","SOUTH BRUSH CREEK, WY US","","","","","137","T","137","T","","","","","","","","","","","","","","","","","33.0",",T,0811,","","","","","","","","","","","","","","","","","","","","","","","","","","","1006.9",",T","","","","","",""
"USS0006H19S","1984","41.33","-106.5","2572.5","SOUTH BRUSH CREEK, WY US","","","","","116","T","116","T","","","","","","","","","","","","","","","","","25.4",",T,0401,","","","","","","","","","","","","","","","","","","","","","","","","","","","701.8",",T","","","","","",""
"USS0006H19S","1985","41.33","-106.5","2572.5","SOUTH BRUSH CREEK, WY US","","","","","112","T","112","T","","","","","","","","","","","","","","","","","27.9",",T,0419,","","","","","","","","","","","","","","","","","","","","","","","","","","","715.0",",T","","","","","",""
"USS0006H19S","1986","41.33","-106.5","2572.5","SOUTH BRUSH CREEK, WY US","","","","","105","T","105","T","","","","","","","","","","","","","","","","","68.6",",T,0609,","","","","","","","","","","","","","","","","","","","","","","","","","","","692.3",",T","","","","","",""
"USS0006H19S","1987","41.33","-106.5","2572.5","SOUTH BRUSH CREEK, WY US","","","","","102","T","102","T","","","","","","","","","","","","","","","","","17.8",",T,0702,+","","","","","","","","","","","","","","","","","","","","","","","","","","","537.4",",T","","","","","",""
"USS0006H19S","1988","41.33","-106.5","2572.5","SOUTH BRUSH CREEK, WY US","","","","","94","T","94","T","","","","","","","","","","","","","","","","","27.9",",T,0310,","","","","","","","","","","","","","","","","","","","","","","","","","","","565.1",",T","","","","","",""
"USS0006H19S","1989","41.33","-106.5","2572.5","SOUTH BRUSH CREEK, WY US","","","","","85","T","85","T","","","","","","","","","","","","","","","","","30.5",",T,0908,","","","","","","","","","","","","","","","","","","","","","","","","","","","580.5",",T","","","","","",""
"USS0006H19S","1990","41.33","-106.5","2572.5","SOUTH BRUSH CREEK, WY US","","","","","108","T","108","T","","","","","","","98","T","59","T","0","T","","","","","43.2",",T,0720,+","29.4","T,0629,","","","","","","","","","","","","","","","","","","","","","","","","","725.1",",T","","","8.42","T","",""
