"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1COLK0001","2004","39.2573","-106.3173","3037.9","LEADVILLE 1.4 WNW, CO US","","","","","35","N","173",",N,1128,","","","","","2888",",N"
"US1COLK0001","2005","39.2573","-106.3173","3037.9","LEADVILLE 1.4 WNW, CO US","129","N","57","N","48","N","191",",N,1202,","26.9",",N,1019,","446.0",",N","4023",",N"
"US1COLK0001","2008","39.2573","-106.3173","3037.9","LEADVILLE 1.4 WNW, CO US","127","N","62","N","54","N","302",",N,0514,","19.8",",N,0225,","428.6",",N","4497",",N"
"US1COLK0001","2009","39.2573","-106.3173","3037.9","LEADVILLE 1.4 WNW, CO US","121","N","52","N","","","","","37.6",",N,0601,","398.5",",N","",""
"US1COLK0001","2010","39.2573","-106.3173","3037.9","LEADVILLE 1.4 WNW, CO US","130","N","61","N","46","N","198",",N,1026,","17.5",",N,1026,","446.3",",N","3921",",N"
"US1COLK0001","2011","39.2573","-106.3173","3037.9","LEADVILLE 1.4 WNW, CO US","125","N","65","N","","","","","20.1",",N,0512,","417.2",",N","",""
"US1COLK0001","2012","39.2573","-106.3173","3037.9","LEADVILLE 1.4 WNW, CO US","107","N","46","N","29","N","183",",N,0127,","14.5",",N,0707,","346.6",",N","2423",",N"
"US1COLK0001","2013","39.2573","-106.3173","3037.9","LEADVILLE 1.4 WNW, CO US","156","N","62","N","49","N","297",",N,0414,","35.8",",N,0715,","524.9",",N","3842",",N"
"US1COLK0001","2015","39.2573","-106.3173","3037.9","LEADVILLE 1.4 WNW, CO US","157","N","66","N","52","N","292",",N,0417,","18.5",",N,0511,","495.1",",N","4286",",N"
"US1COLK0001","2016","39.2573","-106.3173","3037.9","LEADVILLE 1.4 WNW, CO US","133","N","58","N","44","N","292",",N,1211,","20.1",",N,0805,","493.9",",N","4405",",N"
"US1COLK0001","2017","39.2573","-106.3173","3037.9","LEADVILLE 1.4 WNW, CO US","138","N","72","N","53","N","411",",N,0105,","24.6",",N,0713,","555.3",",N","4836",",N"
