"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00094971","1998","43.40111","-94.74722","401.4","ESTHERVILLE MUNICIPAL AIRPORT, IA US","","","410.5","","410.5","W","","","","","15","W","127","W","55","W","143","W","9","W","-23.3","W,0113,","","","33.9","W,0627,","0.0","W,1013","-2.8","W,1103","-4.4","W,1104","-7.2","W,1120","-15.6","W,1219","0.0","W,0428","-3.9","M,0324","-5.6","M,0315","-12.2","M,0314","-12.2","M,0314","3882.6","","3882.6","W","","","9.48","W","14.77","W","4.20","W","","","","","","","",""
"USW00094971","1999","43.40111","-94.74722","401.4","ESTHERVILLE MUNICIPAL AIRPORT, IA US","5.3","W","381.0","","381.0","W","120","W","50","W","19","W","147","W","49","W","134","W","18","W","-28.9","W,0109,","60.7",",W,0610,","35.6","W,0708,","0.0","W,0920","-3.9","W,1002","-4.4","W,1023","-6.7","W,1024","-10.0","W,1205","-1.1","W,0418","-5.0","W,0326","-5.0","W,0326","-8.3","W,0314","-11.1","W,0313","3673.8","","3673.8","W","765.2",",W","8.92","W","14.79","W","3.06","W","160","W","270","W","21.0","W","23.7","W"
"USW00094971","2000","43.40111","-94.74722","401.4","ESTHERVILLE MUNICIPAL AIRPORT, IA US","5.2","W","299.3","","299.3","W","127","W","51","W","30","W","150","W","78","W","141","W","4","W","-27.8","W,1225,","56.1",",W,0517,","36.1","W,0608,","-0.6","W,0921","-4.4","W,1006","-4.4","W,1006","-7.8","W,1008","-10.0","W,1114","0.0","W,0429","-3.9","W,0412","-11.7","W,0408","-11.7","W,0408","-11.7","W,0408","3791.0","","3791.0","W","705.8",",W","7.43","W","13.40","W","1.46","W","300","W","290","W","22.8","W","26.8","W"
"USW00094971","2001","43.40111","-94.74722","401.4","ESTHERVILLE MUNICIPAL AIRPORT, IA US","5.2","W","375.0","","375.0","W","122","W","56","W","22","W","147","W","71","W","127","W","16","W","-26.1","W,0202,","74.9",",W,0520,","35.6","W,0625,","-0.6","W,0924","-5.0","W,1006","-5.0","W,1006","-7.2","W,1026","-10.0","W,1027","-1.1","W,0418","-2.2","W,0417","-11.7","W,0327","-11.7","W,0327","-11.7","W,0327","4682.8","","4682.8","W","866.9",",W","7.96","W","13.58","W","2.33","W","310","W","310","W","26.4","W","36.7","W"
"USW00094971","2002","43.40111","-94.74722","401.4","ESTHERVILLE MUNICIPAL AIRPORT, IA US","5.4","W","444.9","","444.9","W","110","W","44","W","10","W","176","W","60","W","130","W","22","W","-24.4","W,0204,","45.0",",W,0710,","36.7","W,0629,","-0.6","W,0924","-2.8","W,1007","-4.4","W,1013","-7.2","W,1031","-9.4","W,1101","-1.1","W,0510","-5.6","W,0426","-5.6","W,0426","-10.0","W,0404","-10.0","W,0404","3755.0","","3755.0","W","579.8",",W","7.98","W","13.99","W","1.97","W","290","W","160","W","19.7","W","23.7","W"
"USW00094971","2003","43.40111","-94.74722","401.4","ESTHERVILLE MUNICIPAL AIRPORT, IA US","5.3","W","271.2","","271.2","W","111","W","45","W","33","W","162","W","74","W","141","W","7","W","-26.1","W,0207,","56.1",",W,0911,","35.0","W,0824,","0.0","W,0925","-2.2","W,0929","-4.4","W,1001","-6.7","W,1027","-8.9","W,1105","-2.2","W,0422","-2.2","W,0422","-10.0","W,0409","-10.0","W,0409","-10.0","W,0409","4399.5","","4399.5","W","582.2",",W","7.11","W","13.35","W","0.87","W","270","W","280","W","21.0","W","26.4","W"
"USW00094971","2004","43.40111","-94.74722","401.4","ESTHERVILLE MUNICIPAL AIRPORT, IA US","5.4","W","205.5","","205.5","W","122","W","56","W","25","W","160","W","54","W","138","W","1","W","-27.2","W,0129,","134.9",",W,0914,","33.9","W,0607,","-2.2","W,1002","-2.2","W,1002","-8.3","W,1111","-8.3","W,1111","-10.6","W,1112","-1.1","W,0515","-2.2","W,0503","-6.1","W,0413","-7.8","W,0411","-8.9","W,0321","4231.6","","4231.6","W","999.6",",W","7.59","W","13.38","W","1.80","W","320","W","270","W","20.1","W","23.7","W"
"USW00094971","2005","43.40111","-94.74722","401.4","ESTHERVILLE MUNICIPAL AIRPORT, IA US","5.1","B","","","","","103","B","47","B","","","","","","","","","","","","","72.4",",B,0925,","","","","","","","","","","","","","","","","","","","","","","","","","","","636.4",",B","","","","","","","10","B","170","B","20.6","B","24.1","B"
"USW00094971","2006","43.40111","-94.74722","401.4","ESTHERVILLE MUNICIPAL AIRPORT, IA US","5.3","W","400.0","","400.0","W","105","W","50","W","4","W","163","W","43","W","138","W","16","W","-26.6","W,0218,","100.1",",W,0801,","36.7","W,0730,","-0.5","W,0920","-2.7","W,1011","-4.9","W,1012","-7.1","W,1023","-10.5","W,1101","-0.5","W,0426","-4.3","W,0326","-6.6","W,0323","-9.3","W,0322","-9.3","W,0322","3888.5","","3888.5","W","755.2",",W","8.75","W","14.48","W","3.02","W","310","W","310","W","20.6","W","24.1","W"
"USW00094971","2007","43.40111","-94.74722","401.4","ESTHERVILLE MUNICIPAL AIRPORT, IA US","5.3","W","413.7","","413.7","W","105","W","55","W","28","W","156","W","84","W","158","W","10","W","-28.2","W,0205,","48.8",",W,0818,","34.4","W,0429,","0.0","W,0914","-3.8","W,1028","-8.2","W,1106","-8.2","W,1106","-9.3","W,1107","-2.7","W,0414","-2.7","W,0414","-5.5","W,0413","-9.3","W,0409","-9.3","W,0409","4098.0","","4098.0","W","819.4",",W","7.82","W","13.52","W","2.11","W","140","W","320","W","23.7","W","28.6","W"
