"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00100774","2015","43.4669","-114.2577","1582.5","BELLEVUE, ID US","201.1","","201.1","7","","","","","","","8","7","155","7","41","7","141","7","17","7","-21.7","7,0101,","","","","","37.2","7,0628,","-1.7","7,1027","-2.2","7,1104","-6.7","7,1105","-6.7","7,1105","-11.1","7,1121","-0.6","7,0510","-2.8","7,0416","-5.0","7,0412","-6.7","7,0403","-10.6","7,0304","","","","","","","","","8.80","7","15.78","7","1.81","7"
"USC00100774","2016","43.4669","-114.2577","1582.5","BELLEVUE, ID US","191.0","","191.0","7","63","7","45","7","19","7","5","7","133","7","36","7","129","7","17","7","-19.4","7,1219,+","229",",7,1224,","41.1",",7,1030,","35.0","7,0729,","-2.8","7,1114","-2.8","7,1114","-5.6","7,1118","-8.3","7,1202","-11.7","7,1205","0.0","7,0522","-2.2","7,0416","-4.4","7,0328","-6.7","7,0318","-8.9","7,0224","3834.1","","3834.1","7","421.9",",7","1586",",7","8.73","7","15.57","7","1.88","7"
"USC00100774","2017","43.4669","-114.2577","1582.5","BELLEVUE, ID US","421.2","","421.2","7","78","7","52","7","23","7","2","7","129","7","25","7","119","7","39","7","-20.0","7,0106,","381",",7,0110,","33.8",",7,1116,","37.2","7,0802,+","-0.6","7,0923","-5.0","7,1012","-5.0","7,1012","-6.7","7,1107","-11.1","7,1209","-1.1","7,0516","-6.7","7,0307","-6.7","7,0307","-6.7","7,0307","-8.9","7,0301","3579.1","","3579.1","7","538.8",",7","2041",",7","9.48","7","15.76","7","3.20","7"
