"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00135136","1927","42.9","-94.83333","417.9","MARATHON, IA US","105","6","62","6","","","","","63.8",",6,0813,","739.9",",6","",""
"USC00135136","1928","42.9","-94.83333","417.9","MARATHON, IA US","93","6","50","6","","","","","38.9",",6,0825,","680.3",",6","",""
"USC00135136","1929","42.9","-94.83333","417.9","MARATHON, IA US","91","6","53","6","","","","","46.7",",6,0424,","659.2",",6","",""
"USC00135136","1930","42.9","-94.83333","417.9","MARATHON, IA US","70","6","45","6","","","","","76.7",",6,0613,","672.1",",6","",""
"USC00135136","1931","42.9","-94.83333","417.9","MARATHON, IA US","","","","","6","6","84",",6,1231,","","","","","416",",6"
"USC00135136","1932","42.9","-94.83333","417.9","MARATHON, IA US","90","6","62","6","14","6","284",",6,1108,","71.9",",6,0828,","790.9",",6","1624",",6"
"USC00135136","1933","42.9","-94.83333","417.9","MARATHON, IA US","57","6","37","6","","","","","122.4",",6,0722,","747.2",",6","",""
"USC00135136","1934","42.9","-94.83333","417.9","MARATHON, IA US","43","6","41","6","9","6","76",",6,1205,+","47.0",",6,0704,","529.4",",6","371",",6"
"USC00135136","1937","42.9","-94.83333","417.9","MARATHON, IA US","65","6","57","6","","","","","49.3",",6,0808,","695.1",",6","",""
"USC00135136","1938","42.9","-94.83333","417.9","MARATHON, IA US","","","","","8","6","127",",6,0406,+","","","","","673",",6"
