"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00344236","2010","35.0707","-96.356","279.8","HOLDENVILLE 3 ESE MESONET, OK US","1193.8","","1193.8","0","0","0","73","0","9","0","214","0","67","0","-16.1","0,0109,","39.4","0,0813,","-0.6","0,1105","-2.8","0,1125","-6.1","0,1126","-6.7","0,1206","-8.9","0,1213","0.0","0,0322","-2.2","0,0303","-6.1","0,0224","-7.8","0,0209","-14.4","0,0110","","","","","","","16.21","0","21.88","0","10.53","0"
"USC00344236","2011","35.0707","-96.356","279.8","HOLDENVILLE 3 ESE MESONET, OK US","1497.8","","1497.8","K","1","K","68","K","9","K","220","K","98","K","-19.4","K,0210,","43.9","K,0803,+","-1.1","K,1104","-3.3","K,1117","-5.0","K,1128","-8.3","K,1207","","","0.0","K,0331","-2.2","K,0310","-5.0","K,0222","-11.1","K,0211","-11.1","K,0211","1841.7","","1841.7","K","","","17.30","K","23.80","K","10.80","K"
"USC00344236","2012","35.0707","-96.356","279.8","HOLDENVILLE 3 ESE MESONET, OK US","1318.9","","1318.9","7","0","7","48","7","3","7","236","7","88","7","-10.0","7,1226,","43.9","7,0802,","0.0","7,1026","-2.8","7,1027","-5.6","7,1210","-9.4","7,1211","-9.4","7,1211","-1.1","K,0309","-8.3","K,0212","-8.3","K,0212","-8.3","K,0212","","","1470.1","","1470.1","7","","","17.93","7","24.10","7","11.76","7"
"USC00344236","2013","35.0707","-96.356","279.8","HOLDENVILLE 3 ESE MESONET, OK US","1043.7","","1043.7","7","0","7","86","7","8","7","196","7","66","7","-13.9","7,1207,","38.3","7,0711,+","0.0","7,1019","-4.4","7,1112","-4.4","7,1112","-6.7","7,1113","-12.2","7,1206","0.0","7,0424","-5.6","7,0326","-5.6","7,0326","-7.2","7,0201","","","1880.7","","1880.7","7","","","15.41","7","21.28","7","9.53","7"
"USC00344236","2014","35.0707","-96.356","279.8","HOLDENVILLE 3 ESE MESONET, OK US","1012.8","","1012.8","7","0","7","76","7","12","7","208","7","45","7","-16.1","7,0106,","36.1","7,0825,","-0.6","7,1031","-2.8","7,1101","-5.0","7,1112","-7.2","7,1113","","","-2.8","7,0415","-2.8","7,0415","-4.4","7,0317","-8.9","7,0304","-8.9","7,0304","2187.4","","2187.4","7","","","15.31","7","21.24","7","9.39","7"
"USC00344236","2015","35.0707","-96.356","279.8","HOLDENVILLE 3 ESE MESONET, OK US","1063.1","","1063.1","7","0","7","63","7","7","7","211","7","63","7","-13.3","7,0108,","38.3","7,0807,","-0.6","7,1121","-5.0","7,1122","-5.0","7,1122","","","","","-0.6","7,0307","-3.9","7,0306","-10.6","7,0305","-10.6","7,0305","-10.6","7,0305","1966.0","","1966.0","7","","","16.33","7","22.06","7","10.60","7"
"USC00344236","2016","35.0707","-96.356","279.8","HOLDENVILLE 3 ESE MESONET, OK US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1513.2","","1513.2","7","806.7",",7","","","","","",""
"USC00344236","2017","35.0707","-96.356","279.8","HOLDENVILLE 3 ESE MESONET, OK US","1023.0","","1023.0","7","0","7","49","7","5","7","236","7","49","7","-17.2","7,0107,","35.6","7,0723,+","-2.2","7,1028","-2.2","7,1028","-4.4","7,1122","-10.6","7,1208","-10.6","7,1208","-2.2","7,0315","-2.2","7,0315","-5.6","7,0225","-7.2","7,0108","-17.2","7,0107","","","","","","","16.99","7","23.01","7","10.96","7"
