"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00173651","1963","45.85","-68.0","118.9","HAYNESVILLE, ME US","","","","","142","","","","","","","","","","","","","","","","1346",",0,0319,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00173651","1964","45.85","-68.0","118.9","HAYNESVILLE, ME US","114","0","82","0","125","","25","0","47","0","203","0","66","0","93","0","1","0","-34.4","0,0210,","508",",0,1209,","279",",0,1228,","45.7",",0,1021,","32.2","0,0718,","-2.2","0,0913","-2.2","0,0913","-5.0","0,0929","-6.7","0,1008","-8.9","0,1103","0.0","0,0617","-2.2","0,0515","-4.4","0,0426","-6.7","0,0422","-16.1","0,0406","","","","","880.1",",0","2274",",0","4.17","0","11.32","0","-2.97","0"
"USC00173651","1965","45.85","-68.0","118.9","HAYNESVILLE, ME US","124","0","82","0","116","","","","","","","","","","","","","","","","660",",0,0206,+","","","50.8",",0,0819,","","","","","","","","","","","","","","","","","","","","","","","5371.2","","5371.2","0","902.5",",0","","","","","","","",""
"USC00173651","1974","45.85","-68.0","118.9","HAYNESVILLE, ME US","134","0","88","0","92","","25","0","","","","","","","","","","","","","432",",0,1127,","292",",0,1121,","38.6",",0,0618,","","","","","","","","","","","","","","","","","","","","","","","","","","","936.7",",0","2344",",0","","","","","",""
"USC00173651","1975","45.85","-68.0","118.9","HAYNESVILLE, ME US","140","0","84","0","138","","37","0","57","0","200","0","77","0","100","0","9","0","-36.7","0,1225,","737",",0,0316,+","254",",0,0126,","54.6",",0,0607,","36.7","0,0803,","-0.6","0,0824","-2.8","0,0911","-5.6","0,1005","-7.2","0,1009","-9.4","0,1101","0.0","0,0610","-2.8","0,0510","-5.6","0,0430","-6.7","0,0415","-13.3","0,0403","","","","","958.6",",0","2805",",0","4.05","0","11.21","0","-3.12","0"
"USC00173651","1976","45.85","-68.0","118.9","HAYNESVILLE, ME US","150","0","88","0","119","","37","0","","","","","84","0","87","0","5","0","","","635",",0,0125,","330",",0,0317,","81.5",",0,0810,","33.9","0,0823,+","","","","","","","","","","","","","","","","","","","","","","","","","1330.3",",0","2752",",0","","","10.45","0","",""
"USC00173651","1977","45.85","-68.0","118.9","HAYNESVILLE, ME US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5565.6","","5565.6","0","","","","","","","","","",""
