"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00467920","1895","38.916667","-81.666667","180.4","SANDYVILLE, WV US","9","6","141","6","27","6","169","6","54","6","-27.2","6,0210,","37.2","6,0816,+","-1.1","6,0930","-4.4","6,1001","-4.4","6,1001","-6.7","6,1010","-8.9","6,1029","0.0","6,0522","-2.2","6,0411","-5.6","6,0327","-10.6","6,0322","-10.6","6,0322","10.86","6","18.22","6","3.49","6"
