"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00053914","1999","33.19028","-96.59139","178.6","MCKINNEY MUNICIPAL AIRPORT, TX US","3.1","W","1374.5","","1374.5","W","73","W","38","W","","","","","0","W","32","W","1","W","258","W","85","W","-11.1","W,0104,","","","","","47.8",",W,1122,","41.7","W,0826,","-2.8","W,1103","-2.8","W,1103","-5.0","W,1222","","","","","0.0","W,0418","-2.8","W,0115","-8.3","W,0110","-8.3","W,0110","-11.1","W,0104","1177.1","","1177.1","W","705.0",",W","","","19.08","W","25.62","W","12.55","W","240","W","230","W","19.7","W","22.8","W"
"USW00053914","2000","33.19028","-96.59139","178.6","MCKINNEY MUNICIPAL AIRPORT, TX US","3.3","W","1402.4","","1402.4","W","99","W","61","W","","","","","0","W","57","W","5","W","223","W","100","W","-7.8","W,0130,","","","","","64.3",",W,1105,","44.4","W,0904,","0.0","W,1010","-3.3","W,1114","-6.1","W,1211","-7.2","W,1212","","","0.0","W,0409","-2.2","W,0206","-5.6","W,0205","-7.8","W,0130","","","1157.3","","1157.3","W","1061.6",",W","","","17.98","W","24.26","W","11.71","W","330","W","320","W","20.1","W","25.0","W"
"USW00053914","2001","33.19028","-96.59139","178.6","MCKINNEY MUNICIPAL AIRPORT, TX US","3.3","W","1260.1","","1260.1","W","116","W","63","W","","","","","0","W","47","W","2","W","237","W","81","W","-8.9","W,0103,","","","","","74.2",",W,0831,","40.6","W,0805,","-1.7","W,1120","-3.9","W,1121","-5.6","W,1210","","","","","-0.6","W,0222","-2.2","W,0218","-4.4","W,0122","-7.2","W,0120","-8.9","W,0103","1743.5","","1743.5","W","1043.2",",W","","","17.73","W","23.72","W","11.75","W","210","W","210","W","19.7","W","23.7","W"
"USW00053914","2002","33.19028","-96.59139","178.6","MCKINNEY MUNICIPAL AIRPORT, TX US","3.6","W","1244.5","","1244.5","W","102","W","54","W","","","","","0","W","57","W","0","W","216","W","86","W","-11.7","W,0103,","","","","","111.5",",W,0319,","38.3","W,0724,","0.0","W,1113","-2.2","W,1127","-5.0","W,1128","","","","","-0.6","W,0323","-2.8","W,0305","-9.4","W,0304","-9.4","W,0304","-9.4","W,0304","1455.5","","1455.5","W","1076.6",",W","","","17.66","W","23.80","W","11.53","W","340","W","10","W","17.9","W","21.5","W"
"USW00053914","2003","33.19028","-96.59139","178.6","MCKINNEY MUNICIPAL AIRPORT, TX US","3.5","W","1253.8","","1253.8","W","91","W","49","W","","","","","0","W","60","W","3","W","245","W","82","W","-8.3","W,0124,","","","","","56.6",",W,0901,","42.8","W,0806,","-2.2","W,1124","-2.2","W,1124","-5.6","W,1211","","","","","-0.6","W,0410","-2.8","W,0330","-7.2","W,0225","-7.2","W,0225","","","1538.4","","1538.4","W","637.7",",W","","","17.90","W","24.38","W","11.41","W","260","W","170","W","17.4","W","25.9","W"
"USW00053914","2004","33.19028","-96.59139","178.6","MCKINNEY MUNICIPAL AIRPORT, TX US","3.4","W","1198.0","","1198.0","W","124","W","69","W","","","","","0","W","53","W","2","W","241","W","60","W","-10.0","W,1225,","","","","","72.6",",W,0116,","37.2","W,0716,","0.0","W,1124","-2.2","W,1130","-4.4","W,1201","-6.7","W,1214","-9.4","W,1215","0.0","W,0310","-2.2","W,0227","-5.0","W,0213","-6.7","W,0128","","","1313.9","","1313.9","W","1031.8",",W","","","17.97","W","23.95","W","11.99","W","180","W","340","W","17.0","W","66.2","W"
"USW00053914","2005","33.19028","-96.59139","178.6","MCKINNEY MUNICIPAL AIRPORT, TX US","3.3","B","","","","","76","B","42","B","","","","","","","","","","","","","","","","","","","","","53.1",",B,0528,","","","","","","","","","","","","","","","","","","","","","","","","","","","500.7",",B","","","","","","","","","260","B","250","B","17.0","B","107.3","B"
"USW00053914","2006","33.19028","-96.59139","178.6","MCKINNEY MUNICIPAL AIRPORT, TX US","3.9","W","1523.0","","1523.0","W","69","W","37","W","","","","","0","W","46","W","1","W","264","W","114","W","-8.2","W,1208,","","","","","83.1",",W,1105,","41.1","W,0718,","-1.0","W,1103","-3.2","W,1130","-6.0","W,1201","-7.7","W,1204","","","-1.0","W,0325","-4.3","W,0219","-7.1","W,0213","-7.1","W,0213","","","1199.9","","1199.9","W","808.0",",W","","","19.20","W","26.04","W","12.36","W","300","W","310","W","16.5","W","21.0","W"
"USW00053914","2007","33.19028","-96.59139","178.6","MCKINNEY MUNICIPAL AIRPORT, TX US","3.1","W","1311.9","","1311.9","W","123","W","74","W","","","","","0","W","50","W","4","W","256","W","71","W","-11.6","W,0216,","","","","","109.0",",W,1015,","38.9","W,0813,","-1.0","W,1123","-4.3","W,1216","-4.9","W,1217","-7.1","W,1223","","","-3.2","W,0305","-3.2","W,0305","-5.5","W,0218","-11.6","W,0216","-11.6","W,0216","1463.4","","1463.4","W","1287.1",",W","","","17.91","W","23.75","W","12.06","W","260","W","270","W","23.3","W","31.7","W"
"USW00053914","2008","33.19028","-96.59139","178.6","MCKINNEY MUNICIPAL AIRPORT, TX US","3.7","W","1292.9","","1292.9","W","81","W","45","W","","","","","0","W","67","W","2","W","252","W","92","W","-9.3","W,0120,","","","","","112.8",",W,0318,","40.0","W,0803,","-2.1","W,1028","-2.7","W,1125","-5.5","W,1215","-7.1","W,1221","","","0.0","W,0414","-4.9","W,0308","-4.9","W,0308","-9.3","W,0120","-9.3","W,0120","1422.6","","1422.6","W","1043.8",",W","","","17.80","W","24.50","W","11.11","W","40","W","330","W","18.3","W","40.2","W"
