"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1CTHR0024","2016","41.8268","-72.9372","168.2","COLLINSVILLE 0.9 NW, CT US","137","N","80","N","49","","17","N","203",",N,1218,+","142",",N,1218,","57.7",",N,0225,","955.8",",N","1132",",N"
"US1CTHR0024","2017","41.8268","-72.9372","168.2","COLLINSVILLE 0.9 NW, CT US","158","N","78","N","74","","13","N","381",",N,0315,+","343",",N,0210,","128.5",",N,1030,","1241.2",",N","1556",",N"
