"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00013733","1955","37.3208","-79.2067","286.5","LYNCHBURG INTERNATIONAL AIRPORT, VA US","","","632.5","","632.5","0","118","0","74","0","11","","3","0","0","0","96","0","7","0","187","0","28","0","-13.9","0,0212,","76",",0,0120,+","97",",0,0119,","63.5",",0,0817,","35.0","0,0806,+","0.0","0,1025","-3.9","0,1105","-5.0","0,1127","-6.7","0,1128","-9.4","0,1129","-1.1","0,0408","-3.9","0,0328","-7.8","0,0327","-7.8","0,0327","-12.8","0,0213","2329.2","","2329.2","0","927.4",",0","","","307",",0","13.54","0","19.18","0","7.91","0","","","","","","","","","","","","","","","","","",""
"USW00013733","1956","37.3208","-79.2067","286.5","LYNCHBURG INTERNATIONAL AIRPORT, VA US","","","653.8","","653.8","0","128","0","71","0","1","","1","0","0","0","81","0","2","0","167","0","40","0","-10.0","0,1125,","25",",0,0117,","30",",0,0116,","66.8",",0,0720,","36.7","0,0702,","-1.1","0,1111","-2.2","0,1122","-5.0","0,1123","-8.9","0,1124","-8.9","0,1124","0.0","0,0425","-5.0","0,0325","-5.0","0,0325","-6.7","0,0201","","","2510.8","","2510.8","0","878.7",",0","","","76",",0","13.82","0","19.50","0","8.14","0","","","","","","","","","","","","","","","","","",""
"USW00013733","1957","37.3208","-79.2067","286.5","LYNCHBURG INTERNATIONAL AIRPORT, VA US","","","694.8","","694.8","0","137","0","84","0","6","","4","0","0","0","66","0","6","0","163","0","36","0","-13.3","0,1212,+","76",",0,0116,","71",",0,0413,","50.3",",0,0917,","36.1","0,0722,","-1.1","0,1028","-2.2","0,1110","-5.0","0,1201","-10.0","0,1211","-10.0","0,1211","0.0","0,0415","-2.8","0,0305","-4.4","0,0221","-8.3","0,0119","-13.3","0,0118","2156.9","","2156.9","0","1046.2",",0","","","245",",0","13.95","0","19.24","0","8.67","0","","","","","","","","","","","","","","","","","",""
"USW00013733","1958","37.3208","-79.2067","286.5","LYNCHBURG INTERNATIONAL AIRPORT, VA US","","","577.5","","577.5","0","126","0","79","0","14","","7","0","0","0","87","0","17","0","173","0","18","0","-16.7","0,0217,","279",",0,0216,","302",",0,0215,","47.5",",0,1228,","34.4","0,0731,","0.0","0,1108","-3.3","0,1129","-6.7","0,1130","-6.7","0,1130","-9.4","0,1211","-1.7","0,0323","-3.3","0,0305","-7.8","0,0221","-7.8","0,0221","-10.6","0,0219","2626.5","","2626.5","0","964.4",",0","","","678",",0","12.56","0","17.88","0","7.24","0","","","","","","","","","","","","","","","","","",""
"USW00013733","1959","37.3208","-79.2067","286.5","LYNCHBURG INTERNATIONAL AIRPORT, VA US","","","780.4","","780.4","0","110","0","73","0","6","","2","0","0","0","82","0","9","0","183","0","30","0","-14.4","0,0106,","102",",0,0109,","99",",0,0116,+","44.5",",0,0930,","36.7","0,0629,","-1.1","0,1103","-2.2","0,1108","-6.1","0,1118","-8.3","0,1223","","","0.0","0,0414","-2.8","0,0329","-4.4","0,0319","-8.3","0,0221","-10.0","0,0119","2345.3","","2345.3","0","955.8",",0","","","231",",0","14.17","0","19.85","0","8.49","0","","","","","","","","","","","","","","","","","",""
"USW00013733","1960","37.3208","-79.2067","286.5","LYNCHBURG INTERNATIONAL AIRPORT, VA US","","","684.0","","684.0","0","113","0","67","0","32","","11","0","0","0","109","0","14","0","175","0","29","0","-12.8","0,1223,","305",",0,0303,","320",",0,0213,","83.8",",0,0508,","35.6","0,0723,","0.0","0,1025","-5.6","0,1108","-5.6","0,1108","-7.2","0,1202","-8.9","0,1212","-2.2","0,0411","-2.2","0,0411","-5.0","0,0325","-7.8","0,0314","-10.0","0,0309","2542.5","","2542.5","0","912.7",",0","","","1160",",0","13.02","0","18.57","0","7.48","0","","","","","","","","","","","","","","","","","",""
"USW00013733","1961","37.3208","-79.2067","286.5","LYNCHBURG INTERNATIONAL AIRPORT, VA US","","","620.3","","620.3","0","132","0","82","0","26","","5","0","0","0","75","0","12","0","177","0","12","0","-13.9","0,0122,","127",",0,0208,","112",",0,0119,","73.4",",0,0621,","33.9","0,0731,","-1.7","0,1109","-4.4","0,1122","-4.4","0,1122","-7.2","0,1214","-10.0","0,1230","0.0","0,0405","-3.3","0,0318","-5.6","0,0206","-7.8","0,0204","-11.7","0,0203","2529.4","","2529.4","0","1135.8",",0","","","498",",0","13.31","0","18.69","0","7.94","0","","","","","","","","","","","","","","","","","",""
"USW00013733","1962","37.3208","-79.2067","286.5","LYNCHBURG INTERNATIONAL AIRPORT, VA US","","","565.2","","565.2","0","120","0","70","0","26","","10","0","0","0","94","0","15","0","168","0","10","0","-16.1","0,1213,","356",",0,0306,","244",",0,0305,","56.6",",0,1109,","34.4","0,0821,","-0.6","0,1025","-3.9","0,1026","-6.1","0,1027","-7.2","0,1209","-8.9","0,1210","0.0","0,0416","-2.8","0,0310","-6.1","0,0308","-8.3","0,0303","-11.7","0,0207","2424.1","","2424.1","0","1006.8",",0","","","1279",",0","12.73","0","18.03","0","7.43","0","","","","","","","","","","","","","","","","","",""
"USW00013733","1963","37.3208","-79.2067","286.5","LYNCHBURG INTERNATIONAL AIRPORT, VA US","","","589.1","","589.1","0","93","0","58","0","12","","6","0","1","0","98","0","20","0","187","0","26","0","-18.3","0,0124,","102",",0,1225,+","112",",0,1223,","51.6",",0,1106,","36.1","0,0803,+","-0.6","0,1031","-2.8","0,1114","-4.4","0,1202","-7.2","0,1214","-10.6","0,1215","0.0","0,0411","-2.8","0,0323","-12.8","0,0227","-12.8","0,0227","-12.8","0,0227","2567.7","","2567.7","0","674.9",",0","","","376",",0","13.05","0","19.14","0","6.95","0","","","","","","","","","","","","","","","","","",""
"USW00013733","1964","37.3208","-79.2067","286.5","LYNCHBURG INTERNATIONAL AIRPORT, VA US","","","573.5","","573.5","0","107","0","73","0","14","","7","0","0","0","90","0","4","0","171","0","20","0","-13.9","0,0115,+","102",",0,0229,+","152",",0,0228,","61.0",",0,0712,","37.2","0,0620,","0.0","0,1009","-2.8","0,1011","-4.4","0,1121","-10.6","0,1122","-10.6","0,1122","-1.7","0,0402","-5.6","0,0331","-5.6","0,0331","-8.9","0,0223","-8.9","0,0223","2474.0","","2474.0","0","858.1",",0","","","469",",0","13.30","0","19.24","0","7.35","0","","","","","","","","","","","","","","","","","",""
"USW00013733","1965","37.3208","-79.2067","286.5","LYNCHBURG INTERNATIONAL AIRPORT, VA US","","","568.2","","568.2","0","100","0","60","0","14","","5","0","1","0","94","0","10","0","176","0","13","0","-17.8","0,0201,","102",",0,0131,+","99",",0,0130,","66.5",",0,1007,","35.0","0,0816,","-1.7","0,1025","-2.8","0,1029","-6.1","0,1030","-7.8","0,1201","-8.9","0,1227","-1.7","0,0404","-4.4","0,0403","-4.4","0,0403","-7.2","0,0322","-13.9","0,0321","2490.7","","2490.7","0","718.3",",0","60.7","X","378",",0","13.02","0","19.11","0","6.93","0","165564",",X","","","","","","","270","X","","","","","","","15.2","X"
"USW00013733","1966","37.3208","-79.2067","286.5","LYNCHBURG INTERNATIONAL AIRPORT, VA US","","","605.6","","605.6","0","106","0","64","0","39","","12","0","0","0","101","0","11","0","172","0","32","0","-15.0","0,0131,+","635",",0,0130,","251",",0,0126,","71.6",",0,0914,","37.2","0,0714,","-0.6","0,1021","-5.0","0,1104","-5.0","0,1104","-10.6","0,1204","-10.6","0,1204","-0.6","0,0511","-3.3","0,0410","-5.0","0,0310","-7.2","0,0308","-10.6","0,0221","2534.6","","2534.6","0","949.9",",0","61.4","X","1422",",0","12.86","0","18.85","0","6.87","0","166704",",X","","","","","","","270","X","","","","","","","15.2","X"
"USW00013733","1967","37.3208","-79.2067","286.5","LYNCHBURG INTERNATIONAL AIRPORT, VA US","","","417.9","","417.9","0","107","0","79","0","19","","8","0","0","0","92","0","4","0","170","0","7","0","-14.4","0,0225,","152",",0,0218,","119",",0,0217,","67.1",",0,0823,","33.3","0,0616,","-2.2","0,1020","-2.2","0,1020","-7.2","0,1106","-7.2","0,1106","-10.0","0,1116","-1.7","0,0324","-2.8","0,0323","-8.9","0,0319","-8.9","0,0319","-8.9","0,0319","2443.5","","2443.5","0","1055.1",",0","60.7","X","590",",0","12.44","0","18.57","0","6.31","0","162816",",X","","","","","","","315","X","","","","","","","15.2","X"
"USW00013733","1968","37.3208","-79.2067","286.5","LYNCHBURG INTERNATIONAL AIRPORT, VA US","","","605.2","","605.2","0","99","0","64","0","17","","5","0","0","0","109","0","16","0","190","0","35","0","-16.1","0,0222,","102",",0,1112,","145",",0,1112,","60.5",",0,0527,","36.7","0,0822,+","-1.7","0,1005","-4.4","0,1111","-4.4","0,1111","-9.4","0,1121","-9.4","0,1121","-1.1","0,0402","-2.8","0,0325","-8.3","0,0314","-8.3","0,0314","-10.6","0,0226","2631.8","","2631.8","0","722.6",",0","60.9","X","484",",0","12.98","0","19.24","0","6.73","0","163818",",X","","","","","","","225","X","","","","","","","17.9","X"
"USW00013733","1969","37.3208","-79.2067","286.5","LYNCHBURG INTERNATIONAL AIRPORT, VA US","","","567.7","","567.7","0","113","0","68","0","14","","9","0","0","0","114","0","7","0","177","0","20","0","-17.2","0,0105,","330",",0,0302,","323",",0,0301,","48.3",",0,0324,","36.1","0,0705,","-1.7","0,1018","-6.1","0,1024","-6.1","0,1024","-7.2","0,1115","-10.0","0,1217","-1.1","0,0425","-3.3","0,0401","-5.6","0,0331","-7.8","0,0328","-9.4","0,0312","2586.4","","2586.4","0","861.8",",0","57.9","X","914",",0","12.45","0","18.36","0","6.54","0","154896",",X","","","","","","","270","X","","","","","","","13.9","X"
"USW00013733","1970","37.3208","-79.2067","286.5","LYNCHBURG INTERNATIONAL AIRPORT, VA US","","","700.7","","700.7","0","109","0","68","0","10","","6","0","3","0","103","0","12","0","178","0","31","0","-20.0","0,0122,+","76",",0,0110,+","211",",0,1231,","54.1",",0,1030,","36.7","0,0701,","-1.1","0,1018","-3.9","0,1117","-6.7","0,1123","-6.7","0,1123","-13.3","0,1125","0.0","0,0507","-4.4","0,0408","-4.4","0,0408","-7.8","0,0317","-9.4","0,0315","2755.3","","2755.3","0","835.3",",0","55.2","X","470",",0","13.26","0","19.33","0","7.19","0","149118",",X","","","","","","","225","X","","","","","","","16.5","X"
"USW00013733","1971","37.3208","-79.2067","286.5","LYNCHBURG INTERNATIONAL AIRPORT, VA US","","","582.5","","582.5","0","127","0","76","0","15","","5","0","0","0","85","0","12","0","188","0","5","0","-13.3","0,0202,+","203",",0,0101,","185",",0,0326,","56.1",",0,1023,","34.4","0,0628,","-0.6","0,1105","-4.4","0,1108","-4.4","0,1108","-8.3","0,1123","","","-1.1","0,0403","-2.2","0,0331","-6.7","0,0325","-6.7","0,0325","-11.7","0,0210","2428.4","","2428.4","0","1125.8",",0","54.3","X","573",",0","13.59","0","19.18","0","7.99","0","146244",",X","","","","","","","270","X","","","","","","","20.1","X"
"USW00013733","1972","37.3208","-79.2067","286.5","LYNCHBURG INTERNATIONAL AIRPORT, VA US","","","512.1","","512.1","0","136","0","82","0","10","","5","0","2","0","82","0","3","0","174","0","14","0","-20.0","0,0116,","178",",0,0219,","135",",0,0218,","152.9",",0,0621,","34.4","0,0723,+","0.0","0,1019","-3.9","0,1020","-5.6","0,1116","-8.9","0,1124","-8.9","0,1124","-1.7","0,0410","-3.3","0,0409","-4.4","0,0325","-6.7","0,0223","-11.7","0,0208","2180.2","","2180.2","0","1517.5",",0","52.5","X","400",",0","13.25","0","18.85","0","7.66","0","142356",",X","","","","","","","315","X","","","","","","","14.8","X"
"USW00013733","1973","37.3208","-79.2067","286.5","LYNCHBURG INTERNATIONAL AIRPORT, VA US","","","627.9","","627.9","0","115","0","84","0","10","","5","0","0","0","87","0","11","0","181","0","13","0","-15.6","0,0109,","152",",0,1217,","135",",0,0321,","80.5",",0,0717,","35.6","0,0829,","-0.6","0,1018","-3.9","0,1110","-7.2","0,1111","-7.2","0,1111","-10.0","0,1217","0.0","0,0518","-3.3","0,0414","-4.4","0,0223","-7.2","0,0219","-15.0","0,0218","2381.6","","2381.6","0","1288.5",",0","56.2","X","409",",0","13.62","0","19.26","0","7.98","0","152184",",X","","","","","","","270","X","","","","","","","15.2","X"
"USW00013733","1974","37.3208","-79.2067","286.5","LYNCHBURG INTERNATIONAL AIRPORT, VA US","","","499.1","","499.1","0","132","0","87","0","8","","2","0","0","0","77","0","3","0","185","0","7","0","-12.2","0,0210,","102",",0,0209,","112",",0,0208,","77.7",",0,0906,","33.9","0,0715,+","-0.6","0,1003","-3.3","0,1004","-6.1","0,1126","-8.9","0,1127","-8.9","0,1127","-0.6","0,0411","-2.2","0,0407","-6.7","0,0326","-6.7","0,0326","-8.9","0,0226","2116.4","","2116.4","0","1017.3",",0","59.3","X","181",",0","13.51","0","19.38","0","7.63","0","160428",",X","","","","","","","270","X","","","","","","","13.9","X"
"USW00013733","1975","37.3208","-79.2067","286.5","LYNCHBURG INTERNATIONAL AIRPORT, VA US","","","590.6","","590.6","0","138","0","91","0","8","","4","0","0","0","89","0","5","0","182","0","15","0","-11.7","0,1219,","127",",0,0121,","122",",0,0120,","55.6",",0,1112,","33.9","0,0826,+","-2.2","0,1031","-2.2","0,1031","-5.0","0,1126","-10.0","0,1218","-10.0","0,1218","-3.3","0,0413","-3.3","0,0413","-6.7","0,0309","-6.7","0,0309","-11.1","0,0210","2442.8","","2442.8","0","1412.8",",0","57.4","X","377",",0","13.48","0","19.17","0","7.80","0","155490",",X","","","","","270","X","270","X","","","","","22.6","X","17.0","X"
"USW00013733","1976","37.3208","-79.2067","286.5","LYNCHBURG INTERNATIONAL AIRPORT, VA US","","","500.5","","500.5","0","103","0","71","0","4","","2","0","0","0","104","0","7","0","179","0","19","0","-16.7","0,0119,","51",",0,1209,","71",",0,1208,","75.7",",0,1009,","34.4","0,0724,+","0.0","0,1018","-4.4","0,1028","-4.4","0,1028","-6.7","0,1109","-10.6","0,1130","0.0","0,0504","-2.2","0,0413","-5.0","0,0318","-7.2","0,0208","-11.1","0,0202","2227.2","","2227.2","0","1136.6",",0","64.8","X","116",",0","12.79","0","19.08","0","6.50","0","175458",",X","","","","","270","X","180","X","","","","","20.6","X","15.2","X"
"USW00013733","1977","37.3208","-79.2067","286.5","LYNCHBURG INTERNATIONAL AIRPORT, VA US","","","708.0","","708.0","0","116","0","72","0","30","","4","0","3","0","88","0","25","0","181","0","31","0","-22.2","0,0117,","152",",0,0110,","117",",0,0109,","65.8",",0,1026,","37.2","0,0708,","-0.6","0,1018","-3.3","0,1113","-5.0","0,1114","-7.8","0,1127","-9.4","0,1207","-0.6","0,0410","-2.8","0,0409","-4.4","0,0407","-8.3","0,0222","-8.9","0,0218","2733.4","","2733.4","0","984.3",",0","64.4","X","288",",0","13.32","0","19.30","0","7.35","0","174042",",X","","","","","270","X","","","","","","","33.4","X","",""
"USW00013733","1978","37.3208","-79.2067","286.5","LYNCHBURG INTERNATIONAL AIRPORT, VA US","","","670.5","","670.5","0","127","0","76","0","35","","9","0","0","0","94","0","13","0","183","0","25","0","-15.6","0,0111,","152",",0,0123,+","142",",0,0113,","93.2",",0,0426,","35.0","0,0919,","-1.1","0,1009","-2.2","0,1125","-6.1","0,1210","-7.2","0,1211","-8.9","0,1228","-0.6","0,0328","-2.8","0,0318","-6.7","0,0306","-6.7","0,0306","-13.3","0,0305","2680.4","","2680.4","0","1133.3",",0","64.6","X","629",",0","12.99","0","18.72","0","7.25","0","174984",",X","","","","","45","X","45","X","","","","","25.7","X","19.2","X"
"USW00013733","1979","37.3208","-79.2067","286.5","LYNCHBURG INTERNATIONAL AIRPORT, VA US","","","529.3","","529.3","0","134","0","79","0","18","","5","0","0","0","96","0","18","0","178","0","14","0","-16.7","0,0211,","305",",0,0219,","206",",0,0218,","91.4",",0,0921,","34.4","0,0810,+","0.0","0,1010","-4.4","0,1027","-4.4","0,1027","-9.4","0,1130","-9.4","0,1130","-1.1","0,0407","-2.8","0,0327","-7.2","0,0316","-7.2","0,0316","-11.7","0,0219","2496.8","","2496.8","0","1329.1",",0","60.4","X","589",",0","12.84","0","18.53","0","7.14","0","161406",",X","","","","","270","X","270","X","","","","","22.6","X","15.6","X"
"USW00013733","1980","37.3208","-79.2067","286.5","LYNCHBURG INTERNATIONAL AIRPORT, VA US","","","750.1","","750.1","0","104","0","71","0","22","","10","0","0","0","97","0","14","0","175","0","54","0","-15.6","0,1226,","203",",0,0303,+","170",",0,0301,","35.6",",0,0118,","37.8","0,0717,+","-0.6","0,1013","-2.2","0,1106","-6.1","0,1121","-6.7","0,1218","-9.4","0,1220","-1.7","0,0417","-2.8","0,0323","-7.8","0,0304","-7.8","0,0304","-10.0","0,0303","2437.7","","2437.7","0","785.0",",0","62.9","X","777",",0","13.39","0","19.34","0","7.45","0","171348",",X","","","","","270","X","315","X","","","","","22.6","X","15.6","X"
"USW00013733","1981","37.3208","-79.2067","286.5","LYNCHBURG INTERNATIONAL AIRPORT, VA US","","","625.7","","625.7","0","102","0","64","0","4","","6","0","0","0","103","0","12","0","175","0","23","0","-15.6","0,0112,+","76",",0,0323,","94",",0,1124,","70.1",",0,0604,","35.0","0,0709,+","-3.3","0,1020","-3.3","0,1020","-8.3","0,1123","-8.3","0,1123","-9.4","0,1219","-3.3","0,0407","-3.3","0,0407","-7.2","0,0320","-7.2","0,0320","-10.0","0,0213","2497.2","","2497.2","0","913.0",",0","61.9","X","433",",0","12.93","0","18.87","0","6.99","0","166212",",X","","","","","270","X","270","X","","","","","25.7","X","17.4","X"
