"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00411580","1964","31.4683","-98.4105","416.1","CENTER CITY, TX US","42","0","39","0","1","","1","0","127",",0,0116,","114",",0,0116,","85.1",",0,0616,","784.9",",0","114",",0"
"USC00411580","1965","31.4683","-98.4105","416.1","CENTER CITY, TX US","54","0","47","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","79.0",",0,1109,","904.3",",0","0",",0"
"USC00411580","1966","31.4683","-98.4105","416.1","CENTER CITY, TX US","46","0","40","0","2","","3","0","127",",0,0223,","76",",0,0223,","66.0",",0,0812,","631.2",",0","152",",0"
"USC00411580","1967","31.4683","-98.4105","416.1","CENTER CITY, TX US","53","0","47","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","52.8",",0,0702,","598.1",",0","0",",0"
"USC00411580","1968","31.4683","-98.4105","416.1","CENTER CITY, TX US","65","0","51","0","3","","3","0","76",",0,1109,","76",",0,1109,","67.8",",0,0120,","729.9",",0","139",",0"
"USC00411580","1969","31.4683","-98.4105","416.1","CENTER CITY, TX US","59","0","50","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","141.0",",0,1005,","874.8",",0","0",",0"
"USC00411580","1970","31.4683","-98.4105","416.1","CENTER CITY, TX US","51","0","44","0","1","","1","0","25",",0,0321,","25",",0,0321,","127.0",",0,0922,","825.9",",0","25",",0"
"USC00411580","1971","31.4683","-98.4105","416.1","CENTER CITY, TX US","53","0","44","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","79.0",",0,1019,","771.6",",0","0",",0"
"USC00411580","1972","31.4683","-98.4105","416.1","CENTER CITY, TX US","55","0","45","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","31.8",",0,0512,","459.5",",0","0",",0"
"USC00411580","1973","31.4683","-98.4105","416.1","CENTER CITY, TX US","63","0","55","0","","","3","0","","","114",",0,0111,","99.3",",0,0731,","1092.0",",0","241",",0"
"USC00411580","1974","31.4683","-98.4105","416.1","CENTER CITY, TX US","60","0","48","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","66.8",",0,0917,","706.9",",0","0",",0"
"USC00411580","1975","31.4683","-98.4105","416.1","CENTER CITY, TX US","54","0","41","0","2","","3","0","76",",0,0113,","76",",0,0113,","95.8",",0,0705,","707.8",",0","126",",0"
"USC00411580","1976","31.4683","-98.4105","416.1","CENTER CITY, TX US","66","0","52","0","0","","1","0","0",",0,1231,+","102",",0,1113,","61.5",",0,0711,","742.2",",0","102",",0"
"USC00411580","1977","31.4683","-98.4105","416.1","CENTER CITY, TX US","48","0","40","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","54.4",",0,0430,","549.7",",0","0",",0"
