"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00418354","1925","28.0423","-97.5428","14.6","SINTON, TX US","","","","","51","0","41","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0","T,0,1229,+","50.8",",0,0609,","","","","","","","","","","","","","","","","","","","","","","","585.2",",0","0","T,0","","","","","",""
"USC00418354","1926","28.0423","-97.5428","14.6","SINTON, TX US","","","","","59","0","50","0","0","","1","0","","","","","","","","","","","","","0",",0,1231,+","152",",0,0123,","54.4",",0,1015,","","","","","","","","","","","","","","","","","","","","","","","745.5",",0","152",",0","","","","","",""
"USC00418354","1927","28.0423","-97.5428","14.6","SINTON, TX US","","","","","61","0","41","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","85.1",",0,1002,","","","","","","","","","","","","","","","","","","","","","","","545.0",",0","0",",0","","","","","",""
"USC00418354","1928","28.0423","-97.5428","14.6","SINTON, TX US","","","","","49","0","39","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","55.6",",0,0908,","","","","","","","","","","","","","","","","","","","","","","","684.5",",0","0",",0","","","","","",""
"USC00418354","1929","28.0423","-97.5428","14.6","SINTON, TX US","","","","","73","0","58","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0","T,0,1221,","81.3",",0,0529,","","","","","","","","","","","","","","","","","","","","","","","906.7",",0","0","T,0","","","","","",""
"USC00418354","1930","28.0423","-97.5428","14.6","SINTON, TX US","","","","","66","0","56","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","313.7",",0,0428,","","","","","","","","","","","","","","","","","","","","","","","941.4",",0","0",",0","","","","","",""
"USC00418354","1931","28.0423","-97.5428","14.6","SINTON, TX US","","","","","75","0","51","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","102.9",",0,0627,","","","","","","","","","","","","","","","","","","","","","","","903.8",",0","0",",0","","","","","",""
"USC00418354","1932","28.0423","-97.5428","14.6","SINTON, TX US","","","","","63","0","49","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0","T,0,0305,","127.8",",0,0429,","","","","","","","","","","","","","","","","","","","","","","","578.1",",0","0","T,0","","","","","",""
"USC00418354","1933","28.0423","-97.5428","14.6","SINTON, TX US","","","","","71","0","58","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","127.5",",0,0707,","","","","","","","","","","","","","","","","","","","","","","","922.7",",0","0",",0","","","","","",""
"USC00418354","1934","28.0423","-97.5428","14.6","SINTON, TX US","","","","","59","0","45","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","133.1",",0,1115,","","","","","","","","","","","","","","","","","","","","","","","973.4",",0","0",",0","","","","","",""
