"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00363831","1900","40.45","-79.983333","219.5","HERRS ISLAND DAM, PA US","123","6","66","6","34.3",",6,1126,","718.3",",6"
"USC00363831","1902","40.45","-79.983333","219.5","HERRS ISLAND DAM, PA US","163","6","84","6","27.4",",6,1012,","845.3",",6"
"USC00363831","1903","40.45","-79.983333","219.5","HERRS ISLAND DAM, PA US","129","6","84","6","47.8",",6,0828,","965.5",",6"
"USC00363831","1904","40.45","-79.983333","219.5","HERRS ISLAND DAM, PA US","147","6","95","6","37.3",",6,0629,","936.1",",6"
"USC00363831","1905","40.45","-79.983333","219.5","HERRS ISLAND DAM, PA US","132","6","77","6","50.8",",6,0617,","983.2",",6"
"USC00363831","1906","40.45","-79.983333","219.5","HERRS ISLAND DAM, PA US","155","6","82","6","58.4",",6,0920,","890.7",",6"
"USC00363831","1907","40.45","-79.983333","219.5","HERRS ISLAND DAM, PA US","166","6","92","6","37.6",",6,0313,","961.9",",6"
"USC00363831","1908","40.45","-79.983333","219.5","HERRS ISLAND DAM, PA US","140","6","86","6","32.8",",6,0725,","836.3",",6"
"USC00363831","1909","40.45","-79.983333","219.5","HERRS ISLAND DAM, PA US","149","6","88","6","37.3",",6,0605,","884.7",",6"
"USC00363831","1910","40.45","-79.983333","219.5","HERRS ISLAND DAM, PA US","145","6","78","6","38.6",",6,0909,","856.5",",6"
"USC00363831","1911","40.45","-79.983333","219.5","HERRS ISLAND DAM, PA US","163","6","101","6","58.4",",6,0915,","1093.4",",6"
"USC00363831","1912","40.45","-79.983333","219.5","HERRS ISLAND DAM, PA US","155","6","84","6","46.2",",6,0616,","964.6",",6"
"USC00363831","1913","40.45","-79.983333","219.5","HERRS ISLAND DAM, PA US","145","6","84","6","45.0",",6,0326,","954.1",",6"
"USC00363831","1914","40.45","-79.983333","219.5","HERRS ISLAND DAM, PA US","143","6","82","6","51.3",",6,0812,","865.9",",6"
"USC00363831","1915","40.45","-79.983333","219.5","HERRS ISLAND DAM, PA US","157","6","80","6","29.5",",6,0630,","901.5",",6"
"USC00363831","1916","40.45","-79.983333","219.5","HERRS ISLAND DAM, PA US","159","6","90","6","49.8",",6,0806,","913.6",",6"
"USC00363831","1917","40.45","-79.983333","219.5","HERRS ISLAND DAM, PA US","154","6","68","6","38.9",",6,0122,","871.6",",6"
"USC00363831","1918","40.45","-79.983333","219.5","HERRS ISLAND DAM, PA US","140","6","85","6","38.4",",6,0831,","833.3",",6"
"USC00363831","1919","40.45","-79.983333","219.5","HERRS ISLAND DAM, PA US","141","6","91","6","38.1",",6,0715,","1096.5",",6"
"USC00363831","1921","40.45","-79.983333","219.5","HERRS ISLAND DAM, PA US","142","6","99","6","89.2",",6,0626,","1112.4",",6"
"USC00363831","1923","40.45","-79.983333","219.5","HERRS ISLAND DAM, PA US","143","6","87","6","61.0",",6,0728,","1039.8",",6"
"USC00363831","1924","40.45","-79.983333","219.5","HERRS ISLAND DAM, PA US","142","6","85","6","68.8",",6,0629,","1009.5",",6"
"USC00363831","1925","40.45","-79.983333","219.5","HERRS ISLAND DAM, PA US","128","6","80","6","34.5",",6,0710,","741.0",",6"
"USC00363831","1926","40.45","-79.983333","219.5","HERRS ISLAND DAM, PA US","163","6","81","6","55.9",",6,0905,","966.6",",6"
"USC00363831","1928","40.45","-79.983333","219.5","HERRS ISLAND DAM, PA US","136","6","74","6","47.8",",6,0714,","913.7",",6"
"USC00363831","1929","40.45","-79.983333","219.5","HERRS ISLAND DAM, PA US","138","6","88","6","54.1",",6,1003,","938.0",",6"
"USC00363831","1930","40.45","-79.983333","219.5","HERRS ISLAND DAM, PA US","126","6","60","6","61.0",",6,0225,","643.1",",6"
"USC00363831","1932","40.45","-79.983333","219.5","HERRS ISLAND DAM, PA US","138","6","79","6","27.2",",6,0101,","738.6",",6"
"USC00363831","1933","40.45","-79.983333","219.5","HERRS ISLAND DAM, PA US","146","6","87","6","47.8",",6,0525,","1064.2",",6"
"USC00363831","1936","40.45","-79.983333","219.5","HERRS ISLAND DAM, PA US","138","6","72","6","71.6",",6,1010,","946.0",",6"
