"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00477390","1895","44.4","-88.866667","177.7","ROYALTON, WI US","37","6","171","6","77","6","141","6","22","6","-33.9","6,0205,","36.7","6,0911,","-1.7","6,0930","-10.0","6,1009","-10.0","6,1009","-10.0","6,1009","-10.0","6,1009","-1.7","6,0527","-2.8","6,0514","-4.4","6,0410","-7.2","6,0322","-8.9","6,0321","6.31","6","13.01","6","-0.40","6"
