"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES"
"USC00419896","1918","30.78333","-94.43333","70.1","WOODVILLE, TX US","1046.9","","1046.9","0"
