"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00103940","2006","43.5186","-114.3025","1619.1","HAILEY, ID US","","","","","","","","","151","","35","0","","","","","","","","","","","","","864",",0,0315,+","236",",0,0102,","","","","","","","","","","","","","","","","","","","","","","","","","","","2789",",0","","","","","",""
"USC00103940","2008","43.5186","-114.3025","1619.1","HAILEY, ID US","103.1","","103.1","0","55","0","33","0","","","","","23","0","199","0","55","0","107","0","8","0","-22.8","0,1221,","","","","","43.9",",0,1225,","33.9","0,0721,+","-1.7","0,0924","-2.8","0,1009","-6.1","0,1011","-7.2","0,1014","-9.4","0,1205","-0.6","H,0612","-2.2","0,0514","-5.6","0,0427","-8.9","0,0422","-8.9","0,0422","371.5",",0","","","5.50","0","13.00","0","-2.02","0"
