"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00049001","2008","37.79589","-121.58319","18.6","TRACY PUMPING PLANT, CA US","801.2","","801.2","0","50","0","24","0","0","","0","0","0","0","6","0","0","0","194","0","82","0","-2.2","0,1209,","0",",0,1231,+","0",",0,1231,+","39.6",",0,0104,","42.8","0,0709,","","","-2.2","0,1209","-2.2","0,1209","","","","","0.0","0,0119","","","","","","","","","     10.20","0,P,N","     24.01","0,P,N","215.1",",0","0",",0","17.32","0","23.95","0","10.69","0","48573","0"
"USC00049001","2009","37.79589","-121.58319","18.6","TRACY PUMPING PLANT, CA US","","","","","50","0","31","0","0","","0","0","0","0","9","0","","","","","","","-2.2","0,1209,","0",",0,1231,+","0",",0,1231,+","45.5",",0,1013,","","","","","0.0","0,1203","-2.2","0,1209","","","","","0.0","0,0111","","","","","","","","","     10.48","0,P,N","     24.16","0,P,N","250.4",",0","0",",0","","","","","10.70","0","47706","0"
"USC00049001","2010","37.79589","-121.58319","18.6","TRACY PUMPING PLANT, CA US","736.0","","736.0","0","79","0","47","0","0","","0","0","0","0","3","0","0","0","208","0","64","0","-1.1","0,1126,+","0",",0,1231,+","0",",0,1231,+","24.4",",0,1219,","40.6","0,0826,+","","","-1.1","0,1126","","","","","","","-1.1","0,0106","","","","","1299.0","","1299.0","0","     10.21","0,P,N","     23.43","0,P,N","338.7",",0","0",",0","16.88","0","22.97","0","10.78","0","",""
"USC00049001","2011","37.79589","-121.58319","18.6","TRACY PUMPING PLANT, CA US","717.2","","717.2","7","64","7","31","7","","","","","0","7","14","7","0","7","192","7","71","7","-2.8","7,1224,","","","","","16.0",",7,0225,","38.3","7,0704,+","1998.4","7","-0.6","7,1206","-2.2","7,1220","","","","","0.0","7,0226","-2.2","K,0110","","","1339.1","","1339.1","7","      9.77","7,P,N","     23.24","7,P,N","267.1",",7","","","16.46","7","22.85","7","10.06","7","",""
"USC00049001","2012","37.79589","-121.58319","18.6","TRACY PUMPING PLANT, CA US","886.6","","886.6","7","65","7","31","7","","","","","0","7","3","7","0","7","212","7","96","7","-2.2","7,0118,","","","","","38.6",",7,1130,","40.6","7,0616,","2366.6","7","-1.7","7,1220","","","","","","","-2.2","7,0118","-2.2","7,0118","","","1238.1","","1238.1","7","     12.70","7,P,N","     25.85","7,P,N","336.3",",7","","","17.63","7","24.47","7","10.79","7","",""
"USC00049001","2013","37.79589","-121.58319","18.6","TRACY PUMPING PLANT, CA US","922.7","","922.7","7","30","7","9","7","","","","","0","7","20","7","0","7","238","7","77","7","-3.3","7,1206,","","","","","25.4",",7,1120,","42.2","7,0704,","2556.1","7","-1.7","7,1205","-3.3","7,1206","","","","","0.0","7,0210","-2.8","7,0115","","","1095.4","","1095.4","7","","","","","109.0",",7","","","17.66","7","24.72","7","10.60","7","",""
"USC00049001","2014","37.79589","-121.58319","18.6","TRACY PUMPING PLANT, CA US","1070.7","","1070.7","7","55","7","32","7","","","","","0","7","0","7","0","7","246","7","100","7","1.1","7,1227,+","","","","","38.1",",7,1202,","42.2","7,0802,","2569.7","7","","","","","","","","","","","","","","","955.9","","955.9","7","     13.07","7,P,N","     27.02","7,P,N","321.8",",7","","","19.03","7","25.81","7","12.25","7","",""
"USC00049001","2015","37.79589","-121.58319","18.6","TRACY PUMPING PLANT, CA US","1035.5","","1035.5","7","40","7","23","7","","","","","0","7","7","7","0","7","243","7","85","7","-2.8","7,1227,+","","","","","26.2",",7,1102,","41.1","7,0911,","2458.9","7","-1.1","7,1130","-2.8","7,1227","","","","","-0.6","7,0103","-2.8","7,0101","","","829.7","","829.7","7","     12.66","7,P,N","     26.73","7,P,N","184.2",",7","","","18.43","7","25.17","7","11.69","7","",""
"USC00049001","2016","37.79589","-121.58319","18.6","TRACY PUMPING PLANT, CA US","897.5","","897.5","7","68","7","32","7","","","","","0","7","8","7","0","7","242","7","91","7","-2.2","7,1219,","","","","","38.6",",7,1016,","40.6","7,0627,+","2513.7","7","-1.1","7,1218","-2.2","7,1219","","","","","","","","","","","1007.0","","1007.0","7","     12.30","7,P,N","     26.25","7,P,N","381.6",",7","","","18.14","7","24.79","7","11.48","7","",""
"USC00049001","2017","37.79589","-121.58319","18.6","TRACY PUMPING PLANT, CA US","1051.5","","1051.5","7","63","7","37","7","","","","","0","7","5","7","0","7","219","7","98","7","-2.8","7,1222,","","","","","28.7",",7,0220,","42.8","7,0619,","2511.9","7","0.0","7,1210","-2.2","7,1213","","","","","0.0","7,0106","","","","","1084.5","","1084.5","7","     12.45","7,P,N","     26.32","7,P,N","420.0",",7","","","18.29","7","24.98","7","11.60","7","",""
