"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00129381","1947","38.56667","-86.61667","159.1","W BADEN SPRINGS COLL, IN US","624.8","","624.8","6","130","6","71","6","","","4","6","0","6","120","6","14","6","183","6","40","6","-16.1","6,0208,","","","58",",6,0328,","37.3",",6,0411,","38.3","6,0806,","-1.7","6,1106","-3.3","6,1108","-7.2","6,1112","-7.2","6,1112","-12.2","6,1130","-1.1","6,0511","-2.2","6,0510","-4.4","6,0331","-6.7","6,0330","-13.9","6,0328","","","","","904.3",",6","267",",6","12.35","6","18.99","6","5.72","6"
"USC00129381","1948","38.56667","-86.61667","159.1","W BADEN SPRINGS COLL, IN US","563.1","","563.1","0","120","0","84","0","","","8","0","9","0","113","0","17","0","188","0","33","0","-25.0","0,0128,","","","124",",0,1224,","52.6",",0,1106,","36.1","0,0825,","-1.1","0,1015","-3.3","0,1017","-4.4","0,1111","-7.2","0,1124","-8.9","0,1211","0.0","0,0418","-3.9","0,0403","-7.2","6,0314","-7.2","6,0314","-11.7","6,0313","2630.9","","2630.9","0","1229.4",",0","622",",0","12.58","0","19.56","0","5.61","0"
"USC00129381","1949","38.56667","-86.61667","159.1","W BADEN SPRINGS COLL, IN US","","","","","140","0","83","0","5","","3","0","","","","","","","","","","","","","102",",0,0131,","89",",0,0131,","78.7",",0,0611,","","","","","","","","","","","","","","","","","","","","","","","","","","","1476.0",",0","139",",0","","","","","",""
"USC00129381","1950","38.56667","-86.61667","159.1","W BADEN SPRINGS COLL, IN US","425.0","","425.0","0","160","0","96","0","16","","3","0","1","0","130","0","23","0","173","0","6","0","-18.3","0,1125,","102",",0,1126,","89",",0,1126,","74.9",",0,0403,","33.9","0,0627,+","0.0","0,0925","-5.0","0,1105","-5.0","0,1105","-7.2","0,1111","-15.6","0,1124","0.0","0,0426","-3.3","0,0421","-5.0","0,0414","-7.8","0,0314","-10.6","0,0304","2696.9","","2696.9","0","1605.1",",0","220",",0","11.45","0","17.73","0","5.18","0"
"USC00129381","1951","38.56667","-86.61667","159.1","W BADEN SPRINGS COLL, IN US","525.9","","525.9","0","151","0","93","0","","","12","0","6","0","132","0","19","0","176","0","27","0","-33.9","0,0202,","","","165",",0,0107,","52.1",",0,1204,","37.2","0,0901,","-1.7","0,1009","-2.8","0,1020","-12.8","0,1103","-12.8","0,1103","-12.8","0,1103","-1.7","0,0423","-3.3","0,0418","-9.4","0,0327","-9.4","0,0327","-9.4","0,0327","3040.8","","3040.8","0","1355.5",",0","988",",0","11.35","0","18.33","0","4.38","0"
"USC00129381","1952","38.56667","-86.61667","159.1","W BADEN SPRINGS COLL, IN US","612.5","","612.5","0","110","0","71","0","7","","3","0","0","0","133","0","6","0","178","0","61","0","-16.7","0,0130,","127",",0,1202,","102",",0,1202,+","77.5",",0,0311,","40.6","0,0728,","-1.7","0,1003","-4.4","0,1007","-4.4","0,1007","-10.0","0,1021","-10.0","0,1021","-1.1","0,0417","-2.8","0,0416","-5.6","0,0408","-6.7","0,0317","-11.1","0,0306","2716.0","","2716.0","0","985.4",",0","263",",0","12.47","0","19.80","0","5.13","0"
"USC00129381","1953","38.56667","-86.61667","159.1","W BADEN SPRINGS COLL, IN US","646.5","","646.5","0","110","0","73","0","15","","5","0","3","0","130","0","9","0","187","0","68","0","-21.7","0,1218,","102",",0,0302,","97",",0,0302,","44.5",",0,1005,","40.0","0,0903,","-1.1","0,1008","-2.8","0,1030","-8.3","0,1107","-8.3","0,1107","-8.9","0,1110","-1.7","0,0421","-6.7","0,0419","-6.7","0,0419","-6.7","0,0419","-8.9","0,0223","2672.9","","2672.9","0","859.6",",0","273",",0","12.64","0","20.45","0","4.83","0"
"USC00129381","1954","38.56667","-86.61667","159.1","W BADEN SPRINGS COLL, IN US","721.3","","721.3","0","122","0","77","0","9","","2","0","0","0","139","0","12","0","182","0","67","0","-17.2","0,0113,","102",",0,0114,","102",",0,0114,","76.7",",0,0920,","40.0","0,0715,","-0.6","0,1018","-2.2","0,1021","-6.1","0,1102","-6.7","0,1103","-10.0","0,1208","-0.6","0,0521","-5.0","0,0402","-5.0","0,0402","-7.2","0,0401","-11.1","0,0321","2789.0","","2789.0","0","1042.5",",0","163",",0","12.68","0","19.83","0","5.54","0"
"USC00129381","1955","38.56667","-86.61667","159.1","W BADEN SPRINGS COLL, IN US","","","","","115","0","84","0","15","","7","0","6","0","126","0","","","","","","","-18.9","0,1216,+","102",",0,0113,","81",",0,0113,","44.5",",0,0924,","","","0.0","0,1020","-3.9","0,1025","-6.7","0,1104","-6.7","0,1104","-13.3","0,1128","-2.2","0,0409","-2.2","0,0409","-5.0","0,0408","-10.0","0,0329","-10.0","0,0329","2771.6","","2771.6","","1195.8",",0","415",",0","","","","","4.82","0"
"USC00129381","1956","38.56667","-86.61667","159.1","W BADEN SPRINGS COLL, IN US","534.0","","534.0","0","114","0","71","0","13","","3","0","0","0","124","0","11","0","178","0","18","0","-15.6","0,0126,","152",",0,0127,+","152",",0,0119,","102.6",",0,0620,","35.6","0,0806,+","0.0","0,1008","-5.6","0,1109","-5.6","0,1109","-6.7","0,1113","-9.4","0,1117","-1.1","0,0423","-3.3","0,0421","-4.4","0,0419","-8.3","0,0321","-11.7","0,0320","","","","","1116.6",",0","305",",0","11.99","0","18.88","0","5.09","0"
"USC00129381","1957","38.56667","-86.61667","159.1","W BADEN SPRINGS COLL, IN US","","","","","115","0","83","0","6","","1","0","2","0","124","0","","","","","","","-21.7","0,0118,","51",",0,0118,+","51",",0,0114,","76.2",",0,0404,","","","-1.7","0,1011","-2.8","0,1012","-5.0","0,1028","-10.6","0,1110","-10.6","0,1110","-1.1","0,0506","-5.0","0,0415","-5.0","0,0415","-8.3","0,0304","-9.4","0,0303","","","","","1372.1",",0","64",",0","","","","","5.25","0"
"USC00129381","1958","38.56667","-86.61667","159.1","W BADEN SPRINGS COLL, IN US","445.1","","445.1","0","106","0","75","0","","","","","7","0","146","0","32","0","178","0","11","0","-19.4","0,1216,+","","","","","49.5",",0,0626,","33.3","0,0815,+","-1.7","0,1002","-3.3","0,1030","-6.1","0,1107","-17.2","0,1129","-17.2","0,1129","0.0","0,0501","-2.2","0,0413","-4.4","0,0401","-7.2","0,0322","-9.4","0,0223","3095.8","","3095.8","0","1107.1",",0","","","10.48","0","17.37","0","3.60","0"
"USC00129381","1959","38.56667","-86.61667","159.1","W BADEN SPRINGS COLL, IN US","646.3","","646.3","0","120","0","83","0","8","","3","0","4","0","134","0","17","0","179","0","28","0","-23.9","0,0106,+","102",",0,0127,","76",",0,0312,","84.6",",0,0121,","35.0","0,0825,","0.0","0,1012","-2.8","0,1028","-7.8","0,1108","-7.8","0,1108","-12.8","0,1117","0.0","0,0424","-2.2","0,0423","-4.4","0,0324","-8.3","0,0323","-10.0","0,0318","3023.7","","3023.7","0","1042.1",",0","167",",0","11.95","0","18.62","0","5.28","0"
"USC00129381","1960","38.56667","-86.61667","159.1","W BADEN SPRINGS COLL, IN US","544.3","","544.3","0","103","0","70","0","","","","","9","0","141","0","29","0","185","0","25","0","-25.0","0,0306,","","","","","39.6",",0,0701,","36.1","0,0909,+","-1.1","0,1020","-3.9","0,1021","-4.4","0,1025","-6.7","0,1107","-9.4","0,1111","-1.1","0,0513","-3.9","0,0411","-7.2","0,0410","-7.2","0,0410","-10.6","0,0325","3142.4","","3142.4","0","878.9",",0","","","11.01","0","17.69","0","4.33","0"
"USC00129381","1961","38.56667","-86.61667","159.1","W BADEN SPRINGS COLL, IN US","491.2","","491.2","0","101","0","76","0","29","","6","0","9","0","131","0","20","0","158","0","20","0","-27.2","0,0128,","178",",0,0226,","127",",0,0226,","82.3",",0,0508,","34.4","0,0731,","0.0","0,1004","-2.2","0,1015","-5.0","0,1027","-6.7","0,1107","-9.4","0,1208","-1.7","0,0527","-2.2","0,0419","-4.4","0,0408","-7.2","0,0402","-10.6","0,0227","3078.9","","3078.9","0","1227.9",",0","415",",0","11.15","0","17.87","0","4.43","0"
"USC00129381","1962","38.56667","-86.61667","159.1","W BADEN SPRINGS COLL, IN US","","","","","107","0","73","0","","","","","","","","","","","","","","","","","","","","","55.9",",0,0122,","","","","","","","","","","","","","","","","","","","","","","","2942.1","","2942.1","","1039.2",",0","","","","","","","",""
"USC00129381","1963","38.56667","-86.61667","159.1","W BADEN SPRINGS COLL, IN US","466.2","","466.2","0","85","0","52","0","","","7","0","23","0","138","0","43","0","193","0","26","0","-32.2","0,0129,","","","102",",0,0123,","47.2",",0,0317,","36.1","0,0804,","0.0","0,1014","-3.9","0,1030","-7.2","0,1103","-7.2","0,1103","-9.4","0,1201","-1.7","0,0502","-3.3","0,0501","-5.6","0,0323","-12.8","0,0228","-12.8","0,0228","","","","","843.5",",0","394",",0","10.74","0","18.41","0","3.08","0"
