"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"US1SCGT0009","2012","33.4943","-79.0832","2.7","PAWLEYS ISLAND 5.6 NNE, SC US","126","N","78","N","166.1",",N,0830,","1377.8",",N"
"US1SCGT0009","2013","33.4943","-79.0832","2.7","PAWLEYS ISLAND 5.6 NNE, SC US","107","N","74","N","67.3",",N,0820,","1174.2",",N"
"US1SCGT0009","2014","33.4943","-79.0832","2.7","PAWLEYS ISLAND 5.6 NNE, SC US","122","N","89","N","61.2",",N,0419,","1552.2",",N"
"US1SCGT0009","2015","33.4943","-79.0832","2.7","PAWLEYS ISLAND 5.6 NNE, SC US","120","N","91","N","196.1",",N,1005,","1833.2",",N"
"US1SCGT0009","2016","33.4943","-79.0832","2.7","PAWLEYS ISLAND 5.6 NNE, SC US","99","N","68","N","201.2",",N,0903,","1496.9",",N"
"US1SCGT0009","2017","33.4943","-79.0832","2.7","PAWLEYS ISLAND 5.6 NNE, SC US","107","N","70","N","82.8",",N,0824,","1252.5",",N"
