"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00087397","1967","26.91463","-81.99682","6.1","PUNTA GORDA 4 ESE, FL US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","221.3","","221.3","0","","","","","","","","","",""
"USC00087397","1968","26.91463","-81.99682","6.1","PUNTA GORDA 4 ESE, FL US","1720.3","","1720.3","0","116","0","71","0","0","","0","0","0","0","2","0","0","0","325","0","87","0","-1.1","0,1216,","0",",0,1231,+","0",",0,1231,+","120.1",",0,0604,","35.0","0,0908,+","-1.1","0,1216","","","","","","","","","","","","","1469.8",",0","0",",0","21.96","0","27.88","0","16.03","0"
"USC00087397","1969","26.91463","-81.99682","6.1","PUNTA GORDA 4 ESE, FL US","1735.0","","1735.0","0","129","0","78","0","0","","0","0","0","0","0","0","0","0","327","0","101","0","2.2","0,1214,+","0",",0,1231,+","0",",0,1231,+","86.9",",0,0703,","35.6","0,0708,","","","","","","","","","","","405.0","","405.0","0","1462.2",",0","0",",0","22.07","0","27.82","0","16.32","0"
"USC00087397","1970","26.91463","-81.99682","6.1","PUNTA GORDA 4 ESE, FL US","1760.1","","1760.1","0","96","0","65","0","0","","0","0","0","0","4","0","0","0","329","0","99","0","-2.2","0,1125,","0",",0,1231,+","0",",0,1231,+","119.4",",0,0524,","35.6","0,0804,","-2.2","0,1125","-2.2","0,1125","-1.1","0,0111","","","","","383.0","","383.0","0","1238.6",",0","0",",0","22.15","0","28.17","0","16.13","0"
"USC00087397","1971","26.91463","-81.99682","6.1","PUNTA GORDA 4 ESE, FL US","1848.2","","1848.2","0","119","0","73","0","0","","0","0","0","0","4","0","0","0","348","0","120","0","-2.8","0,0121,","0",",0,1231,+","0",",0,1231,+","52.8",",0,0910,","35.0","0,0727,+","","","","","-1.7","0,0215","-2.8","0,0121","","","299.7","","299.7","0","969.0",",0","0",",0","22.85","0","29.20","0","16.49","0"
"USC00087397","1972","26.91463","-81.99682","6.1","PUNTA GORDA 4 ESE, FL US","1958.3","","1958.3","0","117","0","73","0","0","","0","0","0","0","0","0","0","0","351","0","95","0","1.7","0,1228,+","0",",0,1231,+","0",",0,1231,+","76.2",",0,0618,","36.1","0,0810,","","","","","","","","","","","85.1","","85.1","0","1343.4",",0","0",",0","23.30","0","29.24","0","17.36","0"
"USC00087397","1973","26.91463","-81.99682","6.1","PUNTA GORDA 4 ESE, FL US","1949.5","","1949.5","0","130","0","65","0","0","","0","0","0","0","5","0","0","0","337","0","134","0","-0.6","0,1223,+","0",",0,1231,+","0",",0,1231,+","104.9",",0,0820,","36.7","0,0630,","0.0","0,1212","","","","","","","","","249.4","","249.4","0","1253.1",",0","0",",0","22.87","0","28.97","0","16.76","0"
"USC00087397","1974","26.91463","-81.99682","6.1","PUNTA GORDA 4 ESE, FL US","1969.1","","1969.1","0","112","0","71","0","0","","0","0","0","0","0","0","0","0","355","0","119","0","1.1","0,0227,","0",",0,1231,+","0",",0,1231,+","110.5",",0,0811,","35.0","0,0913,","","","","","","","","","","","164.9","","164.9","0","1368.7",",0","0",",0","23.31","0","29.57","0","17.05","0"
"USC00087397","1976","26.91463","-81.99682","6.1","PUNTA GORDA 4 ESE, FL US","","","","","114","0","75","0","0","","0","0","0","0","2","0","","","","","","","-0.6","0,0119,","0",",0,1231,+","0",",0,1231,+","45.7",",0,0605,","","","","","","","-0.6","0,0119","","","","","303.4","","303.4","","936.1",",0","0",",0","","","","","16.03","0"
"USC00087397","1977","26.91463","-81.99682","6.1","PUNTA GORDA 4 ESE, FL US","1855.2","","1855.2","0","111","0","76","0","0","","0","0","0","0","5","0","0","0","326","0","118","0","-3.3","0,0120,","0",",0,1231,+","0",",0,1231,+","101.6",",0,0511,","36.7","0,0613,","-0.6","0,1228","","","-0.6","0,0122","-3.3","0,0120","","","","","","","1276.7",",0","0",",0","22.38","0","28.66","0","16.09","0"
