"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00094963","1998","44.8321","-93.4705","276.5","MINNEAPOLIS FLYING CLOUD AIRPORT, MN US","","","429.1","","429.1","W","","","","","13","W","128","W","62","W","141","W","10","W","-28.3","W,0113,","","","35.0","W,0913,","-1.1","W,1020","-2.2","W,1103","-5.0","W,1105","-6.7","W,1119","-13.9","W,1219","-1.1","W,0410","-5.6","M,0324","-5.6","M,0324","-7.8","M,0316","-12.8","M,0314","","","","","","","9.35","W","14.17","W","4.52","W","","","","","","","",""
"USW00094963","1999","44.8321","-93.4705","276.5","MINNEAPOLIS FLYING CLOUD AIRPORT, MN US","4.0","W","426.9","","426.9","W","124","W","67","W","19","W","136","W","54","W","127","W","17","W","-29.4","W,0109,","44.7",",W,0911,","36.7","W,0730,+","0.0","W,1004","-3.9","W,1020","-4.4","W,1103","-6.7","W,1129","-12.8","W,1215","0.0","W,0412","-5.0","W,0325","-5.0","W,0325","-8.3","W,0314","-8.9","W,0313","3875.2","","3875.2","W","858.2",",W","8.85","W","13.90","W","3.80","W","160","W","210","W","19.7","W","26.4","W"
"USW00094963","2000","44.8321","-93.4705","276.5","MINNEAPOLIS FLYING CLOUD AIRPORT, MN US","","","","","","","122","W","53","W","","","","","","","","","","","","","49.0",",W,0816,","","","","","","","","","","","","","","","","","","","","","","","3623.5","","3623.5","","666.6",",W","","","","","","","290","W","290","W","18.3","W","26.4","W"
"USW00094963","2001","44.8321","-93.4705","276.5","MINNEAPOLIS FLYING CLOUD AIRPORT, MN US","3.8","W","451.5","","451.5","W","121","W","62","W","24","W","141","W","70","W","120","W","17","W","-26.1","W,0217,","59.9",",W,0422,","36.7","W,0807,+","-1.1","W,1006","-3.3","W,1007","-5.0","W,1120","-8.3","W,1208","-12.2","W,1223","-1.1","W,0418","-4.4","W,0416","-4.4","W,0416","-13.3","W,0327","-13.3","W,0327","","","","","792.0",",W","8.24","W","13.37","W","3.12","W","30","W","280","W","18.3","W","25.0","W"
"USW00094963","2002","44.8321","-93.4705","276.5","MINNEAPOLIS FLYING CLOUD AIRPORT, MN US","3.9","W","483.6","","483.6","W","131","W","62","W","7","W","171","W","65","W","126","W","13","W","-20.6","W,0118,","73.2",",W,0621,","35.0","W,0630,","-1.1","W,1007","-3.3","W,1016","-4.4","W,1027","-6.7","W,1101","-10.0","W,1130","-0.6","W,0505","-2.2","W,0426","-5.6","W,0406","-8.9","W,0405","-8.9","W,0405","3935.3","","3935.3","W","968.9",",W","8.10","W","13.06","W","3.14","W","310","W","310","W","17.4","W","23.2","W"
"USW00094963","2003","44.8321","-93.4705","276.5","MINNEAPOLIS FLYING CLOUD AIRPORT, MN US","3.9","W","438.1","","438.1","W","95","W","39","W","33","W","141","W","76","W","139","W","15","W","-27.8","W,0207,","45.7",",W,0714,","36.7","W,0824,","0.0","W,0930","-3.9","W,1002","-8.9","W,1105","-8.9","W,1105","-8.9","W,1105","-3.9","W,0409","-3.9","W,0409","-5.6","W,0408","-7.2","W,0405","-23.3","W,0310","4252.0","","4252.0","W","550.7",",W","7.80","W","13.10","W","2.50","W","140","W","30","W","17.0","W","20.6","W"
"USW00094963","2004","44.8321","-93.4705","276.5","MINNEAPOLIS FLYING CLOUD AIRPORT, MN US","3.9","W","279.2","","279.2","W","116","W","61","W","24","W","142","W","59","W","129","W","5","W","-30.6","W,0130,","61.2",",W,0530,","35.6","W,0607,","-1.1","W,1002","-4.4","W,1111","-4.4","W,1111","-7.2","W,1112","-11.7","W,1213","-0.6","W,0427","-2.2","W,0413","-5.0","W,0411","-8.3","W,0322","-13.9","W,0312","4172.5","","4172.5","W","810.6",",W","7.89","W","12.85","W","2.93","W","200","W","320","W","18.3","W","24.1","W"
"USW00094963","2005","44.8321","-93.4705","276.5","MINNEAPOLIS FLYING CLOUD AIRPORT, MN US","3.7","B","544.5","","544.5","B","109","B","59","B","15","B","135","B","75","B","144","B","26","B","-26.7","B,0114,","103.1",",B,1004,","36.1","B,0717,+","0.0","B,1022","-2.8","B,1110","-10.6","B,1116","-10.6","B,1116","-10.6","B,1116","-0.6","W,0503","-2.8","W,0402","-6.1","W,0320","-7.8","W,0317","-9.4","W,0315","3849.7","","3849.7","B","942.9",",B","9.08","B","14.03","B","4.12","B","300","B","200","B","16.5","B","102.8","B"
"USW00094963","2006","44.8321","-93.4705","276.5","MINNEAPOLIS FLYING CLOUD AIRPORT, MN US","","","477.6","","477.6","M","113","A","48","A","3","M","150","M","45","M","128","M","14","M","-25.6","M,0217,","70.1",",A,0902,","37.8","M,0731,+","-2.2","M,1011","-2.2","M,1011","-4.4","M,1012","-6.7","M,1031","-10.0","M,1103","-1.7","M,0408","-2.2","M,0328","-6.1","M,0322","-8.3","M,0319","-11.7","M,0318","3706.5","","3706.5","M","675.3",",A","9.03","M","13.94","M","4.13","M","","","","","","","",""
"USW00094963","2007","44.8321","-93.4705","276.5","MINNEAPOLIS FLYING CLOUD AIRPORT, MN US","","","","","","","100","A","57","A","","","","","","","","","","","","","41.7",",A,0811,","","","","","","","","","","","","","","","","","","","","","","","4078.4","","4078.4","","673.4",",A","","","","","","","","","","","","","",""
