"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00014856","1946","42.1","-83.16667","180.1","GROSSE ILE NAS, MI US","","","","","","","","","","","","","0","X","94","X","30","X","125","X","2","X","-16.1","X,0127,","","","","","","","35.6","X,0719,","0.0","X,1113","-2.8","X,1118","-6.1","X,1123","-11.1","X,1202","-11.1","X,1202","-1.1","X,0428","-6.1","X,0311","-6.1","X,0311","-6.7","X,0228","-10.0","X,0225","3279.7","","3279.7","X","","","","","10.23","X","14.91","X","5.54","X","","","",""
"USW00014856","1947","42.1","-83.16667","180.1","GROSSE ILE NAS, MI US","413.6","","413.6","X","","","","","","","","","0","X","133","X","53","X","131","X","7","X","-17.2","X,0208,","","","","","","","33.9","X,0819,","0.0","X,1001","-2.8","X,1110","-5.6","X,1114","-7.8","X,1127","-13.3","X,1130","-1.1","X,0509","-2.2","X,0403","-4.4","X,0330","-6.7","X,0327","-10.0","X,0228","","","","","","","","","9.40","X","13.79","X","5.02","X","","","",""
"USW00014856","1948","42.1","-83.16667","180.1","GROSSE ILE NAS, MI US","","","","","","","","","","","","","5","X","118","X","45","X","129","X","6","X","-21.7","X,0123,","","","","","","","34.4","X,0828,+","-3.3","X,1018","-3.3","X,1018","-4.4","X,1208","-6.7","X,1209","-12.2","X,1225","0.0","X,0417","-2.2","X,0409","-6.7","X,0328","-6.7","X,0328","-12.2","X,0313","3307.3","","3307.3","X","","","","","9.72","X","14.53","X","4.92","X","","","",""
"USW00014856","1949","42.1","-83.16667","180.1","GROSSE ILE NAS, MI US","497.5","","497.5","X","106","X","69","X","27","","10","X","0","X","118","X","22","X","135","X","16","X","-15.6","X,0130,","102",",X,1202,+","91",",X,1202,","45.2",",X,1012,","35.0","X,0704,","0.0","X,1025","-3.3","X,1101","-5.6","X,1121","-8.9","X,1122","-8.9","X,1122","-0.6","X,0417","-2.2","X,0410","-5.6","X,0320","-9.4","X,0319","-9.4","X,0319","","","","","829.6",",X","520",",X","10.89","X","15.70","X","6.08","X","","","",""
"USW00014856","1950","42.1","-83.16667","180.1","GROSSE ILE NAS, MI US","269.3","","269.3","X","129","X","80","X","","","10","X","3","X","137","X","59","X","127","X","2","X","-20.0","X,1227,","","","119",",X,0106,","50.5",",X,0214,","33.3","X,0817,","-3.3","X,1105","-3.3","X,1105","-4.4","X,1111","-6.7","X,1112","-16.1","X,1124","-0.6","X,0428","-3.3","X,0422","-6.7","X,0414","-6.7","X,0414","-8.9","X,0319","3546.3","","3546.3","X","1054.1",",X","709",",X","8.72","X","13.38","X","4.07","X","","","",""
"USW00014856","1951","42.1","-83.16667","180.1","GROSSE ILE NAS, MI US","281.8","","281.8","X","116","X","80","X","","","8","X","6","X","121","X","45","X","136","X","1","X","-21.7","X,1216,","","","109",",X,0127,","75.7",",X,0722,","34.4","X,0831,","0.0","X,1028","-5.0","X,1102","-5.0","X,1102","-9.4","X,1103","-9.4","X,1103","0.0","X,0423","-6.1","X,0326","-6.1","X,0326","-9.4","X,0322","-9.4","X,0322","3402.9","","3402.9","X","914.2",",X","547",",X","9.14","X","13.69","X","4.59","X","","","",""
"USW00014856","1952","42.1","-83.16667","180.1","GROSSE ILE NAS, MI US","458.7","","458.7","X","112","X","66","X","","","3","X","0","X","126","X","29","X","130","X","19","X","-13.3","X,0129,","","","76",",X,0105,","44.5",",X,1117,","36.7","X,0626,","-1.1","X,1007","-2.8","X,1018","-4.4","X,1021","-6.7","X,1128","-8.9","X,1129","-0.6","X,0412","-3.3","X,0411","-6.7","X,0316","-6.7","X,0316","-11.1","X,0215","3421.0","","3421.0","X","660.1",",X","296",",X","10.23","X","15.01","X","5.46","X","203","X","32.4","X"
"USW00014856","1953","42.1","-83.16667","180.1","GROSSE ILE NAS, MI US","403.6","","403.6","X","125","X","59","X","26","","4","X","0","X","112","X","27","X","143","X","16","X","-13.9","X,0218,+","76",",X,0112,+","43",",X,0107,","49.5",",X,0809,","35.6","X,0902,","-1.1","X,1104","-2.8","X,1105","-5.6","X,1128","-11.7","X,1216","-11.7","X,1216","-3.3","X,0421","-3.3","X,0421","-6.7","X,0309","-6.7","X,0309","-9.4","X,0308","3276.3","","3276.3","X","556.7",",X","294",",X","10.55","X","15.32","X","5.78","X","248","X","29.8","X"
"USW00014856","1954","42.1","-83.16667","180.1","GROSSE ILE NAS, MI US","362.0","","362.0","X","136","X","76","X","30","","8","X","0","X","128","X","30","X","135","X","7","X","-15.0","X,0113,","229",",X,0330,","244",",X,0329,","50.8",",X,1003,","37.2","X,0905,","-1.7","X,1031","-2.8","X,1101","-6.7","X,1203","-6.7","X,1203","-11.7","X,1219","-1.1","X,0504","-2.2","X,0405","-6.7","X,0404","-6.7","X,0404","-9.4","X,0403","3330.9","","3330.9","X","844.0",",X","1014",",X","9.81","X","14.49","X","5.14","X","315","X","28.8","X"
"USW00014856","1955","42.1","-83.16667","180.1","GROSSE ILE NAS, MI US","517.5","","517.5","X","110","X","66","X","28","","9","X","1","X","136","X","49","X","147","X","14","X","-18.3","X,0129,","102",",X,1119,+","114",",X,1119,","79.0",",X,0723,","36.1","X,0727,","0.0","X,1025","-2.8","X,1105","-6.7","X,1116","-6.7","X,1116","-13.3","X,1128","-0.6","X,0408","-2.8","X,0330","-8.3","X,0328","-8.3","X,0328","-11.1","X,0308","3354.2","","3354.2","X","727.8",",X","589",",X","10.31","X","15.07","X","5.55","X","203","X","31.9","X"
