"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00020380","1976","31.57669","-111.31709","1112.2","ARIVACA, AZ US","59","0","37","0","1","","3","0","25",",0,0303,","76",",0,0416,","50.0",",0,0905,","","","","","476.3",",0","152",",0"
"USC00020380","1977","31.57669","-111.31709","1112.2","ARIVACA, AZ US","67","0","38","0","0","","2","0","0",",0,1231,+","51",",0,0326,","51.3",",0,1006,","","","","","472.4",",0","76",",0"
"USC00020380","1978","31.57669","-111.31709","1112.2","ARIVACA, AZ US","83","0","49","0","1","","5","0","25",",0,0312,","102",",0,1207,","44.5",",0,1124,+","","","","","627.3",",0","298",",0"
"USC00020380","1979","31.57669","-111.31709","1112.2","ARIVACA, AZ US","53","0","30","0","0","","3","0","0",",0,1231,+","64",",0,0205,+","71.4",",0,0730,","","","","","381.1",",0","153",",0"
"USC00020380","1980","31.57669","-111.31709","1112.2","ARIVACA, AZ US","54","0","25","0","0","","1","0","0",",0,1231,+","25",",0,0327,","41.1",",0,0214,","","","","","296.7",",0","25",",0"
"USC00020380","1981","31.57669","-111.31709","1112.2","ARIVACA, AZ US","62","0","37","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","43.2",",0,0801,","","","","","438.9",",0","0",",0"
"USC00020380","1982","31.57669","-111.31709","1112.2","ARIVACA, AZ US","70","0","33","0","0","","3","0","0",",0,1231,+","64",",0,1231,","41.1",",0,1210,","","","","","423.8",",0","127",",0"
"USC00020380","1983","31.57669","-111.31709","1112.2","ARIVACA, AZ US","72","0","54","0","0","","1","0","0",",0,1231,+","38",",0,0120,","64.0",",0,1002,","","","","","722.5",",0","38",",0"
"USC00020380","1984","31.57669","-111.31709","1112.2","ARIVACA, AZ US","80","0","52","0","0","","2","0","0",",0,1231,+","64",",0,1215,","50.3",",0,0926,","","","","","705.1",",0","115",",0"
"USC00020380","1985","31.57669","-111.31709","1112.2","ARIVACA, AZ US","63","0","39","0","0","","4","0","0",",0,1231,+","76",",0,0205,","36.6",",0,0718,","","","","","428.8",",0","177",",0"
"USC00020380","1986","31.57669","-111.31709","1112.2","ARIVACA, AZ US","56","0","37","0","0","","0","0","0",",0,1231,+","15",",0,1210,+","66.0",",0,0710,","","","","","420.8",",0","30",",0"
"USC00020380","1987","31.57669","-111.31709","1112.2","ARIVACA, AZ US","66","0","43","0","","","3","0","","","140",",0,1225,","55.6",",0,0811,","","","","","555.0",",0","216",",0"
"USC00020380","1988","31.57669","-111.31709","1112.2","ARIVACA, AZ US","55","0","39","0","0","","1","0","0",",0,1231,+","25",",0,0119,","70.6",",0,0724,","","","","","503.9",",0","25",",0"
"USC00020380","1989","31.57669","-111.31709","1112.2","ARIVACA, AZ US","45","0","22","0","","","0","0","","","0",",0,1231,+","45.2",",0,1005,","","","","","287.5",",0","0",",0"
"USC00020380","1990","31.57669","-111.31709","1112.2","ARIVACA, AZ US","71","0","45","0","0","","3","0","0",",0,1231,+","71",",0,0119,","39.4",",0,0831,","","","","","567.4",",0","121",",0"
"USC00020380","1991","31.57669","-111.31709","1112.2","ARIVACA, AZ US","68","0","37","0","0","","3","0","0",",0,1231,+","38",",0,1130,+","37.6",",0,0706,","","","","","395.0",",0","101",",0"
"USC00020380","1992","31.57669","-111.31709","1112.2","ARIVACA, AZ US","64","0","37","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","51.6",",0,0804,","","","","","494.2",",0","0",",0"
"USC00020380","1993","31.57669","-111.31709","1112.2","ARIVACA, AZ US","69","0","58","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","50.8",",0,0827,","","","","","706.7",",0","0",",0"
"USC00020380","1994","31.57669","-111.31709","1112.2","ARIVACA, AZ US","56","0","42","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","67.8",",0,1205,","","","","","575.0",",0","0",",0"
"USC00020380","1995","31.57669","-111.31709","1112.2","ARIVACA, AZ US","47","0","40","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","34.3",",0,1106,","","","","","470.9",",0","0",",0"
"USC00020380","1996","31.57669","-111.31709","1112.2","ARIVACA, AZ US","38","0","31","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","76.2",",0,1026,","","","","","525.7",",0","0",",0"
"USC00020380","1997","31.57669","-111.31709","1112.2","ARIVACA, AZ US","53","0","35","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","27.9",",0,0902,","","","","","394.1",",0","0",",0"
"USC00020380","1998","31.57669","-111.31709","1112.2","ARIVACA, AZ US","57","0","45","0","","","0","0","","","13",",0,1206,","77.7",",0,0720,","","","","","645.9",",0","21",",0"
"USC00020380","1999","31.57669","-111.31709","1112.2","ARIVACA, AZ US","37","0","32","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","40.6",",0,0404,","","","","","365.2",",0","0",",0"
"USC00020380","2000","31.57669","-111.31709","1112.2","ARIVACA, AZ US","51","0","42","0","0","","0","0","0",",0,1231,+","18",",0,0307,","38.1",",0,0623,","","","","","523.7",",0","28",",0"
"USC00020380","2001","31.57669","-111.31709","1112.2","ARIVACA, AZ US","53","0","43","0","1","","0","0","51",",0,0127,","0",",0,1231,+","45.2",",0,0707,","","","","","456.6",",0","0",",0"
"USC00020380","2002","31.57669","-111.31709","1112.2","ARIVACA, AZ US","38","0","33","0","0","","0","0","0","T,0,0131,+","10",",0,0130,","71.1",",0,0802,","","","","","315.4",",0","13",",0"
"USC00020380","2003","31.57669","-111.31709","1112.2","ARIVACA, AZ US","47","0","44","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","38.1",",0,0824,","","","","","511.6",",0","0",",0"
"USC00020380","2004","31.57669","-111.31709","1112.2","ARIVACA, AZ US","52","0","37","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","45.5",",0,0814,","","","","","413.9",",0","0",",0"
"USC00020380","2010","31.57669","-111.31709","1112.2","ARIVACA, AZ US","","","","","0","","0","0","0",",0,1231,+","0",",0,1231,+","","","","","","","","","0",",0"
"USC00020380","2011","31.57669","-111.31709","1112.2","ARIVACA, AZ US","49","7","36","7","","","","","","","","","51.6",",7,0718,","","","","","430.3",",7","",""
