"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00087832","1914","28.25","-81.266667","19.2","ST. CLOUD, FL US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","322.7","","322.7","6","","","","","","","",""
"USC00087832","1916","28.25","-81.266667","19.2","ST. CLOUD, FL US","","","","","","","","","","","","","0","6","336","6","110","6","","","","","36.1","6,0817,+","","","","","330.8","","330.8","6","","","","","28.21","6","",""
"USC00087832","1917","28.25","-81.266667","19.2","ST. CLOUD, FL US","","","","","73","6","63","6","","","","","0","6","340","6","103","6","","","55.1",",6,0814,","36.1","6,0728,+","","","","","","","","","833.3",",6","","","28.77","6","",""
"USC00087832","1924","28.25","-81.266667","19.2","ST. CLOUD, FL US","1787.6","","1787.6","6","","","","","0","6","0","6","0","6","323","6","116","6","1.1","6,0106,","","","36.7","6,0604,+","","","","","339.3","","339.3","6","","","22.32","6","28.06","6","16.60","6"
"USC00087832","1925","28.25","-81.266667","19.2","ST. CLOUD, FL US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","175.5","","175.5","6","","","","","","","",""
"USC00087832","1926","28.25","-81.266667","19.2","ST. CLOUD, FL US","","","","","119","6","78","6","0","","4","6","","","","","","","-0.6","6,0212,+","77.7",",6,0827,","","","0.0","6,1231","-0.6","6,0212","","","","","1447.1",",6","","","","","16.05","6"
"USC00087832","1929","28.25","-81.266667","19.2","ST. CLOUD, FL US","1938.1","","1938.1","6","127","6","96","6","0","6","0","6","0","6","343","6","77","6","1.1","6,1224,+","62.2",",6,1011,","37.8","6,0701,","","","","","214.4","","214.4","6","1246.8",",6","23.14","6","28.37","6","17.90","6"
"USC00087832","1930","28.25","-81.266667","19.2","ST. CLOUD, FL US","1605.9","","1605.9","6","","","","","0","6","0","6","0","6","313","6","56","6","1.1","6,1224,+","","","35.0","6,0809,","","","","","257.4","","257.4","6","","","21.78","6","26.19","6","17.36","6"
"USC00087832","1931","28.25","-81.266667","19.2","ST. CLOUD, FL US","1697.8","","1697.8","6","114","6","65","6","0","6","1","6","0","6","308","6","73","6","0.0","6,0115,","53.8",",6,0705,","35.0","6,0719,+","","","0.0","6,0115","542.9","","542.9","6","1013.9",",6","21.97","6","26.72","6","17.24","6"
