"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00348769","1950","35.6","-95.05","234.7","TENKILLER FERRY DAM, OK US","885.7","","885.7","0","92","0","60","0","6","","2","0","0","0","74","0","7","0","224","0","34","0","-16.7","0,1206,","51",",0,0107,+","38",",0,0104,","143.8",",0,0511,","37.8","0,0626,","","","-1.7","0,1104","-3.9","0,1110","-9.4","0,1111","-9.4","0,1111","-9.4","0,1111","-1.1","0,0406","-5.0","0,0314","-5.0","0,0314","-7.8","0,0128","-9.4","0,0107","1653.5","","1653.5","0","1156.2",",0","68",",0","15.89","0","22.13","0","9.64","0","",""
"USC00348769","1951","35.6","-95.05","234.7","TENKILLER FERRY DAM, OK US","1089.1","","1089.1","0","102","0","70","0","9","","3","0","2","0","66","0","9","0","218","0","72","0","-20.6","0,0202,","76",",0,0215,+","71",",0,0214,","102.4",",0,1027,","40.6","0,0831,+","","","-3.3","0,1102","-3.3","0,1102","-7.2","0,1103","-7.2","0,1103","-9.4","0,1118","-1.1","0,0403","-3.3","0,0319","-5.6","0,0313","-6.7","0,0214","-20.6","0,0202","1777.1","","1777.1","0","1322.1",",0","193",",0","16.17","0","22.49","0","9.84","0","",""
"USC00348769","1952","35.6","-95.05","234.7","TENKILLER FERRY DAM, OK US","1247.9","","1247.9","0","75","0","50","0","4","","2","0","0","0","67","0","0","0","225","0","109","0","-9.4","0,0123,","76",",0,1129,+","64",",0,1129,+","67.1",",0,1125,","38.9","0,0803,","","","0.0","0,1007","-3.9","0,1029","-4.4","0,1104","-7.2","0,1127","-8.9","0,1128","0.0","0,0405","-5.0","0,0323","-5.0","0,0323","-6.7","0,0124","-9.4","0,0123","1707.4","","1707.4","0","902.6",",0","128",",0","16.96","0","23.89","0","10.01","0","18757","0"
"USC00348769","1953","35.6","-95.05","234.7","TENKILLER FERRY DAM, OK US","1366.0","","1366.0","0","79","0","57","0","1","","0","0","0","0","50","0","3","0","215","0","107","0","-13.3","0,1223,","25",",0,0117,","18",",0,0117,","72.4",",0,1004,","40.0","0,0706,","","","-2.2","0,1109","-2.2","0,1109","-4.4","0,1215","-8.9","0,1222","-8.9","0,1222","-2.2","0,0304","-2.2","0,0304","-7.8","0,0222","-7.8","0,0222","-12.2","0,0116","1677.2","","1677.2","0","971.2",",0","18",",0","17.62","0","24.07","0","11.16","0","20313","0"
"USC00348769","1954","35.6","-95.05","234.7","TENKILLER FERRY DAM, OK US","1519.0","","1519.0","0","59","0","39","0","","","1","0","0","0","66","0","6","0","218","0","109","0","-15.0","0,0111,","","","46",",0,1229,","130.6",",0,0501,","43.3","0,0717,+","","","0.0","0,1030","-5.0","0,1102","-5.0","0,1102","-6.7","0,1230","","","-0.6","0,0401","-6.1","0,0315","-6.1","0,0315","-7.2","0,0314","-13.9","0,0122","1621.8","","1621.8","0","692.3",",0","46",",0","17.79","0","24.44","0","11.13","0","",""
"USC00348769","1955","35.6","-95.05","234.7","TENKILLER FERRY DAM, OK US","1135.7","","1135.7","0","82","0","55","0","1","","1","0","0","0","92","0","6","0","225","0","69","0","-15.0","0,0212,+","76",",0,0110,","76",",0,0110,","68.1",",0,0524,","37.2","0,0711,","","","-3.9","0,1103","-3.9","0,1103","-5.0","0,1109","-7.8","0,1116","-11.1","0,1209","0.0","0,0329","-3.3","0,0328","-8.9","0,0327","-8.9","0,0327","-8.9","0,0327","1874.7","","1874.7","0","829.8",",0","76",",0","15.85","0","22.12","0","9.58","0","44227","0"
"USC00348769","1956","35.6","-95.05","234.7","TENKILLER FERRY DAM, OK US","1203.8","","1203.8","0","83","0","58","0","5","","1","0","0","0","89","0","5","0","213","0","88","0","-12.8","0,0117,+","51",",0,0203,+","25",",0,0119,","51.1",",0,0525,","42.2","0,0817,","","","0.0","0,1108","-5.0","0,1109","-5.0","0,1109","-6.7","0,1127","-9.4","0,1129","-0.6","0,0320","-2.8","0,0316","-5.0","0,0204","-7.2","0,0202","-10.6","0,0120","2109.9","","2109.9","0","816.4",",0","56",",0","15.97","0","22.37","0","9.57","0","46478","0"
"USC00348769","1957","35.6","-95.05","234.7","TENKILLER FERRY DAM, OK US","990.0","","990.0","0","113","0","83","0","0","","0","0","0","0","62","0","6","0","190","0","52","0","-13.3","0,0117,+","0",",0,1231,+","0",",0,1231,+","108.0",",0,0403,","38.9","0,0730,","","","-3.9","0,1026","-3.9","0,1026","-6.1","0,1027","-10.6","0,1211","-10.6","0,1211","-1.7","0,0414","-3.3","0,0413","-5.6","0,0309","-7.8","0,0308","-8.9","0,0124","1965.8","","1965.8","0","1531.6",",0","0",",0","15.59","0","20.95","0","10.22","0","26827","0"
"USC00348769","1958","35.6","-95.05","234.7","TENKILLER FERRY DAM, OK US","980.4","","980.4","0","95","0","72","0","4","","1","0","0","0","84","0","10","0","197","0","55","0","-16.1","0,1214,","102",",0,1213,","76",",0,0313,","83.3",",0,0621,","35.0","0,0817,+","","","-2.2","0,1118","-2.2","0,1118","-5.0","0,1206","-7.2","0,1211","-9.4","0,1213","-2.2","0,0320","-2.2","0,0320","-5.0","0,0303","-10.6","0,0217","-10.6","0,0217","2169.0","","2169.0","0","1264.6",",0","76",",0","14.94","0","20.47","0","9.42","0","35903","0"
"USC00348769","1959","35.6","-95.05","234.7","TENKILLER FERRY DAM, OK US","972.7","","972.7","0","90","0","65","0","","","1","0","1","0","82","0","9","0","198","0","48","0","-17.8","0,0104,","","","25",",0,0206,","84.1",",0,0601,","35.6","0,0807,","","","-0.6","0,1105","-7.8","0,1106","-7.8","0,1106","-7.8","0,1106","-12.2","0,1117","-1.7","0,0322","-5.0","0,0307","-5.0","0,0307","-6.7","0,0207","-10.0","0,0206","2077.6","","2077.6","0","1132.6",",0","25",",0","15.08","0","21.07","0","9.10","0","44294","0"
"USC00348769","1961","35.6","-95.05","234.7","TENKILLER FERRY DAM, OK US","873.1","","873.1","0","90","0","66","0","5","","1","0","0","0","68","0","6","0","203","0","40","0","-15.0","0,0121,","127",",0,0207,","51",",0,0126,","101.9",",0,0715,","36.1","0,0809,+","","","0.0","0,1103","-12.2","0,1212","-12.2","0,1212","-12.2","0,1212","-12.2","0,1212","0.0","0,0309","-2.2","0,0225","-4.4","0,0205","-8.3","0,0130","-10.0","0,0129","1962.0","","1962.0","0","1136.5",",0","51",",0","15.13","0","20.60","0","9.65","0","39508","0"
"USC00348769","1962","35.6","-95.05","234.7","TENKILLER FERRY DAM, OK US","1197.9","","1197.9","0","96","0","55","0","5","","1","0","3","0","69","0","11","0","199","0","64","0","-20.0","0,0111,","51",",0,0112,+","41",",0,0109,","88.6",",0,1016,","41.1","0,0812,","","","0.0","0,1104","-3.3","0,1206","-7.8","0,1211","-7.8","0,1211","-15.0","0,1212","-2.2","0,0402","-2.2","0,0402","-4.4","0,0314","-8.3","0,0302","-12.2","0,0301","2098.8","","2098.8","0","864.6",",0","54",",0","16.00","0","21.62","0","10.39","0","",""
"USC00348769","1963","35.6","-95.05","234.7","TENKILLER FERRY DAM, OK US","1372.4","","1372.4","0","67","0","40","0","4","","2","0","3","0","83","0","19","0","228","0","84","0","-17.8","0,0124,+","76",",0,1224,+","51",",0,1222,","46.0",",0,0904,","40.6","0,0829,+","","","-1.1","0,1113","-3.9","0,1114","-9.4","0,1212","-9.4","0,1212","-9.4","0,1212","-0.6","0,0307","-3.3","0,0306","-5.0","0,0226","-8.9","0,0223","-8.9","0,0223","1995.6","","1995.6","0","617.8",",0","76",",0","16.55","0","22.60","0","10.50","0","36528","0"
"USC00348769","1964","35.6","-95.05","234.7","TENKILLER FERRY DAM, OK US","1157.7","","1157.7","0","82","0","56","0","4","","3","0","0","0","80","0","5","0","218","0","67","0","-16.1","0,0114,+","152",",0,0310,","152",",0,0310,","102.6",",0,0927,","41.7","0,0805,","","","-2.8","0,1120","-2.8","0,1120","-7.8","0,1121","-7.8","0,1121","-9.4","0,1130","-1.7","0,0331","-4.4","0,0330","-4.4","0,0330","-7.2","0,0310","-11.7","0,0115","1932.3","","1932.3","0","1042.7",",0","241",",0","16.33","0","22.12","0","10.54","0","41605","0"
"USC00348769","1965","35.6","-95.05","234.7","TENKILLER FERRY DAM, OK US","1158.2","","1158.2","0","78","0","55","0","4","","3","0","0","0","63","0","10","0","214","0","66","0","-12.2","0,0225,","51",",0,0224,+","51",",0,0224,+","53.6",",0,0828,","38.3","0,0725,","","","0.0","0,1127","-3.9","0,1130","","","","","","","0.0","0,0328","-3.9","0,0327","-5.0","0,0326","-6.7","0,0321","-9.4","0,0320","1954.0","","1954.0","0","888.3",",0","127",",0","16.61","0","22.20","0","11.01","0","39313","0"
"USC00348769","1966","35.6","-95.05","234.7","TENKILLER FERRY DAM, OK US","992.5","","992.5","0","82","0","49","0","11","","5","0","0","0","71","0","11","0","214","0","44","0","-17.2","0,0130,","51",",0,0222,","51",",0,0222,","61.0",",0,0209,","39.4","0,0716,","","","-6.1","0,1102","-6.1","0,1102","-6.1","0,1102","-7.2","0,1211","-12.2","0,1224","-4.4","0,0325","-4.4","0,0325","-4.4","0,0325","-7.8","0,0204","-11.1","0,0203","1755.4","","1755.4","0","893.0",",0","166",",0","15.65","0","21.32","0","9.99","0","",""
"USC00348769","1967","35.6","-95.05","234.7","TENKILLER FERRY DAM, OK US","923.8","","923.8","0","81","0","61","0","","","","","0","0","67","0","2","0","210","0","29","0","-12.2","0,0108,","","","","","72.4",",0,0506,","37.8","0,0808,","","","-1.1","0,1104","-2.2","0,1105","-7.8","0,1222","-7.8","0,1222","","","0.0","0,0319","-7.8","0,0309","-7.8","0,0309","-7.8","0,0309","-8.9","0,0308","1765.9","","1765.9","0","1023.7",",0","","","15.69","0","21.36","0","10.01","0","",""
"USC00348769","1968","35.6","-95.05","234.7","TENKILLER FERRY DAM, OK US","913.8","","913.8","0","88","0","69","0","3","","3","0","1","0","87","0","9","0","198","0","41","0","-17.8","0,0107,","102",",0,0312,","152",",0,0312,","96.5",",0,0924,","37.2","0,0810,+","","","0.0","0,1109","-5.0","0,1112","-5.0","0,1112","-6.7","0,1208","-14.4","0,1231","0.0","0,0405","-3.9","0,0324","-5.0","0,0323","-6.7","0,0229","-11.7","0,0114","2020.4","","2020.4","0","1378.5",",0","202",",0","14.98","0","20.45","0","9.52","0","",""
"USC00348769","1969","35.6","-95.05","234.7","TENKILLER FERRY DAM, OK US","","","","","78","0","57","0","3","","4","0","0","0","67","0","","","","","","","-14.4","0,0101,","127",",0,0215,","114",",0,0215,","121.7",",0,1011,","","","","","-3.3","0,1114","-3.3","0,1114","-4.4","0,1115","-7.2","0,1231","","","0.0","0,0315","-3.9","0,0312","-5.0","0,0311","-6.7","0,0310","-11.1","0,0125","","","","","1118.8",",0","266",",0","","","","","10.11","0","22497","0"
"USC00348769","1970","35.6","-95.05","234.7","TENKILLER FERRY DAM, OK US","1151.4","","1151.4","0","80","0","62","0","12","","2","0","1","0","76","0","13","0","199","0","77","0","-17.8","0,0109,","102",",0,0110,+","102",",0,0106,","85.1",",0,0923,","41.7","0,0818,","","","0.0","0,1103","-3.9","0,1116","-5.0","0,1123","-9.4","0,1124","-9.4","0,1124","-1.7","0,0402","-2.8","0,0315","-4.4","0,0313","-7.2","0,0220","-11.1","0,0204","2193.3","","2193.3","0","954.4",",0","140",",0","15.47","0","21.23","0","9.71","0","",""
"USC00348769","1971","35.6","-95.05","234.7","TENKILLER FERRY DAM, OK US","951.0","","951.0","0","85","0","62","0","","","1","0","0","0","57","0","7","0","220","0","44","0","-16.7","0,0208,","","","102",",0,0207,","87.1",",0,1003,","37.8","0,0715,","1363.5","0","0.0","0,1123","","","","","","","","","0.0","0,0406","-2.8","0,0320","-6.1","0,0303","-7.8","0,0214","-14.4","0,0210","2021.5","","2021.5","0","1068.7",",0","102",",0","15.77","0","21.41","0","10.12","0","25580","0"
"USC00348769","1972","35.6","-95.05","234.7","TENKILLER FERRY DAM, OK US","1108.3","","1108.3","0","77","0","53","0","","","","","0","0","64","0","11","0","205","0","71","0","-14.4","0,0115,","","","","","91.4",",0,1022,","38.9","0,0822,+","","","0.0","0,1119","-2.8","0,1123","-6.7","0,1205","-6.7","0,1205","-12.2","0,1206","0.0","0,0404","-5.0","0,0303","-5.0","0,0303","-6.7","0,0205","-12.2","0,0204","1658.7","","1658.7","0","804.1",",0","","","15.65","0","21.46","0","9.83","0","24729","0"
"USC00348769","1973","35.6","-95.05","234.7","TENKILLER FERRY DAM, OK US","929.0","","929.0","0","97","0","82","0","","","","","0","0","63","0","10","0","210","0","42","0","-14.4","0,0112,","","","","","70.4",",0,0416,","35.6","0,0811,","1310.1","0","0.0","0,1128","-3.3","0,1206","-5.0","0,1207","-11.7","0,1220","-11.7","0,1220","-0.6","0,0410","-4.4","0,0218","-4.4","0,0218","-8.9","0,0210","-8.9","0,0210","2163.7","","2163.7","0","1784.7",",0","","","15.69","0","21.10","0","10.27","0","24631","0"
"USC00348769","1974","35.6","-95.05","234.7","TENKILLER FERRY DAM, OK US","928.7","","928.7","0","79","0","59","0","","","","","0","0","61","0","10","0","218","0","51","0","-13.3","0,0102,+","","","","","104.6",",0,0810,","42.2","0,0723,","1411.7","0","0.0","0,1114","-6.1","0,1130","-6.1","0,1130","-7.2","0,1209","","","0.0","0,0326","-3.3","0,0325","-5.0","0,0324","-6.7","0,0322","-10.0","0,0113","1718.3","","1718.3","0","1340.3",",0","","","15.73","0","21.52","0","9.94","0","23870","0"
"USC00348769","1975","35.6","-95.05","234.7","TENKILLER FERRY DAM, OK US","1012.6","","1012.6","0","88","0","70","0","","","","","0","0","73","0","10","0","212","0","58","0","-12.8","0,1218,","","","","","73.7",",0,0222,","37.8","0,0814,+","1432.8","0","-1.1","0,1113","-2.2","0,1122","-5.0","0,1123","-8.9","0,1127","-8.9","0,1127","-3.9","0,0404","-3.9","0,0404","-4.4","0,0403","-7.8","0,0315","-8.9","0,0210","1965.9","","1965.9","0","1196.1",",0","","","15.46","0","21.32","0","9.61","0","22583","0"
"USC00348769","1976","35.6","-95.05","234.7","TENKILLER FERRY DAM, OK US","845.9","","845.9","0","82","0","62","0","","","","","0","0","82","0","5","0","213","0","47","0","-16.1","0,0109,+","","","","","100.3",",0,0420,","38.3","0,0801,+","","","-2.8","0,1105","-2.8","0,1105","-5.0","0,1112","-8.9","0,1128","-8.9","0,1128","-2.8","0,0314","-2.8","0,0314","-6.1","0,0313","-6.7","0,0222","-10.6","0,0208","1687.8","","1687.8","0","1061.8",",0","","","15.19","0","21.46","0","8.93","0","",""
