"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00125837","1934","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","103","6","68","6","","","","","","","","","","","","","","","","","","","","","68.1",",6,0816,","","","","","","","","","","","","","","","","","","","","","","","758.5",",6","","","","","","","",""
"USC00125837","1935","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","115","6","73","6","","","","","","","","","","","","","","","","","","","","","85.1",",6,0703,","","","","","","","","","","","","","","","","","","","","","","","925.7",",6","","","","","","","",""
"USC00125837","1936","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","104","6","56","6","","","","","","","","","","","","","","","","","","","","","101.1",",6,1103,","","","","","","","","","","","","","","","","","","","","","","","918.7",",6","","","","","","","",""
"USC00125837","1937","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","122","6","71","6","","","","","","","","","","","","","","","","","","","","","47.8",",6,0614,","","","","","","","","","","","","","","","","","","","","","","","886.7",",6","","","","","","","",""
"USC00125837","1938","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","126","6","77","6","","","","","","","","","","","","","","","","","","","","","50.8",",6,0626,","","","","","","","","","","","","","","","","","","","","","","","898.0",",6","","","","","","","",""
"USC00125837","1939","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","110","6","59","6","","","","","","","","","","","","","","","","","","","","","52.8",",6,0312,","","","","","","","","","","","","","","","","","","","","","","","763.7",",6","","","","","","","",""
"USC00125837","1940","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","124","6","67","6","","","","","","","","","","","","","","","","","","","","","65.3",",6,0612,","","","","","","","","","","","","","","","","","","","","","","","785.8",",6","","","","","","","",""
"USC00125837","1942","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","116","6","74","6","","","","","","","","","","","","","","","","","","","","","57.2",",6,0731,","","","","","","","","","","","","","","","","","","","","","","","1058.0",",6","","","","","","","",""
"USC00125837","1943","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","118","6","73","6","","","","","","","","","","","","","","","","","","","","","63.8",",6,0905,","","","","","","","","","","","","","","","","","","","","","","","928.4",",6","","","","","","","",""
"USC00125837","1944","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","112","6","67","6","","","","","","","","","","","","","","","","","","","","","53.3",",6,0411,","","","","","","","","","","","","","","","","","","","","","","","747.1",",6","","","","","","","",""
"USC00125837","1945","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","132","6","73","6","","","","","","","","","","","","","","","","","","","","","53.8",",6,0831,","","","","","","","","","","","","","","","","","","","","","","","1051.2",",6","","","","","","","",""
"USC00125837","1946","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","107","6","66","6","","","","","","","","","","","","","","","","","","","","","45.0",",6,1018,","","","","","","","","","","","","","","","","","","","","","","","769.4",",6","","","","","","","",""
"USC00125837","1947","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","113","6","73","6","","","","","","","","","","","","","","","","","","","","","52.6",",6,0602,","","","","","","","","","","","","","","","","","","","","","","","835.5",",6","","","","","","","",""
"USC00125837","1948","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","118","0","81","0","","","","","","","","","","","","","","","","","","","","","46.2",",0,0606,","","","","","","","","","","","","","","","","","","","","","","","965.4",",0","","","","","","","",""
"USC00125837","1949","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","117","0","71","0","","","0","0","","","","","","","","","","","","","","","0","T,0,0131,+","90.2",",0,0522,","","","","","","","","","","","","","","","","","","","","","","","1147.4",",0","0","T,0","","","","","",""
"USC00125837","1950","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","123","0","77","0","","","4","0","","","","","","","","","","","","","","","102",",0,1126,","91.9",",0,0104,","","","","","","","","","","","","","","","","","","","","","","","1127.2",",0","284",",0","","","","","",""
"USC00125837","1951","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","124","0","73","0","","","","","","","","","","","","","","","","","","","","","80.8",",0,0709,","","","","","","","","","","","","","","","","","","","","","","","966.5",",0","","","","","","","",""
"USC00125837","1952","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","116","0","72","0","","","4","0","","","","","","","","","","","","","","","102",",0,0206,","63.5",",0,0614,","","","","","","","","","","","","","","","","","","","","","","","945.4",",0","254",",0","","","","","",""
"USC00125837","1953","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","111","0","67","0","17","","5","0","","","","","","","","","","","","","102",",0,0308,","89",",0,0308,","48.5",",0,0706,","","","","","","","","","","","","","","","","","","","","","","","706.2",",0","293",",0","","","","","",""
"USC00125837","1954","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","124","0","67","0","11","","5","0","","","","","","","","","","","","","102",",0,0105,","89",",0,0105,","58.9",",0,0528,","","","","","","","","","","","","","","","","","","","","","","","944.8",",0","241",",0","","","","","",""
"USC00125837","1955","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","108","0","77","0","40","","10","0","","","","","","","","","","","","","127",",0,0130,+","76",",0,1119,+","72.1",",0,0715,","","","","","","","","","","","","","","","","","","","","","","","1031.7",",0","577",",0","","","","","",""
"USC00125837","1956","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","111","0","62","0","","","8","0","","","","","","","","","","","","","","","102",",0,0212,","78.0",",0,0522,","","","","","","","","","","","","","","","","","","","","","","","718.1",",0","406",",0","","","","","",""
"USC00125837","1957","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","129","0","82","0","","","","","","","","","","","","","","","","","","","","","99.1",",0,0717,","","","","","","","","","","","","","","","","","","","","","","","1230.0",",0","","","","","","","",""
"USC00125837","1958","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","103","0","61","0","","","","","","","","","","","","","","","","","","","","","140.7",",0,0609,","","","","","","","","","","","","","","","","","","","","","","","1045.4",",0","","","","","","","",""
"USC00125837","1959","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","106","0","66","0","","","","","","","","","","","","","","","","","","","","","70.1",",0,0427,","","","","","","","","","","","","","","","","","","","","","","","965.9",",0","","","","","","","",""
"USC00125837","1960","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","110","0","67","0","","","","","","","","","","","","","","","","","","","","","49.8",",0,0803,","","","","","","","","","","","","","","","","","","","","","","","867.1",",0","","","","","","","",""
"USC00125837","1961","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","128","0","86","0","47","","","","","","","","","","","","","","","","127",",0,0227,+","","","34.8",",0,0313,","","","","","","","","","","","","","","","","","","","","","","","958.6",",0","","","","","","","",""
"USC00125837","1962","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","97","0","61","0","","","","","","","","","","","","","","","","","","","","","69.3",",0,0703,","","","","","","","","","","","","","","","","","","","","","","","844.7",",0","","","","","","","",""
"USC00125837","1963","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","98","0","57","0","","","","","","","","","","","","","","","","","","","","","64.8",",0,0720,","","","","","","","","","","","","","","","","","","","","","","","673.1",",0","","","","","","","",""
"USC00125837","1964","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","108","0","68","0","","","","","","","","","","","","","","","","","","","","","29.2",",0,0406,","","","","","","","","","","","","","","","","","","","","","","","714.1",",0","","","","","","","",""
"USC00125837","1965","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","117","0","80","0","","","","","","","","","","","","","","","","","","","","","76.7",",0,1225,","","","","","","","","","","","","","","","","","","","","","","","1050.5",",0","","","","","","","",""
"USC00125837","1966","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","102","0","62","0","","","","","","","","","","","","","","","","","","","","","47.5",",0,1208,","","","","","","","","","","","","","","","","","","","","","","","802.8",",0","","","","","","","",""
"USC00125837","1967","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","121","0","78","0","","","","","","","","","","","","","","","","","","","","","63.0",",0,0827,","","","","","","","","","","","","","","","","","","","","","","","885.3",",0","","","","","","","",""
"USC00125837","1968","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","110","0","80","0","","","","","","","","","","","","","","","","","","","","","83.1",",0,0810,","","","","","","","","","","","","","","","","","","","","","","","1101.3",",0","","","","","","","",""
"USC00125837","1969","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","100","0","65","0","","","","","","","","","","","","","","","","","","","","","68.3",",0,0623,","","","","","","","","","","","","","","","","","","","","","","","1025.9",",0","","","","","","","",""
"USC00125837","1970","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","118","0","70","0","","","","","","","","","","","","","","","","","","","","","88.6",",0,0513,","","","","","","","","","","","","","","","","","","","","","","","1082.3",",0","","","","","","","",""
"USC00125837","1971","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","103","0","72","0","","","","","","","","","","","","","","","","","","","","","49.8",",0,0709,","","","","","","","","","","","","","","","","","","","","","","","889.0",",0","","","","","","","",""
"USC00125837","1972","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","127","0","75","0","","","","","","","","","","","","","","","","","","","","","74.7",",0,0914,","","","","","","","","","","","","","","","","","","","","","","","999.4",",0","","","","","","","",""
"USC00125837","1973","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","130","0","82","0","","","","","","","","","","","","","","","","","","","","","56.1",",0,0605,","","","","","","","","","","","","","","","","","","","","","","","1049.0",",0","","","","","","","",""
"USC00125837","1974","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","133","0","82","0","","","","","","","","","","","","","","","","","","","","","38.6",",0,0912,","","","","","","","","","","","","","","","","","","","","","","","880.9",",0","","","","","","","",""
"USC00125837","1975","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","125","0","80","0","","","","","","","","","","","","","","","","","","","","","58.2",",0,0615,","","","","","","","","","","","","","","","","","","","","","","","1112.9",",0","","","","","","","",""
"USC00125837","1976","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","100","0","58","0","","","","","","","","","","","","","","","","","","","","","38.1",",0,0217,","","","","","","","","","","","","","","","","","","","","","","","654.2",",0","","","","","","","",""
"USC00125837","1977","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","131","0","72","0","","","","","","","","","","","","","","","","","","","","","86.4",",0,0913,","","","","","","","","","","","","","","","","","","","","","","","1084.8",",0","","","","","","","",""
"USC00125837","1978","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","122","0","76","0","","","","","","","","","","","","","","","","","","","","","70.1",",0,0626,","","","","","","","","","","","","","","","","","","","","","","","797.9",",0","","","","","","","",""
"USC00125837","1979","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","130","0","71","0","","","","","","","","","","","","","","","","","","","","","38.1",",0,0412,","","","","","","","","","","","","","","","","","","","","","","","938.3",",0","","","","","","","",""
"USC00125837","1980","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","118","0","72","0","","","","","","","","","","","","","","","","","","","","","95.5",",0,0602,","","","","","","","","","","","","","","","","","","","","","","","866.7",",0","","","","","","","",""
"USC00125837","1981","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","111","0","72","0","","","","","","","","","","","","","","","","","","","","","54.4",",0,0515,","","","","","","","","","","","","","","","","","","","","","","","986.7",",0","","","","","","","",""
"USC00125837","1982","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","130","0","82","0","","","","","","","","","","","","","","","","","","","","","74.9",",0,1102,","","","","","","","","","","","","","","","","","","","","","","","1033.5",",0","","","","","","","",""
"USC00125837","1983","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","135","0","81","0","","","","","","","","","","","","","","","","","","","","","79.8",",0,1022,","","","","","","","","","","","","","","","","","","","","","","","915.6",",0","","","","","","","",""
"USC00125837","1984","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","125","0","75","0","","","","","","","","","","","","","","","","","","","","","61.7",",0,0526,","","","","","","","","","","","","","","","","","","","","","","","978.3",",0","","","","","","","",""
"USC00125837","1985","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","144","0","79","0","","","","","","","","","","","","","","","","","","","","","45.2",",0,0406,+","","","","","","","","","","","","","","","","","","","","","","","993.4",",0","","","","","","","",""
"USC00125837","1986","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","122","0","68","0","","","","","","","","","","","","","","","","","","","","","61.7",",0,0501,","","","","","","","","","","","","","","","","","","","","","","","912.9",",0","","","","","","","",""
"USC00125837","1988","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","99","0","67","0","","","","","","","","","","","","","","","","","","","","","41.9",",0,0325,","","","","","","","","","","","","","","","","","","","","","","","818.6",",0","","","","","","","",""
"USC00125837","1989","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","119","0","73","0","","","","","","","","","","","","","","","","","","","","","109.2",",0,0901,","","","","","","","","","","","","","","","","","","","","","","","1019.0",",0","","","","","","","",""
"USC00125837","1990","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","107","0","75","0","5","","4","0","","","","","","","","","","","","","178",",0,1227,","79",",0,1227,","58.7",",0,0820,+","","","","","","","","","","","","","","","","","","","","","","","1318.5",",0","265",",0","","","","","",""
"USC00125837","1991","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","99","0","79","0","10","","10","0","","","","","","","","","","","","","229",",0,0313,","152",",0,0313,","56.9",",0,1003,","","","","","","","","","","","","","","","","","","","","","","","964.0",",0","563",",0","","","","","",""
"USC00125837","1992","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","117","0","77","0","","","","","","","","","","","","","","","","","","","","","73.7",",0,1101,","","","","","","","","","","","","","","","","","","","","","","","1072.9",",0","","","","","","","",""
"USC00125837","1993","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","113","0","90","0","","","","","","","","","","","","","","","","","","","","","53.3",",0,0103,","","","","","","","","","","","","","","","","","","","","","","","1317.5",",0","","","","","","","",""
"USC00125837","1994","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","85","0","74","0","","","","","","","","","","","","","","","","","","","","","100.8",",0,0411,","","","","","","","","","","","","","","","","","","","","","","","1110.6",",0","","","","","","","",""
"USC00125837","1998","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","110","0","82","0","","","2","0","","","","","","","","","","","","","","","137",",0,0309,","69.9",",0,0721,","","","","","","","","","","","","","","","","","","","","","","","1228.3",",0","183",",0","","","","","",""
"USC00125837","1999","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","76","0","55","0","26","","8","0","","","","","","","","","","","","","356",",0,0111,","193",",0,0101,","71.6",",0,0812,","","","","","","","","","","","","","","","","","","","","","","","848.0",",0","524",",0","","","","","",""
"USC00125837","2000","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","95","0","76","0","","","10","0","","","","","","","","","","","","","","","155",",0,1213,","48.3",",0,0903,","","","","","","","","","","","","","","","","","","","","","","","971.2",",0","704",",0","","","","","",""
"USC00125837","2001","40.755","-86.76222","208.8","MONTICELLO, IN US","","","","","106","0","81","0","","","4","0","","","","","","","","","","","","","","","66",",0,0127,+","68.3",",0,0717,","","","","","","","","","","","","","","","","","","","","","","","1246.4",",0","233",",0","","","","","",""
