"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES"
"USC00155650","2005","38.0286","-85.5619","251.5","MOUNT WASHINGTON, KY US","2346.7","","2346.7","0"
