"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00317850","1949","35.26667","-81.55","237.7","SHELBY 2, NC US","0","","0","0","0",",0,1231,+","0",",0,1231,+","0",",0"
