"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000OFRA","1987","44.4833","-123.5667","1083.9","FRANKLIN RIDGE OREGON, OR US","","","","","0","U","105","U","19","U","43","U","0","U","-9.2","U,0115,","31.2","U,0831,","-1.4","U,1113","-2.6","U,1115","-4.5","U,1212","-6.9","U,1213","-0.2","U,0518","-2.9","U,0419","-5.3","U,0225","-7.3","U,0116","-9.2","U,0115","","","","","7.45","U","10.84","U","4.05","U"
"USR0000OFRA","1988","44.4833","-123.5667","1083.9","FRANKLIN RIDGE OREGON, OR US","73.3","","73.3","U","0","U","105","U","22","U","41","U","1","U","-8.8","U,0202,","34.3","U,0902,","-0.6","U,1113","-3.3","U,1123","-4.5","U,1214","","","-0.6","U,0529","-2.9","U,0504","-8.8","U,0202","-8.8","U,0202","","","4161.6","","4161.6","U","7.20","U","10.63","U","3.77","U"
