"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00235816","1944","38.38333","-90.9","156.1","MOSELLE, MO US","84","6","63","6","","","4","6","","","140",",6,0214,","105.4",",6,0423,","1021.1",",6","434",",6"
"USC00235816","1945","38.38333","-90.9","156.1","MOSELLE, MO US","104","6","85","6","","","9","6","","","140",",6,0217,","58.4",",6,0914,","1253.3",",6","559",",6"
"USC00235816","1951","38.38333","-90.9","156.1","MOSELLE, MO US","85","0","81","0","","","6","0","","","127",",0,0201,","63.5",",0,0821,","1142.6",",0","416",",0"
"USC00235816","1952","38.38333","-90.9","156.1","MOSELLE, MO US","","","","","","","3","0","","","51",",0,1202,+","","","","","203",",0"
"USC00235816","1954","38.38333","-90.9","156.1","MOSELLE, MO US","68","0","54","0","0","","0","0","0",",0,1231,+","0","T,0,0127,","43.2",",0,1012,","737.0",",0","0","T,0"
"USC00235816","1955","38.38333","-90.9","156.1","MOSELLE, MO US","65","0","51","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","61.0",",0,0923,","826.9",",0","0",",0"
"USC00235816","1956","38.38333","-90.9","156.1","MOSELLE, MO US","78","0","62","0","","","6","0","","","140",",0,0130,","61.2",",0,1207,","1003.6",",0","553",",0"
"USC00235816","1957","38.38333","-90.9","156.1","MOSELLE, MO US","100","0","83","0","","","","","","","","","273.1",",0,0615,","1704.1",",0","",""
"USC00235816","1958","38.38333","-90.9","156.1","MOSELLE, MO US","83","0","71","0","","","3","0","","","102",",0,0318,+","52.1",",0,0917,+","1002.5",",0","255",",0"
"USC00235816","1959","38.38333","-90.9","156.1","MOSELLE, MO US","84","0","62","0","","","","","","","","","63.5",",0,1104,","804.3",",0","",""
"USC00235816","1960","38.38333","-90.9","156.1","MOSELLE, MO US","94","0","65","0","","","","","","","","","54.6",",0,0701,","817.1",",0","",""
"USC00235816","1961","38.38333","-90.9","156.1","MOSELLE, MO US","103","0","81","0","","","3","0","","","89",",0,1209,","95.3",",0,0508,","1063.2",",0","139",",0"
"USC00235816","1964","38.38333","-90.9","156.1","MOSELLE, MO US","87","0","57","0","","","5","0","","","178",",0,0210,","89.2",",0,0528,","811.2",",0","623",",0"
"USC00235816","1966","38.38333","-90.9","156.1","MOSELLE, MO US","73","0","62","0","","","","","","","","","58.4",",0,0209,","889.7",",0","",""
"USC00235816","1967","38.38333","-90.9","156.1","MOSELLE, MO US","80","0","73","0","","","","","","","","","44.5",",0,0506,","1112.5",",0","",""
"USC00235816","1968","38.38333","-90.9","156.1","MOSELLE, MO US","67","0","60","0","","","","","","","","","50.8",",0,1117,","784.2",",0","",""
