"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00362442","1976","41.0","-75.16667","157.9","EAST STROUDSBURG UNIVERSITY, PA US","117","0","82","0","","","","","62.2",",0,1009,","1214.8",",0"
"USC00362442","1977","41.0","-75.16667","157.9","EAST STROUDSBURG UNIVERSITY, PA US","142","0","93","0","61","","254",",0,0206,+","58.7",",0,0322,","1299.4",",0"
"USC00362442","1982","41.0","-75.16667","157.9","EAST STROUDSBURG UNIVERSITY, PA US","141","0","75","0","64","","254",",0,0127,+","82.6",",0,0825,","1271.7",",0"
