"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USW00014824","1948","45.7438","-87.0406","180.1","ESCANABA, MI US","128.7","","128.7","0","114","0","60","0","99","","11","0","31","0","151","0","80","0","88","0","1","0","-27.2","0,0124,+","305",",0,0302,+","132",",0,0227,","43.7",",0,0810,","35.6","0,0705,","0.0","0,1003","-4.4","0,1017","-4.4","0,1017","-8.3","0,1201","-11.1","0,1210","0.0","0,0507","-5.0","X,0417","-5.0","X,0417","-7.2","X,0330","-10.6","X,0328","","","","","606.7",",0","928",",0","5.72","0","10.15","0","1.28","0"
"USW00014824","1949","45.7438","-87.0406","180.1","ESCANABA, MI US","186.6","","186.6","0","137","0","61","0","90","","16","0","11","0","149","0","74","0","88","0","1","0","-22.8","0,0130,","406",",0,0206,+","163",",0,1126,","68.3",",0,0703,","33.9","0,0808,","-0.6","0,0929","-2.2","0,1024","-4.4","0,1103","-8.9","0,1121","-8.9","0,1121","-2.8","0,0424","-2.8","0,0424","-6.1","0,0402","-6.7","0,0320","-13.3","0,0319","4352.3","","4352.3","0","694.0",",0","1126",",0","6.57","0","10.81","0","2.33","0"
"USW00014824","1950","45.7438","-87.0406","180.1","ESCANABA, MI US","42.0","","42.0","0","131","0","68","0","134","","20","0","24","0","176","0","94","0","45","0","0","0","-28.3","0,0130,","483",",0,0126,+","229",",0,0125,","39.9",",0,0729,","30.0","0,0729,+","0.0","0,0924","-2.8","0,1104","-6.1","0,1110","-11.1","0,1111","-11.1","0,1111","-0.6","0,0516","-2.2","0,0427","-5.0","0,0415","-7.8","0,0413","-8.9","0,0412","4872.7","","4872.7","0","682.6",",0","1852",",0","4.16","0","8.52","0","-0.19","0"
"USW00014824","1951","45.7438","-87.0406","180.1","ESCANABA, MI US","64.7","","64.7","0","143","0","79","0","108","","17","0","24","0","156","0","87","0","58","0","0","0","-30.0","0,0130,","457",",0,0212,+","152",",0,0228,","87.4",",0,0726,","30.6","0,0725,","0.0","0,1024","-2.8","0,1027","-4.4","0,1031","-8.3","0,1101","-12.2","0,1102","-2.2","0,0513","-2.2","0,0513","-13.3","0,0326","-13.3","0,0326","-13.3","0,0326","4853.5","","4853.5","0","944.8",",0","1488",",0","4.97","0","8.94","0","1.01","0"
"USW00014824","1952","45.7438","-87.0406","180.1","ESCANABA, MI US","120.2","","120.2","0","117","0","58","0","101","","17","0","6","0","160","0","73","0","75","0","0","0","-23.3","0,0130,+","432",",0,0125,","150",",0,0122,","51.1",",0,0722,","31.7","0,0606,","-1.1","0,1003","-3.3","0,1005","-5.6","0,1017","-11.1","0,1128","-11.1","0,1128","-1.7","0,0424","-3.3","0,0412","-8.9","0,0411","-8.9","0,0411","-8.9","0,0411","4736.4","","4736.4","0","717.4",",0","1297",",0","6.43","0","10.70","0","2.16","0"
"USW00014824","1953","45.7438","-87.0406","180.1","ESCANABA, MI US","166.8","","166.8","0","120","0","64","0","65","","13","0","7","0","148","0","60","0","83","0","1","0","-22.2","0,0222,","457",",0,0221,+","173",",0,0202,","99.6",",0,0630,","35.6","0,0901,","-1.1","0,1027","-2.2","0,1101","-4.4","0,1104","-6.7","0,1128","-12.2","0,1215","-1.7","0,0428","-2.8","0,0420","-4.4","0,0330","-7.8","0,0309","-12.8","0,0308","4474.3","","4474.3","0","719.9",",0","1202",",0","6.97","0","11.14","0","2.81","0"
"USW00014824","1954","45.7438","-87.0406","180.1","ESCANABA, MI US","98.3","","98.3","0","138","0","62","0","80","","14","0","11","0","156","0","73","0","71","0","1","0","-26.7","0,0117,","483",",0,0121,+","201",",0,0111,","46.0",",0,0426,","32.8","0,0712,","-1.1","0,1007","-4.4","0,1030","-4.4","0,1030","-7.2","0,1202","-8.9","0,1203","0.0","0,0509","-3.9","0,0506","-5.0","0,0505","-13.9","0,0404","-13.9","0,0404","4340.4","","4340.4","0","808.0",",0","1256",",0","6.15","0","10.14","0","2.17","0"
"USW00014824","1955","45.7438","-87.0406","180.1","ESCANABA, MI US","255.0","","255.0","0","128","0","61","0","117","","23","0","17","0","154","0","94","0","96","0","3","0","-21.7","0,0127,","330",",0,1231,+","165",",0,1129,","25.1",",0,1005,+","37.8","0,0821,","-1.7","0,1024","-2.8","0,1107","-4.4","0,1114","-10.0","0,1116","-10.0","0,1116","-1.1","0,0509","-2.2","0,0404","-8.9","0,0329","-8.9","0,0329","-8.9","0,0329","4411.6","","4411.6","0","591.0",",0","1666",",0","6.60","0","11.01","0","2.18","0"
"USW00014824","1956","45.7438","-87.0406","180.1","ESCANABA, MI US","82.1","","82.1","0","125","0","64","0","136","","16","0","10","0","168","0","83","0","59","0","1","0","-25.6","0,0121,","533",",0,0312,+","163",",0,0307,","45.5",",0,0613,","34.4","0,0612,","-0.6","0,0920","-2.8","0,1109","-5.6","0,1110","-7.8","0,1117","-13.3","0,1122","-0.6","0,0516","-2.8","0,0507","-4.4","0,0430","-6.7","0,0401","-11.1","0,0324","4808.3","","4808.3","0","618.0",",0","1332",",0","5.39","0","9.72","0","1.06","0"
"USW00014824","1957","45.7438","-87.0406","180.1","ESCANABA, MI US","101.2","","101.2","0","124","0","70","0","105","","17","0","16","0","158","0","78","0","73","0","0","0","-23.9","0,0114,","254",",0,0224,+","107",",0,0404,","45.7",",0,0823,","28.9","0,0615,","-1.1","0,0927","-2.2","0,1026","-5.6","0,1109","-7.2","0,1110","-8.9","0,1122","0.0","0,0503","-2.2","0,0415","-6.1","0,0412","-6.7","0,0410","-15.0","0,0310","4719.5","","4719.5","0","773.5",",0","1079",",0","5.59","0","9.83","0","1.35","0"
"USW00014824","1958","45.7438","-87.0406","180.1","ESCANABA, MI US","86.3","","86.3","0","118","0","62","0","101","","13","0","21","0","159","0","72","0","61","0","0","0","-22.8","0,0217,+","305",",0,1221,+","122",",0,0406,","77.5",",0,0704,","31.7","0,0805,+","0.0","0,1001","-3.3","0,1107","-8.9","0,1126","-8.9","0,1126","-8.9","0,1126","-2.2","0,0509","-2.2","0,0509","-5.0","0,0429","-6.7","0,0325","-12.2","0,0309","4624.6","","4624.6","0","689.2",",0","966",",0","5.64","0","10.02","0","1.27","0"
"USW00014824","1959","45.7438","-87.0406","180.1","ESCANABA, MI US","176.6","","176.6","0","120","0","70","0","104","","17","0","29","0","167","0","97","0","84","0","0","0","-26.7","0,0123,","508",",0,0308,+","193",",0,0306,","42.4",",0,0711,","31.1","0,0731,","0.0","0,0917","-2.2","0,1028","-8.3","0,1106","-8.3","0,1106","-10.6","0,1107","-1.7","0,0515","-3.9","0,0421","-4.4","0,0413","-10.6","0,0328","-10.6","0,0328","4936.7","","4936.7","0","811.0",",0","1456",",0","5.32","0","9.49","0","1.16","0"
"USW00014824","1961","45.7438","-87.0406","180.1","ESCANABA, MI US","144.1","","144.1","0","121","0","61","0","96","","14","0","16","0","153","0","73","0","85","0","3","0","-23.9","0,0123,","432",",0,1218,+","191",",0,1212,","41.4",",0,0416,","34.4","0,0629,","-0.6","0,1027","-2.8","0,1106","-4.4","0,1108","-7.2","0,1119","-11.7","0,1207","-1.7","0,0510","-2.2","0,0501","-4.4","0,0409","-6.7","0,0408","-10.6","0,0318","4661.2","","4661.2","0","701.7",",0","1132",",0","6.02","0","10.28","0","1.77","0"
"USW00014824","1962","45.7438","-87.0406","180.1","ESCANABA, MI US","58.0","","58.0","0","130","0","61","0","102","","21","0","27","0","159","0","84","0","73","0","0","0","-28.3","0,0302,+","914",",0,0228,+","267",",0,0213,","31.2",",0,0618,","29.4","0,0629,","-0.6","0,1023","-3.3","0,1024","-5.0","0,1118","-8.3","0,1208","-10.0","0,1209","0.0","0,0509","-3.3","0,0420","-5.0","0,0416","-7.8","0,0403","-8.9","0,0323","4744.3","","4744.3","0","624.9",",0","1919",",0","5.19","0","9.41","0","0.97","0"
"USW00014824","1963","45.7438","-87.0406","180.1","ESCANABA, MI US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5030.8","","5030.8","0","","","","","","","","","",""
"USW00014824","1966","45.7438","-87.0406","180.1","ESCANABA, MI US","173.8","","173.8","0","136","0","68","0","92","","20","0","16","0","173","0","79","0","84","0","7","0","-27.2","0,0128,","152",",0,1129,","79",",0,0426,","44.5",",0,0604,","34.4","0,0712,+","0.0","0,1006","-2.8","0,1029","-4.4","0,1030","-6.7","0,1102","-9.4","0,1112","-0.6","0,0511","-3.9","0,0510","-6.7","0,0403","-6.7","0,0403","-10.6","0,0328","","","","","691.6",",0","1238",",0","5.89","0","10.29","0","1.49","0"
"USW00014824","1967","45.7438","-87.0406","180.1","ESCANABA, MI US","64.1","","64.1","0","140","0","65","0","109","","14","0","23","0","181","0","73","0","70","0","0","0","-27.8","0,0118,","533",",0,0228,","122",",0,0116,","30.5",",0,0124,","31.1","0,0723,+","0.0","0,0928","-2.2","0,1027","-4.4","0,1104","-6.7","0,1105","-8.9","0,1106","-1.1","0,0522","-2.8","0,0504","-4.4","0,0425","-7.8","0,0411","-9.4","0,0319","4795.5","","4795.5","0","608.8",",0","1247",",0","4.91","0","9.63","0","0.20","0"
"USW00014824","1968","45.7438","-87.0406","180.1","ESCANABA, MI US","79.2","","79.2","0","147","0","73","0","100","","17","0","20","0","157","0","78","0","68","0","0","0","-28.3","0,0107,","508",",0,1231,","198",",0,1219,","63.5",",0,0819,","31.7","0,0806,","-0.6","0,1024","-2.2","0,1111","-4.4","0,1119","-9.4","0,1205","-9.4","0,1205","0.0","0,0510","-2.2","0,0425","-9.4","0,0405","-9.4","0,0405","-9.4","0,0405","4884.6","","4884.6","0","813.7",",0","1357",",0","5.83","0","10.18","0","1.47","0"
"USW00014824","1969","45.7438","-87.0406","180.1","ESCANABA, MI US","179.2","","179.2","0","139","0","67","0","123","","19","0","9","0","160","0","80","0","77","0","0","0","-25.0","0,0101,","813",",0,0118,","196",",0,0108,","83.6",",0,0626,","30.6","0,0711,","-1.1","0,1014","-2.2","0,1021","-5.6","0,1022","-9.4","0,1114","-9.4","0,1114","-1.7","0,0429","-2.2","0,0411","-5.0","0,0401","-15.0","0,0331","-15.0","0,0331","4592.2","","4592.2","0","643.2",",0","1477",",0","5.95","0","10.23","0","1.66","0"
"USW00014824","1970","45.7438","-87.0406","180.1","ESCANABA, MI US","","","","","140","0","65","0","","","20","0","","","","","","","","","","","","","","","152",",0,1204,+","36.1",",0,1028,","","","","","","","","","","","","","","","","","","","","","","","4826.1","","4826.1","0","664.5",",0","1704",",0","","","","","",""
"USW00014824","1971","45.7438","-87.0406","180.1","ESCANABA, MI US","","","","","126","0","79","0","","","28","0","20","0","149","0","","","","","","","-27.2","0,0202,","","","152",",0,0205,","31.8",",0,0629,","","","-1.1","0,1101","-7.2","0,1106","-7.2","0,1106","-7.2","0,1106","-9.4","0,1122","-0.6","0,0512","-2.2","0,0430","-5.6","0,0414","-6.7","0,0406","-11.1","0,0404","","","","","741.1",",0","1750",",0","","","","","0.80","0"
"USW00014824","1972","45.7438","-87.0406","180.1","ESCANABA, MI US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4980.2","","4980.2","0","","","","","","","","","",""
