"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0011C04S","1989","46.35","-111.85","2097.0","TIZER BASIN, MT US","","","","","123","T","123","T","","","","","","","84","T","49","T","0","T","","","","","30.5",",T,1214,","28.8","T,0707,","","","","","","","","","","","","","","","","","","","","","","","","","738.0",",T","","","7.78","T","",""
"USS0011C04S","1990","46.35","-111.85","2097.0","TIZER BASIN, MT US","","","","","106","T","106","T","","","","","","","80","T","54","T","0","T","","","","","38.1",",T,0524,","29.7","T,0630,","","","","","","","","","","","","","","","","","","","","","","","","","582.2",",T","","","8.20","T","",""
"USS0011C04S","1991","46.35","-111.85","2097.0","TIZER BASIN, MT US","","","","","114","T","114","T","","","","","","","84","T","58","T","0","T","","","","","27.9",",T,0827,+","28.8","T,0810,","","","","","","","","","","","","","","","","","","","","","","","","","760.6",",T","","","8.46","T","",""
"USS0011C04S","1992","46.35","-111.85","2097.0","TIZER BASIN, MT US","","","","","106","T","106","T","","","","","","","64","T","46","T","0","T","","","","","38.1",",T,1004,","27.5","T,0819,","","","","","","","","","","","","","","","","","","","","","4890.2","","4890.2","","617.7",",T","","","9.08","T","",""
"USS0011C04S","1993","46.35","-111.85","2097.0","TIZER BASIN, MT US","","","","","121","T","121","T","","","","","","","","","","","","","","","","","48.3",",T,0703,","","","","","","","","","","","","","","","","","","","","","","","","","","","940.9",",T","","","","","",""
"USS0011C04S","1994","46.35","-111.85","2097.0","TIZER BASIN, MT US","","","","","110","T","110","T","","","","","","","","","","","","","","","","","27.9",",T,1126,","","","","","","","","","","","","","","","","","","","","","","","","","","","612.4",",T","","","","","",""
"USS0011C04S","1995","46.35","-111.85","2097.0","TIZER BASIN, MT US","0.0","","0.0","T","123","T","123","T","","","26","T","261","T","71","T","42","T","0","T","-28.9","T,0212,","","","30.5",",T,0512,","27.5","T,0821,","-1.8","T,0809","-2.6","T,0814","-8.3","T,0920","-8.3","T,0920","-12.1","T,0921","-2.1","T,0731","-2.4","T,0630","-4.8","T,0527","-11.1","T,0514","-11.1","T,0514","6118.2","","6118.2","T","754.7",",T","1.41","T","7.86","T","-5.05","T"
"USS0011C04S","1996","46.35","-111.85","2097.0","TIZER BASIN, MT US","0.1","","0.1","T","138","T","138","T","","","43","T","267","T","93","T","57","T","0","T","-35.0","T,0202,","","","35.6",",T,0828,","28.7","T,0811,","-1.6","T,0804","-2.7","T,0819","-8.6","T,0923","-8.6","T,0923","-10.5","T,1016","-0.1","T,0719","-2.7","T,0620","-4.8","T,0521","-7.5","T,0506","-11.6","T,0505","6239.4","","6239.4","T","667.7",",T","0.85","T","7.61","T","-5.91","T"
"USS0011C04S","1997","46.35","-111.85","2097.0","TIZER BASIN, MT US","0.0","","0.0","T","152","T","152","T","","","35","T","247","T","88","T","34","T","0","T","-31.6","T,0111,","","","27.9",",T,0501,","27.3","T,0722,","-0.2","T,0913","-2.7","T,0918","-4.9","T,1005","-7.4","T,1006","-11.8","T,1024","-1.5","T,0711","-2.3","T,0625","-6.6","T,0519","-6.7","T,0518","-21.3","T,0412","6230.3","","6230.3","T","779.1",",T","1.45","T","7.97","T","-5.07","T"
"USS0011C04S","1998","46.35","-111.85","2097.0","TIZER BASIN, MT US","0.9","","0.9","T","133","T","133","T","","","16","T","250","T","66","T","54","T","0","T","-36.5","T,1220,","","","40.6",",T,0616,","28.7","T,0717,","-1.5","T,0921","-2.2","T,1003","-4.4","T,1004","-7.1","T,1016","-9.3","T,1104","-0.9","T,0628","-2.2","T,0609","-4.7","T,0605","-9.0","T,0426","-9.0","T,0426","6072.1","","6072.1","T","675.5",",T","2.52","T","8.74","T","-3.69","T"
