"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00158807","1944","36.86667","-85.15","180.1","WOLF CREEK DAM, KY US","","","","","120","6","96","6","","","","","","","","","","","","","","","","","","","","","50.8",",6,0929,","","","","","","","","","","","","","","","","","","","","","","","","","","","1335.7",",6","","","","","","","","","",""
"USC00158807","1945","36.86667","-85.15","180.1","WOLF CREEK DAM, KY US","","","","","114","6","86","6","","","","","","","","","","","","","","","","","","","","","68.6",",6,1103,","","","","","","","","","","","","","","","","","","","","","","","","","","","1271.2",",6","","","","","","","","","",""
"USC00158807","1946","36.86667","-85.15","180.1","WOLF CREEK DAM, KY US","","","","","101","6","82","6","","","","","","","","","","","","","","","","","","","","","105.4",",6,0107,","","","","","","","","","","","","","","","","","","","","","","","","","","","1264.3",",6","","","","","","","","","",""
"USC00158807","1947","36.86667","-85.15","180.1","WOLF CREEK DAM, KY US","","","","","117","6","82","6","","","","","","","","","","","","","","","","","","","","","43.4",",6,0101,","","","","","","","","","","","","","","","","","","","","","","","","","","","1044.9",",6","","","","","","","","","",""
"USC00158807","1948","36.86667","-85.15","180.1","WOLF CREEK DAM, KY US","","","","","115","0","83","0","","","","","","","","","","","","","","","","","","","","","77.7",",0,1216,","","","","","","","","","","","","","","","","","","","","","","","","","","","1361.5",",0","","","","","","","","","",""
"USC00158807","1949","36.86667","-85.15","180.1","WOLF CREEK DAM, KY US","846.9","","846.9","0","129","0","92","0","","","","","0","0","82","0","4","0","208","0","52","0","-10.6","0,0201,","","","","","59.9",",0,0616,","36.1","0,0729,","0.0","0,1101","-2.2","0,1103","-5.6","0,1122","-6.7","0,1203","-10.0","0,1216","0.0","0,0421","-2.2","0,0320","-7.8","0,0316","-7.8","0,0316","-8.9","0,0301","1789.6","","1789.6","0","1417.4",",0","","","15.34","0","22.01","0","8.68","0","",""
"USC00158807","1950","36.86667","-85.15","180.1","WOLF CREEK DAM, KY US","758.6","","758.6","0","141","0","106","0","","","","","1","0","91","0","7","0","212","0","23","0","-17.8","0,1125,","","","","","54.6",",0,0621,+","34.4","0,0627,","0.0","0,1105","-4.4","0,1111","-4.4","0,1111","-10.0","0,1124","-10.0","0,1124","-2.2","0,0421","-2.2","0,0421","-4.4","0,0414","-6.7","0,0303","","","2004.6","","2004.6","0","1924.4",",0","","","14.57","0","20.71","0","8.44","0","",""
"USC00158807","1951","36.86667","-85.15","180.1","WOLF CREEK DAM, KY US","811.6","","811.6","0","130","0","98","0","","","","","2","0","77","0","10","0","195","0","65","0","-26.7","0,0202,","","","","","76.5",",0,0201,","38.3","0,0901,","-7.2","0,1103","-7.2","0,1103","-7.2","0,1103","-7.2","0,1103","-8.9","0,1120","-0.6","0,0418","-3.9","0,0325","-5.6","0,0322","-10.0","0,0209","-10.0","0,0209","2174.9","","2174.9","0","1684.4",",0","","","14.53","0","21.11","0","7.96","0","",""
"USC00158807","1952","36.86667","-85.15","180.1","WOLF CREEK DAM, KY US","","","","","102","0","76","0","","","","","","","","","","","","","","","","","","","","","95.8",",0,0322,","","","","","","","","","","","","","","","","","","","","","","","","","","","1131.5",",0","","","","","","","","","",""
"USC00158807","1953","36.86667","-85.15","180.1","WOLF CREEK DAM, KY US","840.4","","840.4","0","112","0","72","0","","","","","0","0","95","0","3","0","205","0","72","0","-15.6","0,1219,+","","","","","56.4",",0,0905,","38.9","0,0930,+","-2.2","0,1030","-2.2","0,1030","-8.3","0,1107","-8.3","0,1107","-13.3","0,1217","-1.1","0,0422","-3.3","0,0328","-6.7","0,0223","-6.7","0,0223","","","","","","","1021.5",",0","","","14.76","0","22.19","0","7.33","0","18316","0"
"USC00158807","1954","36.86667","-85.15","180.1","WOLF CREEK DAM, KY US","","","","","115","0","77","0","2","","2","0","0","0","106","0","","","","","","","-16.1","0,0113,","76",",0,0111,","76",",0,0111,","69.3",",0,0723,","","","0.0","0,1021","-3.9","0,1031","-7.8","0,1103","-7.8","0,1103","","","0.0","0,0510","-2.8","0,0403","-5.0","0,0323","-7.2","0,0317","-8.9","0,0305","2308.5","","2308.5","0","1182.1",",0","104",",0","","","","","6.69","0","18679","0"
"USC00158807","1955","36.86667","-85.15","180.1","WOLF CREEK DAM, KY US","","","","","119","0","84","0","","","1","0","0","0","107","0","","","","","","","-16.7","0,0214,","","","25",",0,0129,","84.6",",0,0930,","","","-0.6","0,1025","-5.0","0,1104","-5.0","0,1104","-6.7","0,1109","-9.4","0,1128","-2.2","0,0409","-2.2","0,0409","-5.0","0,0330","-8.9","0,0328","-8.9","0,0328","","","","","1237.9",",0","25",",0","","","","","6.69","0","",""
