"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0009J08S","1986","40.91","-109.96","2787.4","HICKERSON PARK, UT US","","","","","102","T","102","T","","","","","","","","","","","","","","","","","35.6",",T,0402,","","","","","","","","","","","","","","","","","","","","","","","","","","","633.8",",T","","","","","",""
"USS0009J08S","1987","40.91","-109.96","2787.4","HICKERSON PARK, UT US","","","","","113","T","113","T","","","","","","","","","","","","","","","","","40.6",",T,0316,","","","","","","","","","","","","","","","","","","","","","","","","","","","608.1",",T","","","","","",""
"USS0009J08S","1988","40.91","-109.96","2787.4","HICKERSON PARK, UT US","","","","","84","T","84","T","","","","","","","","","","","","","","","","","22.9",",T,1114,+","","","","","","","","","","","","","","","","","","","","","","","","","","","450.7",",T","","","","","",""
"USS0009J08S","1989","40.91","-109.96","2787.4","HICKERSON PARK, UT US","","","","","89","T","89","T","","","","","","","46","T","58","T","0","T","","","","","25.4",",T,0814,","31.0","T,0706,","","","","","","","","","","","","","","","","","","","","","","","","","488.8",",T","","","10.78","T","",""
"USS0009J08S","1990","40.91","-109.96","2787.4","HICKERSON PARK, UT US","","","","","103","T","103","T","","","","","","","54","T","64","T","0","T","","","","","20.3",",T,0424,","29.8","T,0629,","","","","","","","","","","","","","","","","","","","","","","","","","465.1",",T","","","10.66","T","",""
"USS0009J08S","1991","40.91","-109.96","2787.4","HICKERSON PARK, UT US","","","","","116","T","116","T","","","","","","","54","T","44","T","0","T","","","","","30.5",",T,1027,","27.0","T,0831,+","","","","","","","","","","","","","","","","","","","","","","","","","630.2",",T","","","10.13","T","",""
"USS0009J08S","1992","40.91","-109.96","2787.4","HICKERSON PARK, UT US","","","","","91","T","91","T","","","","","","","44","T","55","T","0","T","","","","","43.2",",T,0304,","26.5","T,0813,","","","","","","","","","","","","","","","","","","","","","","","","","480.8",",T","","","11.12","T","",""
"USS0009J08S","1993","40.91","-109.96","2787.4","HICKERSON PARK, UT US","","","","","109","T","109","T","","","","","","","","","","","","","","","","","27.9",",T,1018,","","","","","","","","","","","","","","","","","","","","","","","","","","","495.5",",T","","","","","",""
"USS0009J08S","1994","40.91","-109.96","2787.4","HICKERSON PARK, UT US","","","","","85","T","85","T","","","","","","","","","","","","","","","","","35.6",",T,0818,","","","","","","","","","","","","","","","","","","","","","","","","","","","483.8",",T","","","","","",""
"USS0009J08S","1995","40.91","-109.96","2787.4","HICKERSON PARK, UT US","0.0","","0.0","T","115","T","115","T","","","42","T","282","T","27","T","56","T","0","T","-26.9","T,0215,","","","27.9",",T,0822,","28.0","T,0729,","-1.8","T,0801","-2.2","T,0912","-9.1","T,0921","-9.1","T,0921","-9.1","T,0921","-5.0","T,0731","-5.0","T,0731","-5.0","T,0731","-8.1","T,0607","-11.7","T,0513","5918.3","","5918.3","T","584.4",",T","2.37","T","11.02","T","-6.28","T"
