"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"US1OHWD0019","2016","41.3873","-83.6785","205.7","BOWLING GREEN 1.7 WNW, OH US","120","N","83","N","61.5",",N,0918,","917.0",",N"
"US1OHWD0019","2017","41.3873","-83.6785","205.7","BOWLING GREEN 1.7 WNW, OH US","124","N","84","N","56.9",",N,0701,","1079.4",",N"
