"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00046174","2003","38.0047","-120.4863","292.6","NEW MELONES DAM HQ, CA US","","","","","91","0","51","0","0","","0","0","","","","","0","0","187","0","112","0","","","0",",0,1231,+","0",",0,1231,+","36.3",",0,1225,","42.8","0,0730,","1840.5","0","","","","","","","","","","","","","","","","","","","      9.69","0,P,N","     22.37","0,P,N","576.1",",0","0",",0","","","24.39","0","","","13902","0"
"USC00046174","2004","38.0047","-120.4863","292.6","NEW MELONES DAM HQ, CA US","991.6","","991.6","0","72","0","39","0","0","","0","0","0","0","12","0","0","0","209","0","105","0","-3.3","0,0204,","0",",0,1231,+","0",",0,1231,+","52.6",",0,1231,","40.0","0,0814,+","1955.7","0","0.0","0,1129","","","","","","","-3.3","0,0204","-3.3","0,0204","","","1310.7","","1310.7","0","      8.93","0,P,N","     21.97","0,P,N","580.6",",0","0",",0","17.13","0","24.14","0","10.13","0","13535","0"
"USC00046174","2005","38.0047","-120.4863","292.6","NEW MELONES DAM HQ, CA US","","","","","108","0","66","0","0","","0","0","","","","","0","0","208","0","80","0","","","0",",0,1231,+","0",",0,1231,+","58.4",",0,1226,","42.8","0,0717,","1742.9","0","","","","","","","","","","","","","","","","","","","      9.41","0,P,N","     22.18","0,P,N","1082.3",",0","0",",0","","","23.85","0","","","8992","0"
"USC00046174","2007","38.0047","-120.4863","292.6","NEW MELONES DAM HQ, CA US","934.1","","934.1","0","66","0","38","0","0","","0","0","0","0","19","0","0","0","224","0","93","0","-4.4","0,0113,","0",",0,1231,+","0",",0,1231,+","37.6",",0,1219,","43.3","0,0706,","","","-0.6","0,1209","-2.2","0,1227","","","","","0.0","0,0228","-2.2","0,0118","-4.4","0,0113","1318.9","","1318.9","0","","","     22.63","0,P,N","521.8",",0","0",",0","17.02","0","24.38","0","9.66","0","",""
"USC00046174","2008","38.0047","-120.4863","292.6","NEW MELONES DAM HQ, CA US","1042.9","","1042.9","0","72","0","40","0","0","","0","0","0","0","14","0","0","0","216","0","110","0","-7.2","0,1216,","0",",0,1231,+","0",",0,1231,+","46.0",",0,0105,","44.4","0,0710,","1956.8","0","0.0","0,1204","-7.2","0,1216","-7.2","0,1216","-7.2","0,1216","0.0","0,0522","","","","","1473.6","","1473.6","0","","","","","545.5",",0","0",",0","17.29","0","24.87","0","9.71","0","",""
"USC00046174","2009","38.0047","-120.4863","292.6","NEW MELONES DAM HQ, CA US","1055.3","","1055.3","0","86","0","43","0","0","","0","0","0","0","17","0","0","0","209","0","106","0","-3.9","0,1208,","0",",0,1231,+","0",",0,1231,+","50.0",",0,1014,","43.3","0,0725,+","1896.2","0","-1.1","0,1206","-3.9","0,1208","","","","","0.0","0,0415","","","","","1420.0","","1420.0","0","","","","","625.8",",0","0",",0","17.12","0","24.39","0","9.84","0","",""
"USC00046174","2010","38.0047","-120.4863","292.6","NEW MELONES DAM HQ, CA US","916.2","","916.2","0","101","0","67","0","0","","0","0","0","0","8","0","0","0","198","0","92","0","-2.2","0,1231,+","0",",0,1231,+","0",",0,1231,+","69.1",",0,1229,","42.2","0,0826,+","1690.3","0","-1.1","0,1124","-2.2","0,1230","","","","","0.0","0,0314","","","","","1592.8","","1592.8","0","     10.17","0,P,N","     22.96","0,P,N","1208.6",",0","0",",0","16.47","0","23.18","0","9.76","0","16948","0"
"USC00046174","2011","38.0047","-120.4863","292.6","NEW MELONES DAM HQ, CA US","965.8","","965.8","K","74","K","48","K","","","","","0","K","10","K","0","K","196","K","90","K","-2.2","K,0226,","","","","","55.9",",K,0321,","39.4","K,0706,","1737.0","K","0.0","K,1205","","","","","","","-0.6","K,0520","-2.2","K,0226","","","1590.0","","1590.0","K","","","","","766.2",",K","","","16.52","K","23.38","K","9.67","K","18178","K"
"USC00046174","2012","38.0047","-120.4863","292.6","NEW MELONES DAM HQ, CA US","1101.3","","1101.3","7","81","7","49","7","","","","","0","7","9","7","0","7","212","7","109","7","-1.7","7,1219,+","","","","","64.0",",7,0121,","42.8","7,0813,+","2016.7","7","-1.7","7,1218","","","","","","","0.0","K,0319","","","","","1391.8","","1391.8","7","","","","","779.7",",7","","","17.54","7","24.74","7","10.34","7","15408","7"
"USC00046174","2013","38.0047","-120.4863","292.6","NEW MELONES DAM HQ, CA US","1053.5","","1053.5","7","41","7","21","7","","","","","0","7","21","7","0","7","233","7","104","7","-3.3","7,1209,+","","","","","34.3",",7,0331,","42.8","7,0702,+","2158.3","7","-1.7","7,1204","-2.2","7,1205","","","","","-0.6","7,0226","-2.2","7,0114","","","1276.5","","1276.5","7","","","","","223.7",",7","","","17.81","7","25.32","7","10.30","7","19079","7"
"USC00046174","2014","38.0047","-120.4863","292.6","NEW MELONES DAM HQ, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1109.1","","1109.1","","","","","","","","","","","","","","","","",""
"USC00046174","2016","38.0047","-120.4863","292.6","NEW MELONES DAM HQ, CA US","1020.8","","1020.8","7","69","7","43","7","0","","0","7","0","7","14","7","0","7","236","7","107","7","-1.7","7,0102,+","0",",7,1231,+","0",",7,1231,+","50.8",",7,1216,","43.3","7,0630,","","","0.0","7,1202","","","","","","","-0.6","7,0202","","","","","1378.7","","1378.7","7","","","","","835.3",",7","0",",7","17.59","7","25.03","7","10.15","7","",""
"USC00046174","2017","38.0047","-120.4863","292.6","NEW MELONES DAM HQ, CA US","1195.1","","1195.1","7","77","7","57","7","0","","0","7","0","7","9","7","0","7","211","7","104","7","-0.6","7,1222,+","0",",7,1231,+","0",",7,1231,+","60.5",",7,0111,","43.9","7,0622,","1844.0","7","-0.6","7,1221","","","","","","","0.0","7,0306","","","","","1420.2","","1420.2","7","     12.07","7,P,N","     23.77","7,P,N","999.5",",7","0",",7","17.87","7","24.73","7","11.00","7","21079","7"
