"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000WELL","2014","48.1578","-124.315","609.6","ELLIS MOUNT WASHINGTION, WA US","68.9","","68.9","U","0","U","62","U","17","U","49","U","0","U","-10.6","U,0206,","30.6","U,0811,+","-2.8","U,1111","-2.8","U,1111","-7.8","U,1129","-7.8","U,1129","0.0","U,0330","-2.2","U,0301","-6.7","U,0208","-6.7","U,0208","-10.6","U,0206","3809.9","","3809.9","U","8.29","U","11.48","U","5.10","U"
"USR0000WELL","2015","48.1578","-124.315","609.6","ELLIS MOUNT WASHINGTION, WA US","84.8","","84.8","U","0","U","45","U","7","U","55","U","0","U","-4.4","U,1231,+","31.1","U,0702,","0.0","U,1114","-2.2","U,1124","-4.4","U,1230","","","0.0","U,0423","-2.2","U,0101","","","","","","","3372.9","","3372.9","U","8.84","U","11.85","U","5.83","U"
"USR0000WELL","2016","48.1578","-124.315","609.6","ELLIS MOUNT WASHINGTION, WA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3641.8","","3641.8","U","","","","","",""
"USR0000WELL","2017","48.1578","-124.315","609.6","ELLIS MOUNT WASHINGTION, WA US","102.0","","102.0","U","0","U","91","U","27","U","52","U","2","U","-9.4","U,0111,","33.3","U,0803,","-2.2","U,1102","-2.2","U,1102","-4.4","U,1103","-7.2","U,1223","0.0","U,0516","-2.2","U,0308","-5.0","U,0206","-6.7","U,0112","-9.4","U,0111","","","","","7.36","U","10.55","U","4.18","U"
