"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00023160","1959","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","","","1568.9","","1568.9","0","48","0","28","0","0","","0","0","0","0","20","0","0","0","284","0","136","0","-3.3","0,0121,","0",",0,1231,+","0","T,0,1231,+","35.6",",0,0703,","41.7","0,0624,+","-1.7","0,1215","-2.2","0,1227","","","","","","","-0.6","0,0316","-2.2","0,0306","","","","","","","833.6","","833.6","0","254.1",",0","","","0","T,0","20.12","0","27.85","0","12.38","0","","","","","","","","","","","","","","","","","",""
"USW00023160","1960","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","","","1521.1","","1521.1","0","43","0","22","0","0","","1","0","0","0","37","0","0","0","279","0","142","0","-6.7","0,1207,","0","T,0,0102,","30",",0,0101,","27.4",",0,0111,","42.2","0,0621,+","-2.8","0,1128","-2.8","0,1128","-6.1","0,1206","-6.7","0,1207","","","-1.1","0,0317","-4.4","0,0225","-4.4","0,0225","","","","","1081.7","","1081.7","0","221.9",",0","","","33",",0","19.42","0","27.41","0","11.43","0","","","","","","","","","","","","","","","","","",""
"USW00023160","1961","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","","","1462.9","","1462.9","0","59","0","25","0","0","","0","0","0","0","4","0","0","0","259","0","130","0","0.0","0,1218,+","0",",0,1231,+","0",",0,1231,+","63.0",",0,0822,","41.1","0,0625,+","0.0","0,1122","","","","","","","","","0.0","0,0205","","","","","","","","","953.3","","953.3","0","277.0",",0","","","0",",0","19.52","0","26.95","0","12.08","0","","","","","","","","","","","","","","","","","",""
"USW00023160","1962","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","","","1582.1","","1582.1","0","52","0","25","0","0","","0","0","0","0","16","0","0","0","275","0","137","0","-6.1","0,0112,+","0",",0,1231,+","0","T,0,0227,","61.0",",0,0926,","41.7","0,0811,","0.0","0,1119","","","","","","","","","0.0","0,0324","-2.8","0,0314","-6.1","0,0112","","","","","1114.1","","1114.1","0","218.5",",0","","","0","T,0","20.09","0","27.56","0","12.62","0","","","","","","","","","","","","","","","","","",""
"USW00023160","1963","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","","","1639.1","","1639.1","0","41","0","26","0","0","","0","0","0","0","16","0","0","0","285","0","152","0","-6.1","0,0113,","0",",0,1231,+","0",",0,1231,+","19.6",",0,0904,","41.7","0,0725,","-1.1","0,1213","-2.8","0,1214","","","","","","","-1.1","0,0305","-2.2","0,0121","-5.0","0,0120","","","","","868.2","","868.2","0","253.4",",0","","","0",",0","20.30","0","27.90","0","12.70","0","","","","","","","","","","","","","","","","","",""
"USW00023160","1964","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","","","1445.2","","1445.2","0","52","0","32","0","1","","2","0","0","0","34","0","0","0","251","0","124","0","-7.8","0,0112,","127",",0,0303,","102",",0,0302,","72.4",",0,0910,","41.1","0,0705,+","0.0","0,1117","","","","","","","","","-1.7","0,0309","-3.3","0,0222","-4.4","0,0215","-7.8","0,0112","","","1159.5","","1159.5","0","457.0",",0","","","156",",0","18.89","0","26.37","0","11.42","0","","","","","","","","","","","","","","","","","",""
"USW00023160","1965","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","","","1404.0","","1404.0","0","57","0","36","0","1","","2","0","0","0","19","0","0","0","275","0","133","0","-6.7","0,0304,","102",",0,0210,","56",",0,0210,","24.4",",0,1222,","41.7","0,0703,","-1.1","0,1220","","","","","","","","","-6.7","0,0304","-6.7","0,0304","-6.7","0,0304","-6.7","0,0304","","","1052.2","","1052.2","0","293.4",",0","82.1","X","107",",0","19.45","0","27.09","0","11.82","0","220938",",X","","","","","","","135","X","","","","","","","24.1","X"
"USW00023160","1966","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","","","1494.0","","1494.0","0","51","0","29","0","0","","1","0","0","0","31","0","0","0","279","0","127","0","-5.0","0,1229,+","0","T,0,0209,","30",",0,0208,","37.6",",0,0912,","40.6","0,0706,+","0.0","0,1127","-2.8","0,1211","-5.0","0,1228","","","","","-1.7","0,0305","-4.4","0,0304","-4.4","0,0304","","","","","987.2","","987.2","0","366.5",",0","84.8","X","30",",0","19.68","0","27.22","0","12.13","0","226878",",X","","","","","","","135","X","","","","","","","21.0","X"
"USW00023160","1967","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","","","1509.6","","1509.6","0","60","0","32","0","0","","1","0","0","0","16","0","0","0","289","0","125","0","-6.7","0,0107,","0",",0,1231,+","41",",0,1217,","31.0",",0,1215,","41.7","0,0702,","-0.6","0,1202","-3.3","0,1210","","","","","","","0.0","0,0307","-4.4","0,0108","-4.4","0,0108","-6.7","0,0107","","","826.8","","826.8","0","328.7",",0","84.2","X","41",",0","20.06","0","27.78","0","12.33","0","225306",",X","","","","","","","270","X","","","","","","","17.9","X"
"USW00023160","1968","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","","","1489.1","","1489.1","0","51","0","27","0","0","","0","0","0","0","16","0","0","0","288","0","135","0","-7.2","0,1222,","0",",0,1231,+","5",",0,1221,+","39.9",",0,1114,","43.3","0,0622,","-0.6","0,1203","-2.8","0,1218","-7.2","0,1222","-7.2","0,1222","","","-1.1","0,0201","","","","","","","","","826.7","","826.7","0","227.0",",0","85.4","X","10",",0","20.07","0","27.63","0","12.50","0","229782",",X","","","","","","","90","X","","","","","","","22.4","X"
"USW00023160","1969","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","","","1569.1","","1569.1","0","57","0","25","0","0","","0","0","0","0","11","0","0","0","278","0","139","0","-4.4","0,1231,","0",",0,1231,+","0","T,0,1227,+","20.6",",0,0828,","42.2","0,0702,","-1.1","0,1206","-4.4","0,1231","-4.4","0,1231","","","","","-0.6","0,0316","-2.8","0,0315","","","","","","","952.0","","952.0","0","253.0",",0","85.7","X","0","T,0","20.01","0","27.52","0","12.50","0","229536",",X","","","","","","","45","X","","","","","","","24.1","X"
"USW00023160","1970","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","","","1450.3","","1450.3","0","39","0","21","0","0","","0","0","0","0","12","0","0","0","279","0","124","0","-5.0","0,0106,+","0",",0,1231,+","0","T,0,0417,+","48.3",",0,0904,","43.9","0,0625,","-1.7","0,1211","","","","","","","","","-4.4","0,0203","-4.4","0,0203","-4.4","0,0203","","","","","982.0","","982.0","0","304.8",",0","85.1","X","0","T,0","19.62","0","27.25","0","12.00","0","227700",",X","","","","","270","X","270","X","","","","","31.9","X","26.4","X"
"USW00023160","1971","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","","","1368.1","","1368.1","0","50","0","29","0","2","","1","0","0","0","32","0","0","0","268","0","113","0","-8.3","0,0106,","127",",0,1208,","173",",0,1208,","25.4",",0,0803,","42.2","0,0711,","-3.3","0,1030","-3.3","0,1030","","","","","","","-1.7","0,0306","-5.6","0,0303","-5.6","0,0303","-6.7","0,0108","","","980.8","","980.8","0","309.3",",0","85.1","X","173",",0","18.88","0","26.59","0","11.17","0","227994",",X","","","","","135","X","135","X","","","","","36.0","X","31.7","X"
"USW00023160","1972","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","","","1473.8","","1473.8","0","53","0","28","0","0","","0","0","0","0","22","0","0","0","269","0","130","0","-5.0","0,0104,","0",",0,1231,+","0",",0,1231,+","44.5",",0,1019,","41.7","0,0801,+","0.0","0,1101","-2.8","0,1212","","","","","","","0.0","0,0208","-2.2","0,0131","-5.0","0,0104","","","","","990.4","","990.4","0","378.2",",0","84.2","X","0",",0","19.60","0","27.36","0","11.83","0","226512",",X","","","","","180","X","360","X","","","","","27.8","X","21.0","X"
"USW00023160","1973","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","","","1470.3","","1470.3","0","50","0","22","0","0","","0","0","0","0","18","0","0","0","256","0","135","0","-3.3","0,0121,","0",",0,1231,+","0","T,0,0122,+","24.9",",0,0221,","41.7","0,0705,+","0.0","0,1124","-2.2","0,1225","","","","","","","0.0","0,0128","-3.3","0,0121","","","","","","","1356.4","","1356.4","0","183.8",",0","86.3","X","0","T,0","19.09","0","26.69","0","11.49","0","231228",",X","","","","","135","X","225","X","","","","","22.1","X","17.0","X"
"USW00023160","1974","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","","","1523.6","","1523.6","0","51","0","29","0","0","","0","0","0","0","28","0","0","0","275","0","121","0","-8.9","0,1224,","0",",0,1231,+","10",",0,0102,","37.3",",0,0707,","42.8","0,0623,","-0.6","0,1210","-3.9","0,1223","-8.9","0,1224","-8.9","0,1224","-8.9","0,1224","0.0","0,0310","-2.8","0,0208","","","","","","","941.4","","941.4","0","303.1",",0","85.1","X","10",",0","19.58","0","26.98","0","12.19","0","228066",",X","","","","","135","X","225","X","","","","","23.1","X","20.6","X"
"USW00023160","1975","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","","","1416.4","","1416.4","0","42","0","21","0","0","","0","0","0","0","21","0","0","0","268","0","128","0","-3.9","0,0223,+","0",",0,1231,+","13",",0,0311,","29.7",",0,0712,","41.1","0,0804,","0.0","0,1129","-3.3","0,1215","","","","","","","-0.6","0,0329","-3.9","0,0223","","","","","","","1262.4","","1262.4","0","168.5",",0","90.9","X","13",",0","19.05","0","26.78","0","11.33","0","243012",",X","","","","","45","X","45","X","","","","","23.1","X","21.5","X"
"USW00023160","1976","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","","","1503.0","","1503.0","0","47","0","22","0","1","","2","0","0","0","18","0","0","0","279","0","119","0","-5.0","0,0102,","76",",0,0304,","97",",0,0303,","31.8",",0,0925,","42.2","0,0627,","-1.7","0,1128","-2.8","0,1225","","","","","","","-1.1","0,0304","-2.2","0,0105","-5.0","0,0102","","","","","837.2","","837.2","0","160.0",",0","87.7","X","148",",0","20.11","0","27.36","0","12.87","0","234876",",X","","","","","270","X","270","X","","","","","22.6","X","17.0","X"
"USW00023160","1977","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","","","1692.1","","1692.1","0","55","0","23","0","0","","0","0","0","0","3","0","0","0","283","0","127","0","-2.2","0,0227,","0",",0,1231,+","0",",0,1231,+","37.3",",0,1006,","42.2","0,0629,","","","","","","","","","","","-2.2","0,0227","-2.2","0,0227","","","","","","","929.2","","929.2","0","258.4",",0","87.0","X","0",",0","20.78","0","27.82","0","13.74","0","232338",",X","","","","","","","45","X","","","","","","","19.2","X"
"USW00023160","1978","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","","","1740.9","","1740.9","0","75","0","43","0","0","","0","0","0","0","13","0","0","0","260","0","150","0","-6.7","0,1208,","0",",0,1231,+","0","T,0,1207,+","39.4",",0,1021,","42.2","0,0719,+","0.0","0,1203","-3.9","0,1207","-6.7","0,1208","-6.7","0,1208","","","0.0","0,0220","","","","","","","","","725.5","","725.5","0","399.7",",0","86.9","X","0","T,0","20.55","0","27.51","0","13.59","0","234588",",X","","","","","180","X","180","X","","","","","24.7","X","17.9","X"
"USW00023160","1979","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","","","1670.5","","1670.5","0","57","0","27","0","1","","1","0","0","0","15","0","0","0","274","0","137","0","-4.4","0,1122,","25",",0,0129,","30",",0,0129,","28.2",",0,0720,","43.3","0,0709,","-0.6","0,1120","-2.8","0,1121","-4.4","0,1122","","","","","0.0","0,0207","-3.9","0,0130","","","","","","","1062.1","","1062.1","0","264.5",",0","88.3","X","30",",0","20.14","0","27.62","0","12.66","0","236904",",X","","","","","135","X","270","X","","","","","21.1","X","17.0","X"
"USW00023160","1980","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","","","1646.5","","1646.5","0","51","0","30","0","0","","0","0","0","0","2","0","0","0","274","0","140","0","-0.6","0,1209,","0",",0,1231,+","0","T,0,0319,","27.4",",0,0907,","42.2","0,0629,+","0.0","0,1127","","","","","","","","","","","","","","","","","","","812.9","","812.9","0","310.4",",0","81.5","X","0","T,0","20.76","0","28.24","0","13.28","0","217686",",X","","","","","180","X","","","","","","","25.2","X","",""
"USW00023160","1981","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","","","1653.0","","1653.0","0","54","0","29","0","0","","0","0","0","0","4","0","0","0","293","0","136","0","-2.8","0,1224,","0",",0,1231,+","0","T,0,0303,","32.3",",0,0725,","41.7","0,0625,+","-1.7","0,1223","-2.8","0,1224","","","","","","","-1.7","0,0202","","","","","","","","","731.7","","731.7","0","348.5",",0","85.4","X","0","T,0","20.87","0","28.40","0","13.35","0","228216",",X","","","","","135","X","135","X","","","","","25.2","X","23.2","X"
"USW00023160","1982","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","","","1398.9","","1398.9","0","67","0","32","0","0","","0","0","0","0","12","0","0","0","267","0","122","0","-2.8","0,1225,","0",",0,1231,+","0","T,0,1231,+","26.4",",0,0911,+","41.1","0,0714,+","0.0","0,1203","-2.8","0,1225","","","","","","","-0.6","0,0306","","","","","","","","","826.5","","826.5","0","351.2",",0","85.3","X","0","T,0","19.46","0","26.96","0","11.96","0","229896",",X","","","","","180","X","180","X","","","","","28.8","X","18.8","X"
"USW00023160","1983","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","","","1527.5","","1527.5","0","75","0","43","0","0","","0","0","0","0","7","0","0","0","267","0","126","0","-1.1","0,1206,+","0",",0,1231,+","0",",0,1231,+","75.2",",0,1001,","43.9","0,0705,","-1.1","0,1127","","","","","","","","","-1.1","0,0122","","","","","","","","","1025.0","","1025.0","0","555.7",",0","88.1","X","0",",0","19.86","0","27.13","0","12.58","0","236040",",X","","","","","225","X","180","X","","","","","28.3","X","20.6","X"
"USW00023160","1984","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","3.8","X","1573.3","","1573.3","0","72","0","41","0","0","","0","0","0","0","13","0","0","0","266","0","143","0","-3.3","0,1127,","0",",0,1231,+","0","T,0,1213,","33.3",",0,0926,","41.1","0,0528,+","0.0","0,1126","-3.3","0,1127","","","","","","","-1.7","0,0227","-2.2","0,0218","","","","","","","888.8","","888.8","0","394.8",",0","","","0","T,0","20.03","0","27.46","0","12.59","0","224131",",X","","","","","45","X","","","","","","","27.8","X","",""
"USW00023160","1985","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","3.7","X","1680.1","","1680.1","0","65","0","31","0","0","","2","0","0","0","17","0","0","0","280","0","143","0","-4.4","0,0202,","0",",0,1231,+","28",",0,0204,+","32.3",",0,0721,","43.9","0,0608,","0.0","0,1115","-3.3","0,1213","","","","","","","0.0","0,0304","-4.4","0,0202","-4.4","0,0202","","","","","965.5","","965.5","0","327.7",",0","","","56",",0","20.38","0","28.03","0","12.73","0","235418",",X","","","","","135","X","90","X","","","","","29.3","X","22.4","X"
"USW00023160","1986","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","3.6","X","1739.3","","1739.3","0","59","0","32","0","0","","0","0","0","0","5","0","0","0","302","0","150","0","-1.7","0,1201,","0",",0,1231,+","0","T,0,0209,+","26.4",",0,0721,","43.9","0,0731,","-1.7","0,1201","","","","","","","","","-0.6","0,0211","","","","","","","","","672.7","","672.7","0","300.3",",0","","","0","T,0","21.28","0","29.28","0","13.29","0","224720",",X","","","","","45","X","","","","","","","25.2","X","",""
"USW00023160","1987","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","3.4","X","1777.9","","1777.9","0","63","0","32","0","2","","3","0","0","0","19","0","0","0","293","0","157","0","-7.2","0,0117,","51",",0,1225,","109",",0,0116,","33.0",",0,0802,","43.3","0,0713,","0.0","0,1126","-5.0","0,1215","-5.0","0,1215","","","","","0.0","0,0228","-2.2","0,0121","-5.0","0,0118","-7.2","0,0117","","","869.1","","869.1","0","317.8",",0","","","210",",0","20.66","0","28.77","0","12.55","0","239518",",X","","","","","135","X","180","X","","","","","24.2","X","17.9","X"
"USW00023160","1988","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","3.9","X","1894.1","","1894.1","0","58","0","27","0","0","","0","0","0","0","17","0","0","0","303","0","173","0","-6.7","0,1229,","0",",0,1231,+","0","T,0,1226,","35.1",",0,0823,","45.6","0,0622,","0.0","0,1119","-3.9","0,1227","-6.7","0,1229","-6.7","0,1229","","","0.0","0,0313","-2.2","0,0121","","","","","","","793.2","","793.2","0","296.1",",0","","","0","T,0","21.36","0","29.71","0","13.00","0","218364",",X","","","","","135","X","225","X","","","","","31.9","X","21.9","X"
"USW00023160","1989","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","4.3","X","2014.8","","2014.8","0","39","0","19","0","0","","0","0","0","0","16","0","0","0","303","0","178","0","-4.4","0,0108,","0",",0,1231,+","0","T,0,0205,","27.7",",0,1005,","45.6","0,0704,","0.0","0,1128","-3.3","0,1212","","","","","","","0.0","0,0305","-2.8","0,0112","-4.4","0,0108","","","","","779.1","","779.1","0","164.9",",0","","","0","T,0","21.87","0","30.50","0","13.25","0","227994",",X","","","","","90","X","45","X","","","","","22.6","X","14.8","X"
"USW00023160","1990","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","4.0","X","1800.6","","1800.6","0","66","0","40","0","0","","3","0","0","0","27","0","0","0","290","0","165","0","-6.1","0,1223,","0","T,0,1222,+","38",",0,0119,","28.4",",0,0715,","47.2","0,0626,","-1.1","0,1128","-2.2","0,1222","-6.1","0,1223","","","","","0.0","0,0315","-5.0","0,0216","-5.0","0,0216","","","","","806.5","","806.5","0","380.1",",0","","","141",",0","20.89","0","29.00","0","12.79","0","204654",",X","","","","","135","X","225","X","","","","","31.9","X","15.2","X"
"USW00023160","1991","32.1313","-110.9552","776.9","TUCSON INTERNATIONAL AIRPORT, AZ US","4.0","X","1675.9","","1675.9","0","55","0","29","0","0","","0","0","0","0","4","0","0","0","286","0","156","0","-3.3","0,0130,","0",",0,1231,+","8",",0,0316,","33.8",",0,0917,","43.3","0,0618,","-1.7","0,1202","","","","","","","","","0.0","0,0131","-3.3","0,0130","","","","","","","827.5","","827.5","0","274.4",",0","","","8",",0","20.63","0","28.80","0","12.46","0","206706",",X","","","","","90","X","225","X","","","","","25.2","X","15.6","X"
