"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00267710","1912","39.1","-119.91667","2144.0","SPOONERS STATION, NV US","","","","","33","6","","","","","","","","","","","","","356",",6,0316,","","","","","","","","","","","","","","","","","","","","","","","3022",",6","","","","","",""
"USC00267710","1941","39.1","-119.91667","2144.0","SPOONERS STATION, NV US","0.0","","0.0","6","","","0","6","239","6","13","6","62","6","0","6","-15.6","6,0102,","","","28.9","6,0722,","-0.6","6,0802","-2.2","6,0830","-6.7","6,0920","-6.7","6,0920","-13.3","6,1118","0.0","6,0728","-4.4","6,0625","-4.4","6,0625","-7.2","6,0421","-12.2","6,0418","","","4.72","6","11.83","6","-2.40","6"
