"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00410839","1949","31.81667","-98.78333","488.0","BLANKET, TX US","60","0","45","0","58.9",",0,0516,","781.4",",0"
"USC00410839","1950","31.81667","-98.78333","488.0","BLANKET, TX US","42","0","36","0","41.4",",0,0510,","504.2",",0"
"USC00410839","1953","31.81667","-98.78333","488.0","BLANKET, TX US","45","0","34","0","143.3",",0,1003,","601.6",",0"
"USC00410839","1954","31.81667","-98.78333","488.0","BLANKET, TX US","32","0","28","0","43.7",",0,0930,","365.6",",0"
"USC00410839","1955","31.81667","-98.78333","488.0","BLANKET, TX US","46","0","35","0","49.0",",0,1001,","594.3",",0"
"USC00410839","1956","31.81667","-98.78333","488.0","BLANKET, TX US","37","0","30","0","46.0",",0,1218,+","472.1",",0"
"USC00410839","1958","31.81667","-98.78333","488.0","BLANKET, TX US","69","0","55","0","50.0",",0,0621,","759.1",",0"
"USC00410839","1959","31.81667","-98.78333","488.0","BLANKET, TX US","50","0","40","0","137.9",",0,1004,","1097.8",",0"
"USC00410839","1960","31.81667","-98.78333","488.0","BLANKET, TX US","51","0","42","0","56.9",",0,1207,","585.6",",0"
"USC00410839","1962","31.81667","-98.78333","488.0","BLANKET, TX US","46","0","35","0","53.3",",0,0726,","649.5",",0"
"USC00410839","1963","31.81667","-98.78333","488.0","BLANKET, TX US","33","0","28","0","63.0",",0,0527,","519.4",",0"
